"Freq [GHz]","Phi [deg]","Theta [deg]","dB(RealizedGainTotal) []"
3.8,90,65,15.6660629342134
3.8,90,66,15.5090503270344
3.8,90,67,15.3352854650926
3.8,90,68,15.1469726196151
3.8,90,69,14.9461954983892
3.8,90,70,14.7349261927873
3.8,90,71,14.5150316671493
3.8,90,72,14.2882782964596
3.8,90,73,14.0563348790604
3.8,90,74,13.8207744885197
3.8,90,75,13.5830754766777
3.8,90,76,13.3446218940387
3.8,90,77,13.106703551116
3.8,90,78,12.8705159033134
3.8,90,79,12.6371599015932
3.8,90,80,12.4076419115227
3.8,90,81,12.1828737648679
3.8,90,82,11.9636729717467
3.8,90,83,11.7507630886938
3.8,90,84,11.5447742101373
3.8,90,85,11.3462435288871
3.8,90,86,11.1556158961684
3.8,90,87,10.9732443039759
3.8,90,88,10.7993902120932
3.8,90,89,10.6342236485533
3.8,90,90,10.4778230247012
3.8,90,91,10.3301746230471
3.8,90,92,10.1911717361683
3.8,90,93,10.0606134562312
3.8,90,94,9.93820313541238
3.8,90,95,9.82354655580735
3.8,90,96,9.71614986175095
3.8,90,97,9.61541731657412
3.8,90,98,9.52064894887638
3.8,90,99,9.4310381500936
3.8,90,100,9.3456692757489
3.8,90,101,9.26351528810495
3.8,90,102,9.18343545931732
3.8,90,103,9.10417313337378
3.8,90,104,9.02435352415606
3.8,90,105,8.94248150814356
3.8,90,106,8.8569393559703
3.8,90,107,8.76598433972881
3.8,90,108,8.66774615527253
3.8,90,109,8.56022411394533
3.8,90,110,8.44128409025849
3.8,90,111,8.30865526686097
3.8,90,112,8.15992680446739
3.8,90,113,7.99254469571305
3.8,90,114,7.80380925910467
3.8,90,115,7.59087402462915
3.8,90,116,7.35074720574567
3.8,90,117,7.08029761890529
3.8,90,118,6.77626791518496
3.8,90,119,6.43529949800221
3.8,90,120,6.05397576093192
3.8,90,121,5.62889363002723
3.8,90,122,5.15677826939712
3.8,90,123,4.63466266320721
3.8,90,124,4.0601628334007
3.8,90,125,3.43188991547924
3.8,90,126,2.75004865714277
3.8,90,127,2.01726810855149
3.8,90,128,1.23967141580969
3.8,90,129,0.428074788094228
3.8,90,130,-0.401046983829923
3.8,90,131,-1.22559866430688
3.8,90,132,-2.02006760957916
3.8,90,133,-2.76088223749887
3.8,90,134,-3.43448458981723
3.8,90,135,-4.04526891970924
3.8,90,136,-4.61940039482732
3.8,90,137,-5.20284923724393
3.8,90,138,-5.85623947825894
3.8,90,139,-6.65142007958487
3.8,90,140,-7.67416545264322
3.8,90,141,-9.0373861275591
3.8,90,142,-10.9149722024807
3.8,90,143,-13.6311436850911
3.8,90,144,-17.9457590846147
3.8,90,145,-25.5605776179003
3.8,90,146,-22.3837893152805
3.8,90,147,-15.9820023124297
3.8,90,148,-12.297437667843
3.8,90,149,-9.89886378168596
3.8,90,150,-8.26111845410363
3.8,90,151,-7.15792461690716
3.8,90,152,-6.47931245810653
3.8,90,153,-6.17164762400279
3.8,90,154,-6.21494006385456
3.8,90,155,-6.61461064826133
3.8,90,156,-7.40069020842121
3.8,90,157,-8.63188027719388
3.8,90,158,-10.3990790038988
3.8,90,159,-12.7885391612857
3.8,90,160,-15.5351588873798
3.8,90,161,-16.7275481924569
3.8,90,162,-14.8229055685661
3.8,90,163,-12.2322549547315
3.8,90,164,-10.1962916005988
3.8,90,165,-8.78680528146341
3.8,90,166,-7.9134996091192
3.8,90,167,-7.50660060531084
3.8,90,168,-7.53058726582605
3.8,90,169,-7.97871479119001
3.8,90,170,-8.86616389076291
3.8,90,171,-10.2133148565796
3.8,90,172,-11.9753945495107
3.8,90,173,-13.7773142033116
3.8,90,174,-14.5026483169225
3.8,90,175,-13.4244373808093
3.8,90,176,-11.5890831675989
3.8,90,177,-9.93939483481893
3.8,90,178,-8.72987138627942
3.8,90,179,-7.97505076320637
3.8,90,180,-7.64869323130409
