"Freq [GHz]","Phi [deg]","Theta [deg]","dB(RealizedGainTotal) []"
3.8,0,87,12.1087417446366
3.8,0,88,11.9331567591751
3.8,0,89,11.7665065697611
3.8,0,90,11.6089124901277
3.8,0,91,11.4603629207537
3.8,0,92,11.3207120063349
3.8,0,93,11.1896795264885
3.8,0,94,11.0668520532629
3.8,0,95,10.951685373216
3.8,0,96,10.8435081375378
3.8,0,97,10.7415266727047
3.8,0,98,10.6448308578982
3.8,0,99,10.5524009549906
3.8,0,100,10.4631152628112
3.8,0,101,10.3757584596353
3.8,0,102,10.289030495737
3.8,0,103,10.2015559001501
3.8,0,104,10.1118933706197
3.8,0,105,10.0185455206242
3.8,0,106,9.91996865921113
3.8,0,107,9.81458247446013
3.8,0,108,9.70077947520008
3.8,0,109,9.57693401285036
3.8,0,110,9.44141064974096
3.8,0,111,9.29257155484466
3.8,0,112,9.12878248454558
3.8,0,113,8.94841673638162
3.8,0,114,8.74985623934134
3.8,0,115,8.53148865840801
3.8,0,116,8.29169904002116
3.8,0,117,8.02885411101084
3.8,0,118,7.74127687657024
3.8,0,119,7.4272086631089
3.8,0,120,7.08475524858983
3.8,0,121,6.71181324833381
3.8,0,122,6.30597249826689
3.8,0,123,5.86438978062415
3.8,0,124,5.38362876849977
3.8,0,125,4.85946029042034
3.8,0,126,4.2866155109039
3.8,0,127,3.65848174352853
3.8,0,128,2.96672553363238
3.8,0,129,2.20081959922297
3.8,0,130,1.34743931694537
3.8,0,131,0.3896844196912
3.8,0,132,-0.693911005240178
3.8,0,133,-1.93053079414633
3.8,0,134,-3.35395395473542
3.8,0,135,-5.00320868464277
3.8,0,136,-6.91134495556409
3.8,0,137,-9.05612696228424
3.8,0,138,-11.1913002726566
3.8,0,139,-12.5534287149072
3.8,0,140,-12.3523689446432
3.8,0,141,-11.0812071234497
3.8,0,142,-9.66242689073838
3.8,0,143,-8.49501196207494
3.8,0,144,-7.66491225210937
3.8,0,145,-7.17186412700442
3.8,0,146,-7.00525075811808
3.8,0,147,-7.16470268609381
3.8,0,148,-7.66697151208044
3.8,0,149,-8.5516195956117
3.8,0,150,-9.8896975253548
3.8,0,151,-11.7937228598344
3.8,0,152,-14.3890100770103
3.8,0,153,-17.4029584002365
3.8,0,154,-18.4259907393201
3.8,0,155,-15.9939413488779
3.8,0,156,-13.1882353762453
3.8,0,157,-11.0786518090777
3.8,0,158,-9.62994074772159
3.8,0,159,-8.72394667933268
3.8,0,160,-8.28551988284353
3.8,0,161,-8.28238965676178
3.8,0,162,-8.71962565159775
3.8,0,163,-9.64234083185055
3.8,0,164,-11.1505019093916
3.8,0,165,-13.428924675014
3.8,0,166,-16.7326768374196
3.8,0,167,-20.3520883331298
3.8,0,168,-19.2929707809107
3.8,0,169,-15.5341383315917
3.8,0,170,-12.6894813276006
3.8,0,171,-10.7978500248678
3.8,0,172,-9.61867571156971
3.8,0,173,-9.00979684001862
3.8,0,174,-8.9049680901375
3.8,0,175,-9.29105653439144
3.8,0,176,-10.2013762521363
3.8,0,177,-11.7195504836352
3.8,0,178,-13.9697636063981
3.8,0,179,-16.888537116731
3.8,0,180,-18.7586446071262
