"Freq [GHz]","Phi [deg]","Theta [deg]","dB(RealizedGainTotal) []"
3.8,0,-2,1.75648193734603
3.8,0,-1,4.57130812706351
3.8,0,0,6.28999395912454
3.8,0,1,7.33954803137906
3.8,0,2,7.91118855624518
3.8,0,3,8.09930984965478
3.8,0,4,7.94898715412127
3.8,0,5,7.47388999785115
3.8,0,6,6.66148084318718
3.8,0,7,5.46969656728035
3.8,0,8,3.81316978178641
3.8,0,9,1.52955313175405
3.8,0,10,-1.69511478785509
3.8,0,11,-6.3506096541264
3.8,0,12,-9.94628599587744
3.8,0,13,-5.91731044256659
3.8,0,14,-1.99634732393134
3.8,0,15,0.571459293031847
3.8,0,16,2.27426358988376
3.8,0,17,3.39364867624137
3.8,0,18,4.07754203821771
3.8,0,19,4.4065105779482
3.8,0,20,4.42365821593566
3.8,0,21,4.14786663916228
3.8,0,22,3.57904186927928
3.8,0,23,2.69855579006319
3.8,0,24,1.46567091557448
3.8,0,25,-0.189958986356367
3.8,0,26,-2.37459275452895
3.8,0,27,-5.18287921983463
3.8,0,28,-8.20925453453754
3.8,0,29,-8.99136343211527
3.8,0,30,-6.63782519592274
3.8,0,31,-3.98601678105595
3.8,0,32,-1.92537180028931
3.8,0,33,-0.412816147144674
3.8,0,34,0.673524509929218
3.8,0,35,1.42413769973386
3.8,0,36,1.89934096341851
3.8,0,37,2.13881903003504
3.8,0,38,2.16844439523065
3.8,0,39,2.00448370561158
3.8,0,40,1.65616500145441
3.8,0,41,1.12736198013802
3.8,0,42,0.418037762987843
3.8,0,43,-0.473693638765407
3.8,0,44,-1.5471878035472
3.8,0,45,-2.78873214280209
3.8,0,46,-4.14682562780554
3.8,0,47,-5.48305348764203
3.8,0,48,-6.5184700056548
3.8,0,49,-6.90837025868297
3.8,0,50,-6.54554361556172
3.8,0,51,-5.68551388218769
3.8,0,52,-4.66154997023202
3.8,0,53,-3.67615627828707
3.8,0,54,-2.81188743050782
3.8,0,55,-2.09028341206088
3.8,0,56,-1.50835354430025
3.8,0,57,-1.05491654329047
3.8,0,58,-0.717068651450026
3.8,0,59,-0.482513343814068
3.8,0,60,-0.340252297681244
3.8,0,61,-0.280654774422848
3.8,0,62,-0.295310181547648
3.8,0,63,-0.37682173885166
3.8,0,64,-0.518599973300382
3.8,0,65,-0.714675158662332
3.8,0,66,-0.95953250828978
3.8,0,67,-1.24796864765054
3.8,0,68,-1.5749668007896
3.8,0,69,-1.93558882736623
3.8,0,70,-2.32488376287842
3.8,0,71,-2.7378144185501
3.8,0,72,-3.16920562839413
3.8,0,73,-3.61371959138846
3.8,0,74,-4.0658649998722
3.8,0,75,-4.52004664147455
3.8,0,76,-4.97066017598218
3.8,0,77,-5.4122322156299
3.8,0,78,-5.83959859927214
3.8,0,79,-6.24810474169412
3.8,0,80,-6.63380325417549
3.8,0,81,-6.99361864792533
3.8,0,82,-7.32544968201908
3.8,0,83,-7.62818807074635
3.8,0,84,-7.90164648877103
3.8,0,85,-8.14640532622684
3.8,0,86,-8.36360171521446
3.8,0,87,-8.55469232877304
3.8,0,88,-8.72122218169468
3.8,0,89,-8.86462648842424
3.8,0,90,-8.98608429758721
3.8,0,91,-9.08643383271241
3.8,0,92,-9.16615193518541
3.8,0,93,-9.225394221387
3.8,0,94,-9.26408815964992
3.8,0,95,-9.28206759607955
3.8,0,96,-9.27923392045507
3.8,0,97,-9.255726232764
3.8,0,98,-9.21208126511283
3.8,0,99,-9.14936438094551
3.8,0,100,-9.06925637820799
3.8,0,101,-8.97408696591943
3.8,0,102,-8.86681362013932
3.8,0,103,-8.75095233044464
3.8,0,104,-8.63047272903966
3.8,0,105,-8.50967304561852
3.8,0,106,-8.39305000021715
3.8,0,107,-8.28517577200136
3.8,0,108,-8.1905897021192
3.8,0,109,-8.11370756563225
3.8,0,110,-8.05874692369841
3.8,0,111,-8.02966363962122
3.8,0,112,-8.03009212074533
3.8,0,113,-8.06328001020801
3.8,0,114,-8.1320066235739
3.8,0,115,-8.2384732544687
3.8,0,116,-8.38415272631978
3.8,0,117,-8.56958598868301
3.8,0,118,-8.79411685403723
3.8,0,119,-9.05556530688294
3.8,0,120,-9.34986015031076
3.8,0,121,-9.67068918729538
3.8,0,122,-10.0092833996329
3.8,0,123,-10.3545230724563
3.8,0,124,-10.6936048483998
3.8,0,125,-11.0134696963572
3.8,0,126,-11.3029816679254
3.8,0,127,-11.5554609809685
3.8,0,128,-11.7707887315801
3.8,0,129,-11.9562326169674
3.8,0,130,-12.1255696954064
3.8,0,131,-12.2967680976977
3.8,0,132,-12.4889414684513
3.8,0,133,-12.7192252234804
3.8,0,134,-12.9997841050005
3.8,0,135,-13.3346946402866
3.8,0,136,-13.7162663466208
3.8,0,137,-14.1207981522769
3.8,0,138,-14.5053212674672
3.8,0,139,-14.8097706394695
3.8,0,140,-14.970910195746
3.8,0,141,-14.9485119606993
3.8,0,142,-14.7490320324151
3.8,0,143,-14.4263287053617
3.8,0,144,-14.0591442918665
3.8,0,145,-13.7256871129387
3.8,0,146,-13.4904736448637
3.8,0,147,-13.4032525234434
3.8,0,148,-13.5037339532773
3.8,0,149,-13.8275805843509
3.8,0,150,-14.4118369021027
3.8,0,151,-15.2988881392032
3.8,0,152,-16.5357685945396
3.8,0,153,-18.1538612034107
3.8,0,154,-20.0676140254723
3.8,0,155,-21.7377731875454
3.8,0,156,-21.9716748638567
3.8,0,157,-20.5634857741649
3.8,0,158,-18.7065830357368
3.8,0,159,-17.1149684907592
3.8,0,160,-15.948742382702
3.8,0,161,-15.208516521646
3.8,0,162,-14.8751535522004
3.8,0,163,-14.9438925922616
3.8,0,164,-15.4346568444013
3.8,0,165,-16.4017601882312
3.8,0,166,-17.952303956102
3.8,0,167,-20.2784811336841
3.8,0,168,-23.6391953421249
3.8,0,169,-27.235019583179
3.8,0,170,-25.9804395724864
3.8,0,171,-22.224670912087
3.8,0,172,-19.4236327689663
3.8,0,173,-17.5740028185064
3.8,0,174,-16.4377737241335
3.8,0,175,-15.8790478164681
3.8,0,176,-15.8404535749416
3.8,0,177,-16.3245816446659
3.8,0,178,-17.3985975225337
3.8,0,179,-19.2337836941573
3.8,0,180,-22.2387329513205
