"Freq [GHz]","Phi [deg]","Theta [deg]","dB(RealizedGainTotal) []"
3.8,0,-86,-1.81029869529085
3.8,0,-85,-1.71666827610055
3.8,0,-84,-1.63923125471875
3.8,0,-83,-1.5783307910969
3.8,0,-82,-1.5340973709632
3.8,0,-81,-1.50623261440877
3.8,0,-80,-1.49369826045842
3.8,0,-79,-1.49427657108805
3.8,0,-78,-1.5039662155196
3.8,0,-77,-1.51619014906107
3.8,0,-76,-1.52083901360418
3.8,0,-75,-1.50328685645808
3.8,0,-74,-1.44372683379653
3.8,0,-73,-1.31746336548879
3.8,0,-72,-1.09698900246608
3.8,0,-71,-0.756369290988489
3.8,0,-70,-0.277287738312497
3.8,0,-69,0.345530269321519
3.8,0,-68,1.10236271731837
3.8,0,-67,1.97117416357425
3.8,0,-66,2.92335524492885
3.8,0,-65,3.9296184328975
3.8,0,-64,4.96401359824311
3.8,0,-63,6.00566570497776
3.8,0,-62,7.0388623136537
3.8,0,-61,8.05230873457277
3.8,0,-60,9.03813902619306
3.8,0,-59,9.99098865504128
3.8,0,-58,10.9072407888959
3.8,0,-57,11.7844582697208
3.8,0,-56,12.6209738161657
3.8,0,-55,13.4156019468751
3.8,0,-54,14.1674394584758
3.8,0,-53,14.8757281886627
3.8,0,-52,15.539760592948
3.8,0,-51,16.15881419474
3.8,0,-50,16.7321050937072
3.8,0,-49,17.2587536479338
3.8,0,-48,17.7377574592809
3.8,0,-47,18.1679681331202
3.8,0,-46,18.5480691389806
3.8,0,-45,18.8765525969924
3.8,0,-44,19.1516930384701
3.8,0,-43,19.3715161810082
3.8,0,-42,19.5337605287039
3.8,0,-41,19.6358291323509
3.8,0,-40,19.6747280583373
3.8,0,-39,19.6469868988374
3.8,0,-38,19.5485548052216
3.8,0,-37,19.37466269797
3.8,0,-36,19.1196379180036
3.8,0,-35,18.776650630357
3.8,0,-34,18.3373599843097
3.8,0,-33,17.7914090956712
3.8,0,-32,17.1256851105444
3.8,0,-31,16.3232015918075
3.8,0,-30,15.3613497352369
3.8,0,-29,14.2090474079642
3.8,0,-28,12.8218672096548
3.8,0,-27,11.1332673383992
3.8,0,-26,9.03802929776486
3.8,0,-25,6.36101714349179
3.8,0,-24,2.82009387340819
3.8,0,-23,-1.62751010097709
3.8,0,-22,-3.17096102013861
3.8,0,-21,0.319734596502289
3.8,0,-20,3.45210165582909
3.8,0,-19,5.59468239885352
3.8,0,-18,7.03879195488256
3.8,0,-17,7.98297301862642
3.8,0,-16,8.53895689573357
3.8,0,-15,8.7681892174268
3.8,0,-14,8.70135320133711
3.8,0,-13,8.34733335719863
3.8,0,-12,7.69609848961932
3.8,0,-11,6.71710583015073
3.8,0,-10,5.35308178628607
3.8,0,-9,3.50882876419892
3.8,0,-8,1.0455436667043
3.8,0,-7,-2.09959273743287
3.8,0,-6,-4.83947035773197
3.8,0,-5,-3.91989504390312
3.8,0,-4,-0.980212940845111
3.8,0,-3,1.50574409228945
3.8,0,-2,3.30071375474377
3.8,0,-1,4.54119929819462
3.8,0,0,5.34150296521538
3.8,0,1,5.77191405659276
3.8,0,2,5.8703477087418
3.8,0,3,5.65078429675373
3.8,0,4,5.10664136545431
3.8,0,5,4.20985366896603
3.8,0,6,2.90609665852208
3.8,0,7,1.10896749409849
3.8,0,8,-1.28056222085318
3.8,0,9,-4.13575751588137
3.8,0,10,-5.92596506727112
3.8,0,11,-4.45284074758275
3.8,0,12,-1.76773691752299
3.8,0,13,0.483824280333195
3.8,0,14,2.1442068033089
3.8,0,15,3.31265768951025
3.8,0,16,4.08007896976518
3.8,0,17,4.50621877261191
3.8,0,18,4.62587854735965
3.8,0,19,4.45496010996661
3.8,0,20,3.99359900921896
3.8,0,21,3.22686894153091
3.8,0,22,2.12413421838368
3.8,0,23,0.640697696610604
3.8,0,24,-1.26102365358357
3.8,0,25,-3.49104915927241
3.8,0,26,-5.37667289229538
3.8,0,27,-5.42471597049206
3.8,0,28,-3.67157913060123
3.8,0,29,-1.60205064597491
3.8,0,30,0.145072562440331
3.8,0,31,1.49422764103327
3.8,0,32,2.49134705635377
3.8,0,33,3.18956364064948
3.8,0,34,3.62998130004966
3.8,0,35,3.84134676896914
3.8,0,36,3.84246206589947
3.8,0,37,3.64430783074024
3.8,0,38,3.25155517480284
3.8,0,39,2.66374708451969
3.8,0,40,1.87678008739525
3.8,0,41,0.886103263731768
3.8,0,42,-0.304825739459406
3.8,0,43,-1.66215732550198
3.8,0,44,-3.06874996936955
3.8,0,45,-4.23941399904385
3.8,0,46,-4.73939656537904
3.8,0,47,-4.34926099355331
3.8,0,48,-3.34469992992582
3.8,0,49,-2.14614888635419
3.8,0,50,-1.00313373694746
3.8,0,51,-0.00858154132676591
3.8,0,52,0.81821580906473
3.8,0,53,1.48459647179128
3.8,0,54,2.0053991128295
3.8,0,55,2.39612489006775
3.8,0,56,2.6707920557397
3.8,0,57,2.84148291880938
3.8,0,58,2.91846301855223
3.8,0,59,2.91046394968218
3.8,0,60,2.82498708444892
3.8,0,61,2.66858462387023
3.8,0,62,2.44711094526879
3.8,0,63,2.16594998944873
3.8,0,64,1.83022814625396
3.8,0,65,1.44502222698144
3.8,0,66,1.01557044263891
3.8,0,67,0.547490995170995
3.8,0,68,0.0470072387825475
3.8,0,69,-0.478830782082343
3.8,0,70,-1.02195240556512
3.8,0,71,-1.57314258487978
3.8,0,72,-2.12205143621885
3.8,0,73,-2.65741490792842
3.8,0,74,-3.16755840100415
3.8,0,75,-3.64121066050199
3.8,0,76,-4.06856337263085
3.8,0,77,-4.44239174921147
3.8,0,78,-4.75895920611523
3.8,0,79,-5.01843486705254
3.8,0,80,-5.22468421368346
3.8,0,81,-5.38449737225777
3.8,0,82,-5.50648910500098
3.8,0,83,-5.59995848668626
3.8,0,84,-5.6739336069777
3.8,0,85,-5.73650864567599
3.8,0,86,-5.79447369522817
3.8,0,87,-5.8531751748531
3.8,0,88,-5.91652615234106
3.8,0,89,-5.98709498720348
3.8,0,90,-6.06622083659799
3.8,0,91,-6.15412535560048
3.8,0,92,-6.25000710741152
3.8,0,93,-6.35211821424656
3.8,0,94,-6.45783253451666
3.8,0,95,-6.56372208564932
3.8,0,96,-6.66566372278565
3.8,0,97,-6.75900028476136
3.8,0,98,-6.83877751238632
3.8,0,99,-6.90006763079007
3.8,0,100,-6.93837132711965
3.8,0,101,-6.95006399785602
3.8,0,102,-6.93282645146418
3.8,0,103,-6.88598540876727
3.8,0,104,-6.81069500102224
3.8,0,105,-6.70991956397419
3.8,0,106,-6.58822191557808
3.8,0,107,-6.45140366547243
3.8,0,108,-6.30606945496183
3.8,0,109,-6.15918881840071
3.8,0,110,-6.0177118126401
3.8,0,111,-5.88826813310058
3.8,0,112,-5.7769543503778
3.8,0,113,-5.68919613050478
3.8,0,114,-5.62966312020878
3.8,0,115,-5.60221191591397
3.8,0,116,-5.60983465558718
3.8,0,117,-5.65459526629408
3.8,0,118,-5.73754137731331
3.8,0,119,-5.85858767302023
3.8,0,120,-6.0163773143328
3.8,0,121,-6.20814383463458
3.8,0,122,-6.42961792890178
3.8,0,123,-6.67505046836467
3.8,0,124,-6.93744750172476
3.8,0,125,-7.20911818489346
3.8,0,126,-7.48259764860511
3.8,0,127,-7.75190371895293
3.8,0,128,-8.01393017454617
3.8,0,129,-8.26963376518685
3.8,0,130,-8.52463492727784
3.8,0,131,-8.78897882175601
3.8,0,132,-9.07603480488426
3.8,0,133,-9.40069293265616
3.8,0,134,-9.7770044003215
3.8,0,135,-10.215176694689
3.8,0,136,-10.7174606179416
3.8,0,137,-11.2721883049356
3.8,0,138,-11.8456770830869
3.8,0,139,-12.3744454966137
3.8,0,140,-12.7668578913899
3.8,0,141,-12.9289593717588
3.8,0,142,-12.8142460332186
3.8,0,143,-12.4586330739645
3.8,0,144,-11.961958888322
3.8,0,145,-11.4379679710453
3.8,0,146,-10.9796263787199
3.8,0,147,-10.6519331912124
3.8,0,148,-10.4989932481826
3.8,0,149,-10.5535832155497
3.8,0,150,-10.8449694570284
3.8,0,151,-11.4045502836673
3.8,0,152,-12.2692760805175
3.8,0,153,-13.4800239896802
3.8,0,154,-15.060682055088
3.8,0,155,-16.9221263950891
3.8,0,156,-18.5604269593039
3.8,0,157,-18.8805939818183
3.8,0,158,-17.6267154598703
3.8,0,159,-15.8771778835423
3.8,0,160,-14.3510178991986
3.8,0,161,-13.2325683797261
3.8,0,162,-12.5347311303032
3.8,0,163,-12.2438480589078
3.8,0,164,-12.3578556593337
3.8,0,165,-12.8979718526345
3.8,0,166,-13.9177634544115
3.8,0,167,-15.5162012098401
3.8,0,168,-17.8426689173126
3.8,0,169,-20.9287327355286
3.8,0,170,-23.257869820861
3.8,0,171,-21.5626409870199
3.8,0,172,-18.4873782376631
3.8,0,173,-16.1114176232108
3.8,0,174,-14.5101598228653
3.8,0,175,-13.5409343323622
3.8,0,176,-13.1103795818292
3.8,0,177,-13.181522698095
3.8,0,178,-13.7683081400186
3.8,0,179,-14.9446143270566
3.8,0,180,-16.880625940851
