"$Ha [mm]","Freq [GHz]","Length [mm]","Phi [deg]","Theta [deg]","dB(RealizedGainTotal) []"
2,3.8,20,0,-113,-2.79224559891889
2,3.8,20,0,-112,-2.51613269085705
2,3.8,20,0,-111,-2.25033431477363
2,3.8,20,0,-110,-1.99399162037258
2,3.8,20,0,-109,-1.74624722053152
2,3.8,20,0,-108,-1.50622701671308
2,3.8,20,0,-107,-1.27302764251221
2,3.8,20,0,-106,-1.04570909598378
2,3.8,20,0,-105,-0.823291981265527
2,3.8,20,0,-104,-0.604758723167078
2,3.8,20,0,-103,-0.389058127266696
2,3.8,20,0,-102,-0.175112706957561
2,3.8,20,0,-101,0.0381717336070753
2,3.8,20,0,-100,0.251894701858855
2,3.8,20,0,-99,0.46714818457208
2,3.8,20,0,-98,0.685002715486937
2,3.8,20,0,-97,0.906492649744327
2,3.8,20,0,-96,1.13260094238728
2,3.8,20,0,-95,1.36424373346274
2,3.8,20,0,-94,1.60225505774528
2,3.8,20,0,-93,1.84737201669182
2,3.8,20,0,-92,2.10022076708665
2,3.8,20,0,-91,2.36130368811421
2,3.8,20,0,-90,2.63098808025012
2,3.8,20,0,-89,2.90949672092777
2,3.8,20,0,-88,3.19690055124252
2,3.8,20,0,-87,3.49311369556343
2,3.8,20,0,-86,3.79789092524573
2,3.8,20,0,-85,4.11082757461111
2,3.8,20,0,-84,4.43136180972318
2,3.8,20,0,-83,4.75877904674009
2,3.8,20,0,-82,5.09221822490109
2,3.8,20,0,-81,5.43067956616292
2,3.8,20,0,-80,5.77303340353984
2,3.8,20,0,-79,6.11802963500919
2,3.8,20,0,-78,6.46430735842526
2,3.8,20,0,-77,6.81040426191786
2,3.8,20,0,-76,7.15476537874261
2,3.8,20,0,-75,7.49575085956717
2,3.8,20,0,-74,7.83164246257418
2,3.8,20,0,-73,8.16064850673622
2,3.8,20,0,-72,8.4809070710807
2,3.8,20,0,-71,8.79048724845139
2,3.8,20,0,-70,9.08738827267311
2,3.8,20,0,-69,9.36953633008499
2,3.8,20,0,-68,9.63477883711031
2,3.8,20,0,-67,9.88087591132564
2,3.8,20,0,-66,10.1054886795646
2,3.8,20,0,-65,10.3061639459257
2,3.8,20,0,-64,10.4803145746486
2,3.8,20,0,-63,10.6251947118604
2,3.8,20,0,-62,10.7378686522668
2,3.8,20,0,-61,10.8151717156771
2,3.8,20,0,-60,10.8536608781652
2,3.8,20,0,-59,10.8495520172775
2,3.8,20,0,-58,10.7986393434846
2,3.8,20,0,-57,10.696190680961
2,3.8,20,0,-56,10.5368093664896
2,3.8,20,0,-55,10.3142490401328
2,3.8,20,0,-54,10.0211604298899
2,3.8,20,0,-53,9.64873744202788
2,3.8,20,0,-52,9.18620981157115
2,3.8,20,0,-51,8.62009408797478
2,3.8,20,0,-50,7.93304906030663
2,3.8,20,0,-49,7.10205351421334
2,3.8,20,0,-48,6.09535741153911
2,3.8,20,0,-47,4.86705745017033
2,3.8,20,0,-46,3.34665997488649
2,3.8,20,0,-45,1.41680983385108
2,3.8,20,0,-44,-1.14158578340118
2,3.8,20,0,-43,-4.81696856246525
2,3.8,20,0,-42,-11.089056327754
2,3.8,20,0,-41,-19.880685427925
2,3.8,20,0,-40,-9.4840000608718
2,3.8,20,0,-39,-4.45306797873527
2,3.8,20,0,-38,-1.47357628761743
2,3.8,20,0,-37,0.530031126983024
2,3.8,20,0,-36,1.94145801062366
2,3.8,20,0,-35,2.93648175209116
2,3.8,20,0,-34,3.60668175518318
2,3.8,20,0,-33,4.00212509306109
2,3.8,20,0,-32,4.14883282282951
2,3.8,20,0,-31,4.05637176058828
2,3.8,20,0,-30,3.72060396608864
2,3.8,20,0,-29,3.12314596618675
2,3.8,20,0,-28,2.22728589253474
2,3.8,20,0,-27,0.968082326186881
2,3.8,20,0,-26,-0.770084144208094
2,3.8,20,0,-25,-3.20878007198175
2,3.8,20,0,-24,-6.83351134692868
2,3.8,20,0,-23,-12.8364256104286
2,3.8,20,0,-22,-16.4667456403869
2,3.8,20,0,-21,-9.45094639760656
2,3.8,20,0,-20,-5.17075529863264
2,3.8,20,0,-19,-2.51065909896874
2,3.8,20,0,-18,-0.741501294444267
2,3.8,20,0,-17,0.440819085588368
2,3.8,20,0,-16,1.18170743599101
2,3.8,20,0,-15,1.55472903301651
2,3.8,20,0,-14,1.59378662010657
2,3.8,20,0,-13,1.30536191766041
2,3.8,20,0,-12,0.670973000986602
2,3.8,20,0,-11,-0.358290160320455
2,3.8,20,0,-10,-1.87890941521893
2,3.8,20,0,-9,-4.07757416011322
2,3.8,20,0,-8,-7.33892533675215
2,3.8,20,0,-7,-12.403647816799
2,3.8,20,0,-6,-15.9833732711068
2,3.8,20,0,-5,-10.5569280849359
2,3.8,20,0,-4,-6.35963682080382
2,3.8,20,0,-3,-3.68236342000683
2,3.8,20,0,-2,-1.90522826484502
2,3.8,20,0,-1,-0.733948617766699
2,3.8,20,0,0,-0.0235290427514803
2,3.8,20,0,1,0.299457601109466
2,3.8,20,0,2,0.267488719494784
2,3.8,20,0,3,-0.116509703039464
2,3.8,20,0,4,-0.878086010807942
2,3.8,20,0,5,-2.07957918487643
2,3.8,20,0,6,-3.84336559182716
2,3.8,20,0,7,-6.40601050588607
2,3.8,20,0,8,-10.2076963654225
2,3.8,20,0,9,-15.0190383961272
2,3.8,20,0,10,-13.4657531480408
2,3.8,20,0,11,-8.80573897295313
2,3.8,20,0,12,-5.58916989083132
2,3.8,20,0,13,-3.42077237248955
2,3.8,20,0,14,-1.93693180100791
2,3.8,20,0,15,-0.947063294183412
2,3.8,20,0,16,-0.349056524014451
2,3.8,20,0,17,-0.088136642204497
2,3.8,20,0,18,-0.138798524116561
2,3.8,20,0,19,-0.497575389516828
2,3.8,20,0,20,-1.18214345284767
2,3.8,20,0,21,-2.23605919328338
2,3.8,20,0,22,-3.74120068456849
2,3.8,20,0,23,-5.84227475629704
2,3.8,20,0,24,-8.77242448526612
2,3.8,20,0,25,-12.5802706849291
2,3.8,20,0,26,-14.2979290461332
2,3.8,20,0,27,-10.9771212385055
2,3.8,20,0,28,-7.51980042276253
2,3.8,20,0,29,-5.0014351688088
2,3.8,20,0,30,-3.18593533561907
2,3.8,20,0,31,-1.87048581222585
2,3.8,20,0,32,-0.93232856094191
2,3.8,20,0,33,-0.29740983096997
2,3.8,20,0,34,0.0796308226655869
2,3.8,20,0,35,0.226047765916491
2,3.8,20,0,36,0.156433525917152
2,3.8,20,0,37,-0.124729817578097
2,3.8,20,0,38,-0.622422107773809
2,3.8,20,0,39,-1.35206814933675
2,3.8,20,0,40,-2.34240602391265
2,3.8,20,0,41,-3.64098961258205
2,3.8,20,0,42,-5.32316483097693
2,3.8,20,0,43,-7.50094368208265
2,3.8,20,0,44,-10.2857067708182
2,3.8,20,0,45,-13.3389928265763
2,3.8,20,0,46,-14.2162978058395
2,3.8,20,0,47,-11.7423294720562
2,3.8,20,0,48,-8.87344017894388
2,3.8,20,0,49,-6.58001070602358
2,3.8,20,0,50,-4.81512469632663
2,3.8,20,0,51,-3.44828266624595
2,3.8,20,0,52,-2.38237401492459
2,3.8,20,0,53,-1.55138390813427
2,3.8,20,0,54,-0.909928696300601
2,3.8,20,0,55,-0.425874059699146
2,3.8,20,0,56,-0.075754173545906
2,3.8,20,0,57,0.158056147523783
2,3.8,20,0,58,0.289127132545379
2,3.8,20,0,59,0.328135386712309
2,3.8,20,0,60,0.283642606567893
2,3.8,20,0,61,0.1626339338464
2,3.8,20,0,62,-0.0290979418120283
2,3.8,20,0,63,-0.286669012111849
2,3.8,20,0,64,-0.605885373712906
2,3.8,20,0,65,-0.983065781469537
2,3.8,20,0,66,-1.41488775354205
2,3.8,20,0,67,-1.89824330471763
2,3.8,20,0,68,-2.43009224032774
2,3.8,20,0,69,-3.00730169837102
2,3.8,20,0,70,-3.62646091067835
2,3.8,20,0,71,-4.28366078050714
2,3.8,20,0,72,-4.97423014608918
2,3.8,20,0,73,-5.69242666067102
2,3.8,20,0,74,-6.43109333882834
2,3.8,20,0,75,-7.18131617923858
2,3.8,20,0,76,-7.93215728113079
2,3.8,20,0,77,-8.67058943941458
2,3.8,20,0,78,-9.38180611045362
2,3.8,20,0,79,-10.0500856049502
2,3.8,20,0,80,-10.6602927980131
2,3.8,20,0,81,-11.1998694535696
2,3.8,20,0,82,-11.6608538123798
2,3.8,20,0,83,-12.0412693650625
2,3.8,20,0,84,-12.3453405829748
2,3.8,20,0,85,-12.5824404494142
2,3.8,20,0,86,-12.7651839464636
2,3.8,20,0,87,-12.9073292058928
2,3.8,20,0,88,-13.022040765567
2,3.8,20,0,89,-13.1207710382444
2,3.8,20,0,90,-13.2127432347891
2,3.8,20,0,91,-13.304876870528
2,3.8,20,0,92,-13.4019738828698
2,3.8,20,0,93,-13.5070223912883
2,3.8,20,0,94,-13.6215285449985
2,3.8,20,0,95,-13.7458310251881
2,3.8,20,0,96,-13.8793815275179
2,3.8,20,0,97,-14.0209899584581
2,3.8,20,0,98,-14.169039173489
2,3.8,20,0,99,-14.3216744414578
2,3.8,20,0,100,-14.4769700454133
2,3.8,20,0,101,-14.6330713969602
2,3.8,20,0,102,-14.7883071991036
2,3.8,20,0,103,-14.9412637234528
2,3.8,20,0,104,-15.090813038087
2,3.8,20,0,105,-15.2360894310931
2,3.8,20,0,106,-15.3764131442584
2,3.8,20,0,107,-15.5111671698735
2,3.8,20,0,108,-15.6396403123314
2,3.8,20,0,109,-15.760857054165
2,3.8,20,0,110,-15.8734212587161
2,3.8,20,0,111,-15.9754056671352
2,3.8,20,0,112,-16.0643213198485
2,3.8,20,0,113,-16.1371983140641
2,3.8,20,0,114,-16.1907986758235
2,3.8,20,0,115,-16.2219609294772
2,3.8,20,0,116,-16.228044554231
2,3.8,20,0,117,-16.2074072374292
2,3.8,20,0,118,-16.1598215044993
2,3.8,20,0,119,-16.0867348035031
2,3.8,20,0,120,-15.9913063847068
2,3.8,20,0,121,-15.878208673478
2,3.8,20,0,122,-15.7532400347892
2,3.8,20,0,123,-15.6228369513274
2,3.8,20,0,124,-15.4935840806312
2,3.8,20,0,125,-15.3718033097325
2,3.8,20,0,126,-15.2632710770065
2,3.8,20,0,127,-15.173081089116
2,3.8,20,0,128,-15.1056456237444
2,3.8,20,0,129,-15.0648145217178
2,3.8,20,0,130,-15.0540840540385
2,3.8,20,0,131,-15.0768643249036
2,3.8,20,0,132,-15.1367710143434
2,3.8,20,0,133,-15.2379040247118
2,3.8,20,0,134,-15.3850719614705
2,3.8,20,0,135,-15.5839168602314
2,3.8,20,0,136,-15.8408852304642
2,3.8,20,0,137,-16.1629719116148
2,3.8,20,0,138,-16.5571187958363
2,3.8,20,0,139,-17.0290605830507
2,3.8,20,0,140,-17.5812515000376
2,3.8,20,0,141,-18.2092838294687
2,3.8,20,0,142,-18.896064154309
2,3.8,20,0,143,-19.6035539070473
2,3.8,20,0,144,-20.2646906060445
2,3.8,20,0,145,-20.7848967009301
2,3.8,20,0,146,-21.0682026129822
2,3.8,20,0,147,-21.0673372839563
2,3.8,20,0,148,-20.8179769829036
2,3.8,20,0,149,-20.4185327696269
2,3.8,20,0,150,-19.9787513537309
2,3.8,20,0,151,-19.5842377563227
2,3.8,20,0,152,-19.2881700193967
2,3.8,20,0,153,-19.1162818064071
2,3.8,20,0,154,-19.0730502999926
2,3.8,20,0,155,-19.1448065930867
2,3.8,20,0,156,-19.3000526802005
2,3.8,20,0,157,-19.489882882661
2,3.8,20,0,158,-19.6536837834225
2,3.8,20,0,159,-19.7351306656523
2,3.8,20,0,160,-19.705951297694
2,3.8,20,0,161,-19.5827340955991
2,3.8,20,0,162,-19.422570171419
2,3.8,20,0,163,-19.3020518128021
2,3.8,20,0,164,-19.2967420732938
2,3.8,20,0,165,-19.4708237811001
2,3.8,20,0,166,-19.8742096298103
2,3.8,20,0,167,-20.5380030246274
2,3.8,20,0,168,-21.4534472974739
2,3.8,20,0,169,-22.5064546532476
2,3.8,20,0,170,-23.3509932924032
2,3.8,20,0,171,-23.4240602283659
2,3.8,20,0,172,-22.5110234213246
2,3.8,20,0,173,-21.0678292497946
2,3.8,20,0,174,-19.6128098468433
2,3.8,20,0,175,-18.3957206989911
2,3.8,20,0,176,-17.4960393723604
2,3.8,20,0,177,-16.9326490899044
2,3.8,20,0,178,-16.7126100089402
2,3.8,20,0,179,-16.8505578193019
2,3.8,20,0,180,-17.3797925901188
