"$Ha [mm]","Freq [GHz]","Length [mm]","Phi [deg]","Theta [deg]","dB(RealizedGainTotal) []"
2,4.3,20,0,62,11.7082670515922
2,4.3,20,0,63,11.633033372068
2,4.3,20,0,64,11.5245608136601
2,4.3,20,0,65,11.3854049468367
2,4.3,20,0,66,11.2179969363713
2,4.3,20,0,67,11.0246691326134
2,4.3,20,0,68,10.8076770628391
2,4.3,20,0,69,10.5692183996263
2,4.3,20,0,70,10.3114493807547
2,4.3,20,0,71,10.0364990600046
2,4.3,20,0,72,9.74648167794242
2,4.3,20,0,73,9.44350735337193
2,4.3,20,0,74,9.12969120658516
2,4.3,20,0,75,8.80716093205525
2,4.3,20,0,76,8.47806273856108
2,4.3,20,0,77,8.14456546776579
2,4.3,20,0,78,7.80886258860645
2,4.3,20,0,79,7.4731716477775
2,4.3,20,0,80,7.13973064314128
2,4.3,20,0,81,6.81079068893483
2,4.3,20,0,82,6.4886042766474
2,4.3,20,0,83,6.17540842654329
2,4.3,20,0,84,5.87340209939536
2,4.3,20,0,85,5.58471742426212
2,4.3,20,0,86,5.31138461903398
2,4.3,20,0,87,5.0552909452117
2,4.3,20,0,88,4.8181346327046
2,4.3,20,0,89,4.60137538814057
2,4.3,20,0,90,4.40618377967813
2,4.3,20,0,91,4.23339236123248
2,4.3,20,0,92,4.08345173533127
2,4.3,20,0,93,3.95639474724687
2,4.3,20,0,94,3.8518115909755
2,4.3,20,0,95,3.7688378001192
2,4.3,20,0,96,3.70615598618325
2,4.3,20,0,97,3.66201093457779
2,4.3,20,0,98,3.63423647025693
2,4.3,20,0,99,3.62029154438559
2,4.3,20,0,100,3.6173024012284
2,4.3,20,0,101,3.62210751327734
2,4.3,20,0,102,3.63130219639865
2,4.3,20,0,103,3.64128035057108
2,4.3,20,0,104,3.64827150342445
2,4.3,20,0,105,3.6483721562439
2,4.3,20,0,106,3.63757126886982
2,4.3,20,0,107,3.61177054028158
2,4.3,20,0,108,3.56680096761706
2,4.3,20,0,109,3.49843807591227
2,4.3,20,0,110,3.40241934301307
2,4.3,20,0,111,3.27446891126112
2,4.3,20,0,112,3.11033698782025
2,4.3,20,0,113,2.90586482465242
2,4.3,20,0,114,2.65709142969386
2,4.3,20,0,115,2.36042592672368
2,4.3,20,0,116,2.01292045230525
2,4.3,20,0,117,1.61269269176771
2,4.3,20,0,118,1.15956225456114
2,4.3,20,0,119,0.655972206961307
2,4.3,20,0,120,0.108242572076366
2,4.3,20,0,121,-0.471904383538972
2,4.3,20,0,122,-1.0658801201362
2,4.3,20,0,123,-1.64766808588885
2,4.3,20,0,124,-2.18561569425016
2,4.3,20,0,125,-2.64808453488465
2,4.3,20,0,126,-3.01284916762996
2,4.3,20,0,127,-3.27680369658651
2,4.3,20,0,128,-3.46043091513232
2,4.3,20,0,129,-3.60420510599253
2,4.3,20,0,130,-3.75985154197181
2,4.3,20,0,131,-3.98217224970668
2,4.3,20,0,132,-4.32516079410468
2,4.3,20,0,133,-4.84300151428059
2,4.3,20,0,134,-5.59538125300788
2,4.3,20,0,135,-6.65766827202666
2,4.3,20,0,136,-8.13989907776503
2,4.3,20,0,137,-10.2269190019351
2,4.3,20,0,138,-13.2759670104129
2,4.3,20,0,139,-18.0255073046203
2,4.3,20,0,140,-23.0979253748062
2,4.3,20,0,141,-18.1662022852735
2,4.3,20,0,142,-13.5527236145429
2,4.3,20,0,143,-10.6771230756519
2,4.3,20,0,144,-8.82063146660843
2,4.3,20,0,145,-7.65089188677502
2,4.3,20,0,146,-7.01592075794878
2,4.3,20,0,147,-6.85069539735348
2,4.3,20,0,148,-7.14415957114871
2,4.3,20,0,149,-7.93283336017858
2,4.3,20,0,150,-9.31456160906689
2,4.3,20,0,151,-11.4930996995189
2,4.3,20,0,152,-14.8781003620061
2,4.3,20,0,153,-19.844673087448
2,4.3,20,0,154,-20.4224685419463
2,4.3,20,0,155,-15.4855317195188
2,4.3,20,0,156,-12.0372061398663
2,4.3,20,0,157,-9.88457270700353
2,4.3,20,0,158,-8.60253853260467
2,4.3,20,0,159,-7.98913621066319
2,4.3,20,0,160,-7.96384722679773
2,4.3,20,0,161,-8.52423367240958
2,4.3,20,0,162,-9.74178471667101
2,4.3,20,0,163,-11.7886703589402
2,4.3,20,0,164,-14.9686973080862
2,4.3,20,0,165,-19.0434825909672
2,4.3,20,0,166,-18.7559731759926
2,4.3,20,0,167,-14.7089997571409
2,4.3,20,0,168,-11.6977957510441
2,4.3,20,0,169,-9.80530446991752
2,4.3,20,0,170,-8.74412343877609
2,4.3,20,0,171,-8.3619993107951
2,4.3,20,0,172,-8.60634912157064
2,4.3,20,0,173,-9.49951275720808
2,4.3,20,0,174,-11.1345973192167
2,4.3,20,0,175,-13.6369761223525
2,4.3,20,0,176,-16.6367041913033
2,4.3,20,0,177,-17.1679772292129
2,4.3,20,0,178,-14.336219014182
2,4.3,20,0,179,-11.5838982165575
2,4.3,20,0,180,-9.70194282525088
