"$Ha [mm]","Freq [GHz]","Length [mm]","Phi [deg]","Theta [deg]","dB(RealizedGainTotal) []"
2,4.3,20,0,28,1.28067910760498
2,4.3,20,0,29,1.50957899931528
2,4.3,20,0,30,1.465691342237
2,4.3,20,0,31,1.15732069701792
2,4.3,20,0,32,0.587192100031087
2,4.3,20,0,33,-0.243467846310873
2,4.3,20,0,34,-1.32320953358124
2,4.3,20,0,35,-2.59855361793718
2,4.3,20,0,36,-3.89970873760117
2,4.3,20,0,37,-4.84248744536483
2,4.3,20,0,38,-4.95043706663973
2,4.3,20,0,39,-4.17018470197799
2,4.3,20,0,40,-2.94015930431997
2,4.3,20,0,41,-1.66969458495241
2,4.3,20,0,42,-0.547054199204129
2,4.3,20,0,43,0.373182960580951
2,4.3,20,0,44,1.08833120497197
2,4.3,20,0,45,1.61133337113502
2,4.3,20,0,46,1.95778977102004
2,4.3,20,0,47,2.14200048657265
2,4.3,20,0,48,2.176313961313
2,4.3,20,0,49,2.07181607230279
2,4.3,20,0,50,1.83984967742767
2,4.3,20,0,51,1.49448145564286
2,4.3,20,0,52,1.05635259636978
2,4.3,20,0,53,0.558355609478502
2,4.3,20,0,54,0.0526914177398919
2,4.3,20,0,55,-0.384160241347537
2,4.3,20,0,56,-0.657431653445402
2,4.3,20,0,57,-0.681016474355236
2,4.3,20,0,58,-0.418056719225996
2,4.3,20,0,59,0.0986152270318944
2,4.3,20,0,60,0.788250455671849
2,4.3,20,0,61,1.5628911921432
2,4.3,20,0,62,2.35374579786781
2,4.3,20,0,63,3.11680607565888
2,4.3,20,0,64,3.82789692510549
2,4.3,20,0,65,4.47586904766451
2,4.3,20,0,66,5.0572679039096
2,4.3,20,0,67,5.5728735429252
2,4.3,20,0,68,6.02564201778824
2,4.3,20,0,69,6.41953689629517
2,4.3,20,0,70,6.75888681892125
2,4.3,20,0,71,7.04804327135467
2,4.3,20,0,72,7.29120638192553
2,4.3,20,0,73,7.49234334063298
2,4.3,20,0,74,7.65515691113544
2,4.3,20,0,75,7.78308017388061
2,4.3,20,0,76,7.87928416660767
2,4.3,20,0,77,7.94669102016432
2,4.3,20,0,78,7.98798853264666
2,4.3,20,0,79,8.00564401221909
2,4.3,20,0,80,8.0019162823803
2,4.3,20,0,81,7.97886534015841
2,4.3,20,0,82,7.9383594903643
2,4.3,20,0,83,7.88207996325921
2,4.3,20,0,84,7.81152312511552
2,4.3,20,0,85,7.72800044917245
2,4.3,20,0,86,7.63263644994023
2,4.3,20,0,87,7.52636480845717
2,4.3,20,0,88,7.40992293584372
2,4.3,20,0,89,7.28384523965515
2,4.3,20,0,90,7.1484553723754
2,4.3,20,0,91,7.00385775322785
2,4.3,20,0,92,6.84992866263375
2,4.3,20,0,93,6.68630721346828
2,4.3,20,0,94,6.51238650724388
2,4.3,20,0,95,6.32730529251015
2,4.3,20,0,96,6.12994046841587
2,4.3,20,0,97,5.9189008375904
2,4.3,20,0,98,5.69252263966858
2,4.3,20,0,99,5.44886763725723
2,4.3,20,0,100,5.18572495322481
2,4.3,20,0,101,4.9006185857674
2,4.3,20,0,102,4.59082373381591
2,4.3,20,0,103,4.25339702961238
2,4.3,20,0,104,3.88522893581195
2,4.3,20,0,105,3.48313159847746
2,4.3,20,0,106,3.04398336743405
2,4.3,20,0,107,2.56496341058139
2,4.3,20,0,108,2.04392800998052
2,4.3,20,0,109,1.48000523592162
2,4.3,20,0,110,0.874514133722779
2,4.3,20,0,111,0.232334096026322
2,4.3,20,0,112,-0.43618403157476
2,4.3,20,0,113,-1.11286443652058
2,4.3,20,0,114,-1.76953481027085
2,4.3,20,0,115,-2.3676504643138
2,4.3,20,0,116,-2.86236465697426
2,4.3,20,0,117,-3.21308790847738
2,4.3,20,0,118,-3.39825133911837
2,4.3,20,0,119,-3.42600528173664
2,4.3,20,0,120,-3.33284625494391
2,4.3,20,0,121,-3.17133729727852
2,4.3,20,0,122,-2.99586291490769
2,4.3,20,0,123,-2.85362272621974
2,4.3,20,0,124,-2.78188699349635
2,4.3,20,0,125,-2.80904606795944
2,4.3,20,0,126,-2.95689787935714
2,4.3,20,0,127,-3.24264715929678
2,4.3,20,0,128,-3.67978820436115
2,4.3,20,0,129,-4.2770536922626
2,4.3,20,0,130,-5.03387862852355
2,4.3,20,0,131,-5.9293185119719
2,4.3,20,0,132,-6.90015900163247
2,4.3,20,0,133,-7.81012279473466
2,4.3,20,0,134,-8.44426466916815
2,4.3,20,0,135,-8.60523284152331
2,4.3,20,0,136,-8.28450826150594
2,4.3,20,0,137,-7.67863734855331
