"$Ha [mm]","Freq [GHz]","Length [mm]","Phi [deg]","Theta [deg]","dB(RealizedGainTotal) []"
2,4.3,20,0,-10,5.6859744936941
2,4.3,20,0,-9,2.9057587417829
2,4.3,20,0,-8,-0.977353670681594
2,4.3,20,0,-7,-7.26396487853699
2,4.3,20,0,-6,-16.132295976189
2,4.3,20,0,-5,-7.32124130813498
2,4.3,20,0,-4,-2.69724109857981
2,4.3,20,0,-3,-0.205764208726294
2,4.3,20,0,-2,1.23178551702219
2,4.3,20,0,-1,1.99778619492686
2,4.3,20,0,0,2.25751853238994
2,4.3,20,0,1,2.08320758476293
2,4.3,20,0,2,1.4934646605091
2,4.3,20,0,3,0.462893490867057
2,4.3,20,0,4,-1.08732903920787
2,4.3,20,0,5,-3.32584860367544
2,4.3,20,0,6,-6.60891718246621
2,4.3,20,0,7,-11.6433639276642
2,4.3,20,0,8,-15.9335969596865
2,4.3,20,0,9,-10.9652847559227
2,4.3,20,0,10,-6.83401694127192
2,4.3,20,0,11,-4.28660087452081
2,4.3,20,0,12,-2.68351041096372
2,4.3,20,0,13,-1.71740710887399
2,4.3,20,0,14,-1.23881987580864
2,4.3,20,0,15,-1.17426157024657
2,4.3,20,0,16,-1.49419621439563
2,4.3,20,0,17,-2.20132720030283
2,4.3,20,0,18,-3.32900466458746
2,4.3,20,0,19,-4.94502004775256
2,4.3,20,0,20,-7.14630906217471
2,4.3,20,0,21,-9.93999633266756
2,4.3,20,0,22,-12.4407560636897
2,4.3,20,0,23,-12.0389253304375
2,4.3,20,0,24,-9.48402584401293
2,4.3,20,0,25,-7.08934589485176
2,4.3,20,0,26,-5.29642519914214
2,4.3,20,0,27,-4.02841529672264
2,4.3,20,0,28,-3.18161641057044
2,4.3,20,0,29,-2.68233164881002
2,4.3,20,0,30,-2.48309504921217
2,4.3,20,0,31,-2.55499746298056
2,4.3,20,0,32,-2.88222538549192
2,4.3,20,0,33,-3.45824368960454
2,4.3,20,0,34,-4.2819865057385
2,4.3,20,0,35,-5.35103494042316
2,4.3,20,0,36,-6.6447929470751
2,4.3,20,0,37,-8.08211370408604
2,4.3,20,0,38,-9.43581959213146
2,4.3,20,0,39,-10.2743844778701
2,4.3,20,0,40,-10.2225158904728
2,4.3,20,0,41,-9.41756864730576
2,4.3,20,0,42,-8.31765946431842
2,4.3,20,0,43,-7.25046448002929
2,4.3,20,0,44,-6.34989674530117
2,4.3,20,0,45,-5.64974497832138
2,4.3,20,0,46,-5.14674195625585
2,4.3,20,0,47,-4.8269142221994
2,4.3,20,0,48,-4.67492380775071
2,4.3,20,0,49,-4.67691962752634
2,4.3,20,0,50,-4.82102583205011
2,4.3,20,0,51,-5.09693408863075
2,4.3,20,0,52,-5.49504940952769
2,4.3,20,0,53,-6.00522638051212
2,4.3,20,0,54,-6.61493128468169
2,4.3,20,0,55,-7.30656438329588
2,4.3,20,0,56,-8.05374493650665
2,4.3,20,0,57,-8.81689720771355
2,4.3,20,0,58,-9.54001011461612
2,4.3,20,0,59,-10.1530792384878
2,4.3,20,0,60,-10.5859629178553
2,4.3,20,0,61,-10.7930353167273
2,4.3,20,0,62,-10.7739200715066
2,4.3,20,0,63,-10.5720875898432
2,4.3,20,0,64,-10.2526225231401
2,4.3,20,0,65,-9.87816874406839
2,4.3,20,0,66,-9.49634041136406
2,4.3,20,0,67,-9.13804436886496
2,4.3,20,0,68,-8.82086621144278
2,4.3,20,0,69,-8.55329371879716
2,4.3,20,0,70,-8.33811926014605
2,4.3,20,0,71,-8.174768564828
2,4.3,20,0,72,-8.0607724181236
2,4.3,20,0,73,-7.99265653494479
2,4.3,20,0,74,-7.96646468308314
2,4.3,20,0,75,-7.97805938079874
2,4.3,20,0,76,-8.02329083210502
2,4.3,20,0,77,-8.09808933666563
2,4.3,20,0,78,-8.19851437984141
2,4.3,20,0,79,-8.32078027151549
2,4.3,20,0,80,-8.46127020969974
2,4.3,20,0,81,-8.61654585161976
2,4.3,20,0,82,-8.78335657023152
2,4.3,20,0,83,-8.95865077391419
2,4.3,20,0,84,-9.13959050759122
2,4.3,20,0,85,-9.32356976339237
2,4.3,20,0,86,-9.5082363531427
2,4.3,20,0,87,-9.69151674997543
2,4.3,20,0,88,-9.87164295371497
2,4.3,20,0,89,-10.0471801642794
2,4.3,20,0,90,-10.2170538661154
2,4.3,20,0,91,-10.3805748494571
2,4.3,20,0,92,-10.5374607358361
2,4.3,20,0,93,-10.68785274345
2,4.3,20,0,94,-10.8323267174826
2,4.3,20,0,95,-10.9718978395423
2,4.3,20,0,96,-11.1080188803194
2,4.3,20,0,97,-11.2425723173262
2,4.3,20,0,98,-11.3778570430009
2,4.3,20,0,99,-11.5165706720229
2,4.3,20,0,100,-11.6617885554681
2,4.3,20,0,101,-11.8169404579534
2,4.3,20,0,102,-11.9857853770022
2,4.3,20,0,103,-12.1723840760401
2,4.3,20,0,104,-12.3810673915709
2,4.3,20,0,105,-12.6163959634778
2,4.3,20,0,106,-12.8831032093026
2,4.3,20,0,107,-13.1860072437196
2,4.3,20,0,108,-13.5298675958408
2,4.3,20,0,109,-13.9191467544962
2,4.3,20,0,110,-14.3576115910253
2,4.3,20,0,111,-14.8476720261759
2,4.3,20,0,112,-15.389303161838
2,4.3,20,0,113,-15.9783451471634
2,4.3,20,0,114,-16.603977099908
2,4.3,20,0,115,-17.245374412722
2,4.3,20,0,116,-17.8683082123948
2,4.3,20,0,117,-18.4240832673081
2,4.3,20,0,118,-18.8551825107952
2,4.3,20,0,119,-19.1111198227467
2,4.3,20,0,120,-19.1700988184918
2,4.3,20,0,121,-19.0518795357112
2,4.3,20,0,122,-18.8106371560809
2,4.3,20,0,123,-18.514283856094
2,4.3,20,0,124,-18.2258787658184
2,4.3,20,0,125,-17.9950080884161
2,4.3,20,0,126,-17.8571506186885
2,4.3,20,0,127,-17.8362430536465
2,4.3,20,0,128,-17.9471056096038
2,4.3,20,0,129,-18.1960115924288
2,4.3,20,0,130,-18.5782496408293
2,4.3,20,0,131,-19.0713866641764
2,4.3,20,0,132,-19.6234038902795
2,4.3,20,0,133,-20.1393775712639
2,4.3,20,0,134,-20.4837686293386
2,4.3,20,0,135,-20.5273127713534
2,4.3,20,0,136,-20.23045497041
2,4.3,20,0,137,-19.678227230081
2,4.3,20,0,138,-19.020433756093
2,4.3,20,0,139,-18.3938333446548
2,4.3,20,0,140,-17.8919279037489
2,4.3,20,0,141,-17.5710407163538
2,4.3,20,0,142,-17.4648694206283
2,4.3,20,0,143,-17.595313857643
2,4.3,20,0,144,-17.9772461576956
2,4.3,20,0,145,-18.6160377666962
2,4.3,20,0,146,-19.4928225158569
2,4.3,20,0,147,-20.5254886758993
2,4.3,20,0,148,-21.4976751741037
2,4.3,20,0,149,-22.0319931498682
2,4.3,20,0,150,-21.8314063999636
2,4.3,20,0,151,-21.0309826397685
2,4.3,20,0,152,-20.0314201103883
2,4.3,20,0,153,-19.1355504459505
2,4.3,20,0,154,-18.4812978814838
2,4.3,20,0,155,-18.1102732431351
2,4.3,20,0,156,-18.0163779464371
2,4.3,20,0,157,-18.1584830568298
2,4.3,20,0,158,-18.4494339640628
2,4.3,20,0,159,-18.7381104753583
2,4.3,20,0,160,-18.8257823552918
2,4.3,20,0,161,-18.5673151058606
2,4.3,20,0,162,-17.9923093732847
2,4.3,20,0,163,-17.2820542677042
2,4.3,20,0,164,-16.6388301342319
2,4.3,20,0,165,-16.2115962751833
2,4.3,20,0,166,-16.1005064582975
2,4.3,20,0,167,-16.3877736666422
2,4.3,20,0,168,-17.170771438494
2,4.3,20,0,169,-18.6023662829964
2,4.3,20,0,170,-20.9568958648402
2,4.3,20,0,171,-24.6572809943916
2,4.3,20,0,172,-28.1369063428787
2,4.3,20,0,173,-24.5929265266158
2,4.3,20,0,174,-20.1946386380566
2,4.3,20,0,175,-17.1754889717542
2,4.3,20,0,176,-15.1271321371257
2,4.3,20,0,177,-13.76808043115
2,4.3,20,0,178,-12.9567186421976
2,4.3,20,0,179,-12.6309748188812
2,4.3,20,0,180,-12.7837698258051
