Phi[deg],Theta[deg],dB(GainTotal)
27,-82,-1.11781
28,-82,-1.07448
29,-82,-1.03253
30,-82,-0.992064
31,-82,-0.953158
32,-82,-0.915897
33,-82,-0.880361
34,-82,-0.846628
35,-82,-0.814771
36,-82,-0.784859
37,-82,-0.756958
38,-82,-0.73113
39,-82,-0.70743
40,-82,-0.685912
41,-82,-0.666621
42,-82,-0.6496
43,-82,-0.634884
44,-82,-0.622504
45,-82,-0.612483
46,-82,-0.604839
47,-82,-0.599583
48,-82,-0.59672
49,-82,-0.596245
50,-82,-0.598148
51,-82,-0.60241
52,-82,-0.609006
53,-82,-0.617901
54,-82,-0.629051
55,-82,-0.642404
56,-82,-0.6579
57,-82,-0.675469
58,-82,-0.695033
59,-82,-0.716501
60,-82,-0.739778
61,-82,-0.764754
62,-82,-0.791313
63,-82,-0.81933
64,-82,-0.848666
65,-82,-0.879178
66,-82,-0.910711
67,-82,-0.943103
68,-82,-0.976182
69,-82,-1.00977
70,-82,-1.04368
71,-82,-1.07772
72,-82,-1.1117
73,-82,-1.14541
74,-82,-1.17864
75,-82,-1.2112
76,-82,-1.24287
77,-82,-1.27345
78,-82,-1.30274
79,-82,-1.33053
80,-82,-1.35664
81,-82,-1.38088
82,-82,-1.40308
83,-82,-1.42307
84,-82,-1.4407
85,-82,-1.45585
86,-82,-1.4684
87,-82,-1.47824
88,-82,-1.4853
89,-82,-1.48953
90,-82,-1.49087
91,-82,-1.48932
92,-82,-1.48489
93,-82,-1.4776
94,-82,-1.46751
95,-82,-1.45468
96,-82,-1.4392
97,-82,-1.4212
98,-82,-1.40078
99,-82,-1.3781
100,-82,-1.35332
101,-82,-1.3266
102,-82,-1.29814
103,-82,-1.26811
104,-82,-1.23672
105,-82,-1.20417
106,-82,-1.17067
107,-82,-1.13643
108,-82,-1.10165
109,-82,-1.06655
110,-82,-1.03132
111,-82,-0.996181
112,-82,-0.961318
113,-82,-0.926924
114,-82,-0.893182
115,-82,-0.86027
116,-82,-0.828355
117,-82,-0.797596
118,-82,-0.768146
119,-82,-0.740144
120,-82,-0.713722
121,-82,-0.689001
122,-82,-0.666095
123,-82,-0.645104
124,-82,-0.626121
125,-82,-0.609228
126,-82,-0.594498
127,-82,-0.581994
128,-82,-0.571769
129,-82,-0.56387
130,-82,-0.55833
131,-82,-0.555177
132,-82,-0.554429
133,-82,-0.556096
134,-82,-0.560181
135,-82,-0.566677
136,-82,-0.575572
137,-82,-0.586845
138,-82,-0.600469
139,-82,-0.61641
140,-82,-0.634627
141,-82,-0.655074
142,-82,-0.6777
143,-82,-0.702445
144,-82,-0.729249
145,-82,-0.758041
146,-82,-0.788751
147,-82,-0.821301
148,-82,-0.85561
149,-82,-0.891595
150,-82,-0.929166
151,-82,-0.968232
152,-82,-1.0087
153,-82,-1.05047
154,-82,-1.09345
155,-82,-1.13753
156,-82,-1.18261
157,-82,-1.22858
158,-82,-1.27535
159,-82,-1.32279
160,-82,-1.37081
161,-82,-1.41929
162,-82,-1.46813
163,-82,-1.51721
164,-82,-1.56643
165,-82,-1.61568
166,-82,-1.66485
167,-82,-1.71383
168,-82,-1.76251
169,-82,-1.8108
170,-82,-1.8586
171,-82,-1.90579
172,-82,-1.9523
173,-82,-1.99801
174,-82,-2.04286
175,-82,-2.08674
176,-82,-2.12958
177,-82,-2.17132
178,-82,-2.21187
179,-82,-2.25118
180,-82,-2.28921
-180,-81,-2.12952
-179,-81,-2.1654
-178,-81,-2.19996
-177,-81,-2.23316
-176,-81,-2.26501
-175,-81,-2.29549
-174,-81,-2.32463
-173,-81,-2.35245
-172,-81,-2.37897
-171,-81,-2.40426
-170,-81,-2.42837
-169,-81,-2.45138
-168,-81,-2.47337
-167,-81,-2.49444
-166,-81,-2.5147
-165,-81,-2.53427
-164,-81,-2.5533
-163,-81,-2.57193
-162,-81,-2.59031
-161,-81,-2.60861
-160,-81,-2.62701
-159,-81,-2.6457
-158,-81,-2.66486
-157,-81,-2.6847
-156,-81,-2.70542
-155,-81,-2.72724
-154,-81,-2.75037
-153,-81,-2.77504
-152,-81,-2.80147
-151,-81,-2.82988
-150,-81,-2.86051
-149,-81,-2.89359
-148,-81,-2.92935
-147,-81,-2.96802
-146,-81,-3.00983
-145,-81,-3.05502
-144,-81,-3.10382
-143,-81,-3.15647
-142,-81,-3.21319
-141,-81,-3.27423
-140,-81,-3.33981
-139,-81,-3.41016
-138,-81,-3.48553
-137,-81,-3.56615
-136,-81,-3.65225
-135,-81,-3.74408
-134,-81,-3.84187
-133,-81,-3.94588
-132,-81,-4.05636
-131,-81,-4.17357
-130,-81,-4.29776
-129,-81,-4.42921
-128,-81,-4.5682
-127,-81,-4.71503
-126,-81,-4.86999
-125,-81,-5.03341
-124,-81,-5.20562
-123,-81,-5.38697
-122,-81,-5.57783
-121,-81,-5.77859
-120,-81,-5.98967
-119,-81,-6.21151
-118,-81,-6.44458
-117,-81,-6.68939
-116,-81,-6.94647
-115,-81,-7.21639
-114,-81,-7.49976
-113,-81,-7.79723
-112,-81,-8.10949
-111,-81,-8.43727
-110,-81,-8.7813
-109,-81,-9.14238
-108,-81,-9.52128
-107,-81,-9.91878
-106,-81,-10.3356
-105,-81,-10.7723
-104,-81,-11.2292
-103,-81,-11.7065
-102,-81,-12.2037
-101,-81,-12.7194
-100,-81,-13.2513
-99,-81,-13.795
-98,-81,-14.3439
-97,-81,-14.8882
-96,-81,-15.4137
-95,-81,-15.9015
-94,-81,-16.3281
-93,-81,-16.667
-92,-81,-16.8925
-91,-81,-16.9848
-90,-81,-16.9354
-89,-81,-16.7496
-88,-81,-16.4446
-87,-81,-16.0453
-86,-81,-15.5785
-85,-81,-15.0685
-84,-81,-14.5354
-83,-81,-13.9945
-82,-81,-13.4566
-81,-81,-12.9291
-80,-81,-12.4166
-79,-81,-11.9221
-78,-81,-11.447
-77,-81,-10.992
-76,-81,-10.5572
-75,-81,-10.1421
-74,-81,-9.74626
-73,-81,-9.36898
-72,-81,-9.00948
-71,-81,-8.66698
-70,-81,-8.34068
-69,-81,-8.02983
-68,-81,-7.73369
-67,-81,-7.45157
-66,-81,-7.18281
-65,-81,-6.92679
-64,-81,-6.68292
-63,-81,-6.45068
-62,-81,-6.22955
-61,-81,-6.01906
-60,-81,-5.81876
-59,-81,-5.62825
-58,-81,-5.44713
-57,-81,-5.27503
-56,-81,-5.11161
-55,-81,-4.95654
-54,-81,-4.8095
-53,-81,-4.67021
-52,-81,-4.53838
-51,-81,-4.41374
-50,-81,-4.29602
-49,-81,-4.18497
-48,-81,-4.08034
-47,-81,-3.9819
-46,-81,-3.88941
-45,-81,-3.80263
-44,-81,-3.72134
-43,-81,-3.64531
-42,-81,-3.57431
-41,-81,-3.50813
-40,-81,-3.44653
-39,-81,-3.3893
-38,-81,-3.3362
-37,-81,-3.28701
-36,-81,-3.24151
-35,-81,-3.19946
-34,-81,-3.16064
-33,-81,-3.12481
-32,-81,-3.09175
-31,-81,-3.06122
-30,-81,-3.033
-29,-81,-3.00684
-28,-81,-2.98251
-27,-81,-2.95979
-26,-81,-2.93845
-25,-81,-2.91826
-24,-81,-2.899
-23,-81,-2.88046
-22,-81,-2.86241
-21,-81,-2.84466
-20,-81,-2.827
-19,-81,-2.80925
-18,-81,-2.79123
-17,-81,-2.77275
-16,-81,-2.75368
-15,-81,-2.73384
-14,-81,-2.71312
-13,-81,-2.69138
-12,-81,-2.66852
-11,-81,-2.64444
-10,-81,-2.61906
-9,-81,-2.5923
-8,-81,-2.56412
-7,-81,-2.53447
-6,-81,-2.50333
-5,-81,-2.47068
-4,-81,-2.43653
-3,-81,-2.40087
-2,-81,-2.36374
-1,-81,-2.32517
0,-81,-2.28519
1,-81,-2.24386
2,-81,-2.20125
3,-81,-2.15741
4,-81,-2.11242
5,-81,-2.06637
6,-81,-2.01934
7,-81,-1.97141
8,-81,-1.92269
9,-81,-1.87327
10,-81,-1.82325
11,-81,-1.77274
12,-81,-1.72183
13,-81,-1.67063
14,-81,-1.61925
15,-81,-1.5678
16,-81,-1.51638
17,-81,-1.46511
18,-81,-1.41408
19,-81,-1.3634
20,-81,-1.31318
21,-81,-1.26353
22,-81,-1.21455
23,-81,-1.16634
24,-81,-1.119
25,-81,-1.07263
26,-81,-1.02733
27,-81,-0.983197
28,-81,-0.940325
29,-81,-0.898803
30,-81,-0.858721
31,-81,-0.820165
32,-81,-0.783218
33,-81,-0.74796
34,-81,-0.714469
35,-81,-0.682817
36,-81,-0.653073
37,-81,-0.625303
38,-81,-0.599567
39,-81,-0.575922
40,-81,-0.554419
41,-81,-0.535104
42,-81,-0.518019
43,-81,-0.503198
44,-81,-0.490672
45,-81,-0.480463
46,-81,-0.472589
47,-81,-0.46706
48,-81,-0.463879
49,-81,-0.463043
50,-81,-0.464541
51,-81,-0.468354
52,-81,-0.474455
53,-81,-0.482809
54,-81,-0.493374
55,-81,-0.506098
56,-81,-0.52092
57,-81,-0.537771
58,-81,-0.556573
59,-81,-0.577238
60,-81,-0.59967
61,-81,-0.623763
62,-81,-0.649401
63,-81,-0.67646
64,-81,-0.704807
65,-81,-0.734298
66,-81,-0.764784
67,-81,-0.796104
68,-81,-0.828092
69,-81,-0.860573
70,-81,-0.893366
71,-81,-0.926284
72,-81,-0.959135
73,-81,-0.991723
74,-81,-1.02385
75,-81,-1.05531
76,-81,-1.08592
77,-81,-1.11546
78,-81,-1.14374
79,-81,-1.17058
80,-81,-1.19578
81,-81,-1.21917
82,-81,-1.24058
83,-81,-1.25985
84,-81,-1.27685
85,-81,-1.29143
86,-81,-1.3035
87,-81,-1.31295
88,-81,-1.31972
89,-81,-1.32374
90,-81,-1.32498
91,-81,-1.32342
92,-81,-1.31908
93,-81,-1.31197
94,-81,-1.30216
95,-81,-1.2897
96,-81,-1.27468
97,-81,-1.25722
98,-81,-1.23742
99,-81,-1.21544
100,-81,-1.19142
101,-81,-1.16554
102,-81,-1.13795
103,-81,-1.10886
104,-81,-1.07844
105,-81,-1.04691
106,-81,-1.01445
107,-81,-0.981266
108,-81,-0.947568
109,-81,-0.913555
110,-81,-0.879425
111,-81,-0.845375
112,-81,-0.811596
113,-81,-0.778274
114,-81,-0.745588
115,-81,-0.71371
116,-81,-0.682804
117,-81,-0.653027
118,-81,-0.624526
119,-81,-0.597439
120,-81,-0.571895
121,-81,-0.548014
122,-81,-0.525905
123,-81,-0.50567
124,-81,-0.487398
125,-81,-0.471172
126,-81,-0.457062
127,-81,-0.445132
128,-81,-0.435435
129,-81,-0.428015
130,-81,-0.422907
131,-81,-0.420139
132,-81,-0.41973
133,-81,-0.421688
134,-81,-0.426017
135,-81,-0.432712
136,-81,-0.44176
137,-81,-0.453141
138,-81,-0.466828
139,-81,-0.482788
140,-81,-0.500983
141,-81,-0.521365
142,-81,-0.543883
143,-81,-0.568482
144,-81,-0.595097
145,-81,-0.623664
146,-81,-0.654109
147,-81,-0.686356
148,-81,-0.720326
149,-81,-0.755935
150,-81,-0.793095
151,-81,-0.831716
152,-81,-0.871703
153,-81,-0.912961
154,-81,-0.955391
155,-81,-0.998893
156,-81,-1.04336
157,-81,-1.0887
158,-81,-1.13479
159,-81,-1.18154
160,-81,-1.22883
161,-81,-1.27655
162,-81,-1.32461
163,-81,-1.37288
164,-81,-1.42127
165,-81,-1.46967
166,-81,-1.51796
167,-81,-1.56605
168,-81,-1.61383
169,-81,-1.6612
170,-81,-1.70806
171,-81,-1.75432
172,-81,-1.79988
173,-81,-1.84465
174,-81,-1.88854
175,-81,-1.93149
176,-81,-1.9734
177,-81,-2.01422
178,-81,-2.05389
179,-81,-2.09233
180,-81,-2.12952
-180,-80,-1.96837
-179,-80,-2.0035
-178,-80,-2.03734
-177,-80,-2.06988
-176,-80,-2.10112
-175,-80,-2.13105
-174,-80,-2.1597
-173,-80,-2.18709
-172,-80,-2.21326
-171,-80,-2.23827
-170,-80,-2.26218
-169,-80,-2.28507
-168,-80,-2.30701
-167,-80,-2.32813
-166,-80,-2.34852
-165,-80,-2.36831
-164,-80,-2.38765
-163,-80,-2.40666
-162,-80,-2.42551
-161,-80,-2.44437
-160,-80,-2.46341
-159,-80,-2.48281
-158,-80,-2.50276
-157,-80,-2.52346
-156,-80,-2.54512
-155,-80,-2.56794
-154,-80,-2.59213
-153,-80,-2.61792
-152,-80,-2.64552
-151,-80,-2.67515
-150,-80,-2.70705
-149,-80,-2.74143
-148,-80,-2.77852
-147,-80,-2.81857
-146,-80,-2.86178
-145,-80,-2.90839
-144,-80,-2.95864
-143,-80,-3.01275
-142,-80,-3.07095
-141,-80,-3.13347
-140,-80,-3.20055
-139,-80,-3.27241
-138,-80,-3.34929
-137,-80,-3.43142
-136,-80,-3.51903
-135,-80,-3.61238
-134,-80,-3.71169
-133,-80,-3.81722
-132,-80,-3.92922
-131,-80,-4.04795
-130,-80,-4.17367
-129,-80,-4.30666
-128,-80,-4.4472
-127,-80,-4.59558
-126,-80,-4.75212
-125,-80,-4.91714
-124,-80,-5.09097
-123,-80,-5.27398
-122,-80,-5.46653
-121,-80,-5.66904
-120,-80,-5.88194
-119,-80,-6.10566
-118,-80,-6.34071
-117,-80,-6.58759
-116,-80,-6.84687
-115,-80,-7.11914
-114,-80,-7.40505
-113,-80,-7.70526
-112,-80,-8.02051
-111,-80,-8.35156
-110,-80,-8.69924
-109,-80,-9.06437
-108,-80,-9.44783
-107,-80,-9.85049
-106,-80,-10.2732
-105,-80,-10.7166
-104,-80,-11.1813
-103,-80,-11.6676
-102,-80,-12.1753
-101,-80,-12.7032
-100,-80,-13.2493
-99,-80,-13.8095
-98,-80,-14.3776
-97,-80,-14.9434
-96,-80,-15.4927
-95,-80,-16.0056
-94,-80,-16.4569
-93,-80,-16.8177
-92,-80,-17.0592
-91,-80,-17.1591
-90,-80,-17.1074
-89,-80,-16.91
-88,-80,-16.5864
-87,-80,-16.1643
-86,-80,-15.6732
-85,-80,-15.1394
-84,-80,-14.5843
-83,-80,-14.0235
-82,-80,-13.4681
-81,-80,-12.9253
-80,-80,-12.3996
-79,-80,-11.8937
-78,-80,-11.4087
-77,-80,-10.9451
-76,-80,-10.5027
-75,-80,-10.081
-74,-80,-9.67936
-73,-80,-9.29689
-72,-80,-8.93275
-71,-80,-8.58606
-70,-80,-8.25598
-69,-80,-7.94167
-68,-80,-7.64236
-67,-80,-7.3573
-66,-80,-7.0858
-65,-80,-6.82722
-64,-80,-6.58094
-63,-80,-6.34641
-62,-80,-6.12311
-61,-80,-5.91053
-60,-80,-5.70823
-59,-80,-5.51577
-58,-80,-5.33277
-57,-80,-5.15883
-56,-80,-4.99361
-55,-80,-4.83678
-54,-80,-4.68801
-53,-80,-4.54701
-52,-80,-4.41348
-51,-80,-4.28716
-50,-80,-4.16777
-49,-80,-4.05507
-48,-80,-3.9488
-47,-80,-3.84872
-46,-80,-3.7546
-45,-80,-3.6662
-44,-80,-3.58329
-43,-80,-3.50566
-42,-80,-3.43306
-41,-80,-3.36529
-40,-80,-3.30212
-39,-80,-3.24333
-38,-80,-3.18869
-37,-80,-3.13798
-36,-80,-3.09098
-35,-80,-3.04746
-34,-80,-3.0072
-33,-80,-2.96997
-32,-80,-2.93554
-31,-80,-2.90369
-30,-80,-2.87419
-29,-80,-2.84681
-28,-80,-2.82133
-27,-80,-2.79751
-26,-80,-2.77513
-25,-80,-2.75398
-24,-80,-2.73384
-23,-80,-2.71449
-22,-80,-2.69572
-21,-80,-2.67734
-20,-80,-2.65914
-19,-80,-2.64094
-18,-80,-2.62256
-17,-80,-2.60382
-16,-80,-2.58458
-15,-80,-2.56469
-14,-80,-2.54399
-13,-80,-2.52238
-12,-80,-2.49974
-11,-80,-2.47597
-10,-80,-2.45098
-9,-80,-2.42471
-8,-80,-2.39709
-7,-80,-2.36808
-6,-80,-2.33765
-5,-80,-2.30577
-4,-80,-2.27244
-3,-80,-2.23767
-2,-80,-2.20146
-1,-80,-2.16385
0,-80,-2.12488
1,-80,-2.08458
2,-80,-2.04302
3,-80,-2.00025
4,-80,-1.95634
5,-80,-1.91138
6,-80,-1.86543
7,-80,-1.81859
8,-80,-1.77094
9,-80,-1.72258
10,-80,-1.67361
11,-80,-1.62412
12,-80,-1.57421
13,-80,-1.524
14,-80,-1.47358
15,-80,-1.42306
16,-80,-1.37254
17,-80,-1.32213
18,-80,-1.27194
19,-80,-1.22207
20,-80,-1.17262
21,-80,-1.12371
22,-80,-1.07543
23,-80,-1.02788
24,-80,-0.981179
25,-80,-0.935411
26,-80,-0.890677
27,-80,-0.847073
28,-80,-0.804693
29,-80,-0.763628
30,-80,-0.723968
31,-80,-0.685796
32,-80,-0.649198
33,-80,-0.614252
34,-80,-0.581035
35,-80,-0.549619
36,-80,-0.520073
37,-80,-0.492463
38,-80,-0.466847
39,-80,-0.443283
40,-80,-0.42182
41,-80,-0.402505
42,-80,-0.385377
43,-80,-0.370472
44,-80,-0.357818
45,-80,-0.347439
46,-80,-0.339349
47,-80,-0.333561
48,-80,-0.330075
49,-80,-0.328889
50,-80,-0.32999
51,-80,-0.33336
52,-80,-0.338972
53,-80,-0.346791
54,-80,-0.356774
55,-80,-0.368869
56,-80,-0.383018
57,-80,-0.39915
58,-80,-0.417189
59,-80,-0.437049
60,-80,-0.458633
61,-80,-0.481838
62,-80,-0.506551
63,-80,-0.532648
64,-80,-0.559999
65,-80,-0.588465
66,-80,-0.617898
67,-80,-0.648141
68,-80,-0.679032
69,-80,-0.710401
70,-80,-0.74207
71,-80,-0.773859
72,-80,-0.805581
73,-80,-0.837045
74,-80,-0.868059
75,-80,-0.89843
76,-80,-0.927962
77,-80,-0.956464
78,-80,-0.983746
79,-80,-1.00962
80,-80,-1.03392
81,-80,-1.05645
82,-80,-1.07708
83,-80,-1.09563
84,-80,-1.11199
85,-80,-1.12601
86,-80,-1.13761
87,-80,-1.14667
88,-80,-1.15314
89,-80,-1.15696
90,-80,-1.1581
91,-80,-1.15654
92,-80,-1.15229
93,-80,-1.14537
94,-80,-1.13583
95,-80,-1.12375
96,-80,-1.10919
97,-80,-1.09227
98,-80,-1.07311
99,-80,-1.05183
100,-80,-1.02858
101,-80,-1.00352
102,-80,-0.976825
103,-80,-0.948667
104,-80,-0.919233
105,-80,-0.888712
106,-80,-0.857298
107,-80,-0.825186
108,-80,-0.792573
109,-80,-0.759654
110,-80,-0.726624
111,-80,-0.693671
112,-80,-0.660982
113,-80,-0.628738
114,-80,-0.597113
115,-80,-0.566275
116,-80,-0.536384
117,-80,-0.507593
118,-80,-0.480046
119,-80,-0.453877
120,-80,-0.429215
121,-80,-0.406175
122,-80,-0.384865
123,-80,-0.365386
124,-80,-0.347825
125,-80,-0.332263
126,-80,-0.318771
127,-80,-0.307411
128,-80,-0.298235
129,-80,-0.291288
130,-80,-0.286605
131,-80,-0.284212
132,-80,-0.284129
133,-80,-0.286366
134,-80,-0.290926
135,-80,-0.297803
136,-80,-0.306987
137,-80,-0.318457
138,-80,-0.332188
139,-80,-0.348147
140,-80,-0.366295
141,-80,-0.386588
142,-80,-0.408975
143,-80,-0.433399
144,-80,-0.4598
145,-80,-0.488112
146,-80,-0.518263
147,-80,-0.550178
148,-80,-0.583778
149,-80,-0.61898
150,-80,-0.655697
151,-80,-0.69384
152,-80,-0.733316
153,-80,-0.774029
154,-80,-0.815882
155,-80,-0.858775
156,-80,-0.902605
157,-80,-0.94727
158,-80,-0.992665
159,-80,-1.03868
160,-80,-1.08522
161,-80,-1.13217
162,-80,-1.17943
163,-80,-1.22688
164,-80,-1.27442
165,-80,-1.32195
166,-80,-1.36936
167,-80,-1.41656
168,-80,-1.46343
169,-80,-1.50988
170,-80,-1.55581
171,-80,-1.60113
172,-80,-1.64576
173,-80,-1.6896
174,-80,-1.73257
175,-80,-1.7746
176,-80,-1.81562
177,-80,-1.85556
178,-80,-1.89436
179,-80,-1.93198
180,-80,-1.96837
-180,-79,-1.80589
-179,-79,-1.84031
-178,-79,-1.87349
-177,-79,-1.90542
-176,-79,-1.93609
-175,-79,-1.96553
-174,-79,-1.99374
-173,-79,-2.02077
-172,-79,-2.04664
-171,-79,-2.07143
-170,-79,-2.0952
-169,-79,-2.11801
-168,-79,-2.13998
-167,-79,-2.16119
-166,-79,-2.18176
-165,-79,-2.20182
-164,-79,-2.2215
-163,-79,-2.24094
-162,-79,-2.26031
-161,-79,-2.27975
-160,-79,-2.29946
-159,-79,-2.3196
-158,-79,-2.34036
-157,-79,-2.36195
-156,-79,-2.38455
-155,-79,-2.40837
-154,-79,-2.43362
-153,-79,-2.46052
-152,-79,-2.48928
-151,-79,-2.52012
-150,-79,-2.55325
-149,-79,-2.58891
-148,-79,-2.62731
-147,-79,-2.66868
-146,-79,-2.71325
-145,-79,-2.76124
-144,-79,-2.81287
-143,-79,-2.86837
-142,-79,-2.92797
-141,-79,-2.9919
-140,-79,-3.06038
-139,-79,-3.13364
-138,-79,-3.21191
-137,-79,-3.29543
-136,-79,-3.38443
-135,-79,-3.47915
-134,-79,-3.57983
-133,-79,-3.68671
-132,-79,-3.80005
-131,-79,-3.92011
-130,-79,-4.04715
-129,-79,-4.18144
-128,-79,-4.32327
-127,-79,-4.47294
-126,-79,-4.63076
-125,-79,-4.79705
-124,-79,-4.97215
-123,-79,-5.15643
-122,-79,-5.35026
-121,-79,-5.55406
-120,-79,-5.76826
-119,-79,-5.99331
-118,-79,-6.22971
-117,-79,-6.47799
-116,-79,-6.73872
-115,-79,-7.01251
-114,-79,-7.3
-113,-79,-7.6019
-112,-79,-7.91896
-111,-79,-8.25197
-110,-79,-8.60177
-109,-79,-8.96925
-108,-79,-9.35532
-107,-79,-9.76089
-106,-79,-10.1869
-105,-79,-10.6341
-104,-79,-11.1032
-103,-79,-11.5945
-102,-79,-12.108
-101,-79,-12.6428
-100,-79,-13.1969
-99,-79,-13.7666
-98,-79,-14.3455
-97,-79,-14.9238
-96,-79,-15.487
-95,-79,-16.0148
-94,-79,-16.4811
-93,-79,-16.8553
-92,-79,-17.107
-91,-79,-17.212
-90,-79,-17.1595
-89,-79,-16.9557
-88,-79,-16.6215
-87,-79,-16.1862
-86,-79,-15.6809
-85,-79,-15.1333
-84,-79,-14.5653
-83,-79,-13.993
-82,-79,-13.4275
-81,-79,-12.8758
-80,-79,-12.3425
-79,-79,-11.8299
-78,-79,-11.3391
-77,-79,-10.8704
-76,-79,-10.4235
-75,-79,-9.99791
-74,-79,-9.59272
-73,-79,-9.20708
-72,-79,-8.84007
-71,-79,-8.49076
-70,-79,-8.15826
-69,-79,-7.84171
-68,-79,-7.54031
-67,-79,-7.25328
-66,-79,-6.97992
-65,-79,-6.71956
-64,-79,-6.47158
-63,-79,-6.23541
-62,-79,-6.0105
-61,-79,-5.79637
-60,-79,-5.59254
-59,-79,-5.39858
-58,-79,-5.21409
-57,-79,-5.03869
-56,-79,-4.87201
-55,-79,-4.71373
-54,-79,-4.56351
-53,-79,-4.42106
-52,-79,-4.28608
-51,-79,-4.15831
-50,-79,-4.03746
-49,-79,-3.9233
-48,-79,-3.81556
-47,-79,-3.71401
-46,-79,-3.61841
-45,-79,-3.52853
-44,-79,-3.44414
-43,-79,-3.36502
-42,-79,-3.29094
-41,-79,-3.22168
-40,-79,-3.15703
-39,-79,-3.09676
-38,-79,-3.04066
-37,-79,-2.98849
-36,-79,-2.94006
-35,-79,-2.89512
-34,-79,-2.85347
-33,-79,-2.81488
-32,-79,-2.77912
-31,-79,-2.74598
-30,-79,-2.71522
-29,-79,-2.68664
-28,-79,-2.66
-27,-79,-2.63508
-26,-79,-2.61167
-25,-79,-2.58955
-24,-79,-2.56851
-23,-79,-2.54833
-22,-79,-2.52881
-21,-79,-2.50976
-20,-79,-2.49098
-19,-79,-2.47229
-18,-79,-2.45351
-17,-79,-2.43446
-16,-79,-2.41501
-15,-79,-2.39499
-14,-79,-2.37426
-13,-79,-2.35271
-12,-79,-2.33022
-11,-79,-2.3067
-10,-79,-2.28204
-9,-79,-2.25618
-8,-79,-2.22905
-7,-79,-2.20061
-6,-79,-2.17081
-5,-79,-2.13964
-4,-79,-2.10707
-3,-79,-2.07312
-2,-79,-2.03778
-1,-79,-2.00109
0,-79,-1.96306
1,-79,-1.92375
2,-79,-1.88319
3,-79,-1.84145
4,-79,-1.79859
5,-79,-1.75468
6,-79,-1.70979
7,-79,-1.66401
8,-79,-1.61741
9,-79,-1.57011
10,-79,-1.52217
11,-79,-1.4737
12,-79,-1.42481
13,-79,-1.37558
14,-79,-1.32612
15,-79,-1.27654
16,-79,-1.22694
17,-79,-1.17742
18,-79,-1.12808
19,-79,-1.07904
20,-79,-1.03039
21,-79,-0.98224
22,-79,-0.934692
23,-79,-0.887848
24,-79,-0.841808
25,-79,-0.796671
26,-79,-0.752534
27,-79,-0.709492
28,-79,-0.667638
29,-79,-0.627064
30,-79,-0.587857
31,-79,-0.550104
32,-79,-0.513886
33,-79,-0.479283
34,-79,-0.44637
35,-79,-0.415221
36,-79,-0.385902
37,-79,-0.358479
38,-79,-0.33301
39,-79,-0.309552
40,-79,-0.288153
41,-79,-0.268859
42,-79,-0.25171
43,-79,-0.236739
44,-79,-0.223976
45,-79,-0.213441
46,-79,-0.205152
47,-79,-0.199116
48,-79,-0.195337
49,-79,-0.193811
50,-79,-0.194524
51,-79,-0.197458
52,-79,-0.202587
53,-79,-0.209874
54,-79,-0.219279
55,-79,-0.230748
56,-79,-0.244224
57,-79,-0.259638
58,-79,-0.276913
59,-79,-0.295965
60,-79,-0.3167
61,-79,-0.339014
62,-79,-0.362797
63,-79,-0.387929
64,-79,-0.414281
65,-79,-0.441716
66,-79,-0.470091
67,-79,-0.499253
68,-79,-0.529042
69,-79,-0.559294
70,-79,-0.589837
71,-79,-0.620494
72,-79,-0.651083
73,-79,-0.681421
74,-79,-0.71132
75,-79,-0.740594
76,-79,-0.769055
77,-79,-0.796516
78,-79,-0.822796
79,-79,-0.847716
80,-79,-0.871103
81,-79,-0.892793
82,-79,-0.912632
83,-79,-0.930474
84,-79,-0.946189
85,-79,-0.959658
86,-79,-0.970777
87,-79,-0.979462
88,-79,-0.985641
89,-79,-0.989266
90,-79,-0.990302
91,-79,-0.988738
92,-79,-0.984579
93,-79,-0.977852
94,-79,-0.968601
95,-79,-0.95689
96,-79,-0.9428
97,-79,-0.926428
98,-79,-0.907889
99,-79,-0.88731
100,-79,-0.864833
101,-79,-0.84061
102,-79,-0.814804
103,-79,-0.787587
104,-79,-0.759136
105,-79,-0.729634
106,-79,-0.699269
107,-79,-0.66823
108,-79,-0.636706
109,-79,-0.604886
110,-79,-0.572959
111,-79,-0.541108
112,-79,-0.509514
113,-79,-0.478352
114,-79,-0.447793
115,-79,-0.417999
116,-79,-0.389127
117,-79,-0.361325
118,-79,-0.334735
119,-79,-0.309488
120,-79,-0.285709
121,-79,-0.263512
122,-79,-0.243003
123,-79,-0.224279
124,-79,-0.207428
125,-79,-0.192529
126,-79,-0.179651
127,-79,-0.168857
128,-79,-0.160198
129,-79,-0.153717
130,-79,-0.14945
131,-79,-0.147424
132,-79,-0.147657
133,-79,-0.150161
134,-79,-0.154937
135,-79,-0.161983
136,-79,-0.171286
137,-79,-0.182828
138,-79,-0.196584
139,-79,-0.212522
140,-79,-0.230603
141,-79,-0.250784
142,-79,-0.273015
143,-79,-0.297241
144,-79,-0.323402
145,-79,-0.351432
146,-79,-0.381261
147,-79,-0.412816
148,-79,-0.446017
149,-79,-0.480784
150,-79,-0.517029
151,-79,-0.554665
152,-79,-0.5936
153,-79,-0.63374
154,-79,-0.674986
155,-79,-0.717242
156,-79,-0.760406
157,-79,-0.804375
158,-79,-0.849048
159,-79,-0.894318
160,-79,-0.940082
161,-79,-0.986234
162,-79,-1.03267
163,-79,-1.07928
164,-79,-1.12597
165,-79,-1.17262
166,-79,-1.21915
