Phi[deg],Theta[deg],dB(GainTotal)
-55,12,6.98849
-54,12,6.9822
-53,12,6.97574
-52,12,6.96911
-51,12,6.96231
-50,12,6.95533
-49,12,6.94819
-48,12,6.94087
-47,12,6.93339
-46,12,6.92573
-45,12,6.91791
-44,12,6.90991
-43,12,6.90175
-42,12,6.89342
-41,12,6.88493
-40,12,6.87627
-39,12,6.86744
-38,12,6.85845
-37,12,6.84929
-36,12,6.83997
-35,12,6.83049
-34,12,6.82085
-33,12,6.81104
-32,12,6.80108
-31,12,6.79095
-30,12,6.78067
-29,12,6.77023
-28,12,6.75963
-27,12,6.74888
-26,12,6.73797
-25,12,6.72691
-24,12,6.71569
-23,12,6.70433
-22,12,6.69281
-21,12,6.68115
-20,12,6.66934
-19,12,6.65738
-18,12,6.64528
-17,12,6.63303
-16,12,6.62065
-15,12,6.60812
-14,12,6.59545
-13,12,6.58265
-12,12,6.56971
-11,12,6.55664
-10,12,6.54344
-9,12,6.53011
-8,12,6.51665
-7,12,6.50306
-6,12,6.48935
-5,12,6.47552
-4,12,6.46157
-3,12,6.4475
-2,12,6.43332
-1,12,6.41903
0,12,6.40463
1,12,6.39012
2,12,6.3755
3,12,6.36079
4,12,6.34598
5,12,6.33108
6,12,6.31608
7,12,6.30099
8,12,6.28582
9,12,6.27057
10,12,6.25525
11,12,6.23985
12,12,6.22438
13,12,6.20884
14,12,6.19324
15,12,6.17759
16,12,6.16188
17,12,6.14613
18,12,6.13033
19,12,6.1145
20,12,6.09863
21,12,6.08273
22,12,6.06682
23,12,6.05088
24,12,6.03493
25,12,6.01898
26,12,6.00303
27,12,5.98709
28,12,5.97115
29,12,5.95524
30,12,5.93935
31,12,5.9235
32,12,5.90769
33,12,5.89192
34,12,5.8762
35,12,5.86055
36,12,5.84496
37,12,5.82945
38,12,5.81403
39,12,5.79869
40,12,5.78346
41,12,5.76833
42,12,5.75332
43,12,5.73843
44,12,5.72367
45,12,5.70905
46,12,5.69459
47,12,5.68028
48,12,5.66614
49,12,5.65217
50,12,5.63838
51,12,5.62479
52,12,5.6114
53,12,5.59823
54,12,5.58527
55,12,5.57253
56,12,5.56004
57,12,5.54779
58,12,5.53579
59,12,5.52406
60,12,5.5126
61,12,5.50142
62,12,5.49053
63,12,5.47993
64,12,5.46964
65,12,5.45967
66,12,5.45001
67,12,5.44068
68,12,5.43169
69,12,5.42304
70,12,5.41474
71,12,5.4068
72,12,5.39922
73,12,5.39201
74,12,5.38518
75,12,5.37873
76,12,5.37267
77,12,5.367
78,12,5.36173
79,12,5.35687
80,12,5.3524
81,12,5.34835
82,12,5.34472
83,12,5.3415
84,12,5.3387
85,12,5.33633
86,12,5.33438
87,12,5.33286
88,12,5.33176
89,12,5.3311
90,12,5.33087
91,12,5.33106
92,12,5.33169
93,12,5.33274
94,12,5.33423
95,12,5.33614
96,12,5.33848
97,12,5.34124
98,12,5.34442
99,12,5.34802
100,12,5.35203
101,12,5.35646
102,12,5.36129
103,12,5.36653
104,12,5.37217
105,12,5.3782
106,12,5.38461
107,12,5.39142
108,12,5.39859
109,12,5.40614
110,12,5.41406
111,12,5.42233
112,12,5.43096
113,12,5.43993
114,12,5.44923
115,12,5.45887
116,12,5.46883
117,12,5.4791
118,12,5.48968
119,12,5.50056
120,12,5.51173
121,12,5.52318
122,12,5.5349
123,12,5.54689
124,12,5.55913
125,12,5.57162
126,12,5.58435
127,12,5.59731
128,12,5.61049
129,12,5.62388
130,12,5.63747
131,12,5.65126
132,12,5.66524
133,12,5.67939
134,12,5.69371
135,12,5.70819
136,12,5.72282
137,12,5.7376
138,12,5.75251
139,12,5.76754
140,12,5.78269
141,12,5.79795
142,12,5.81331
143,12,5.82877
144,12,5.84431
145,12,5.85992
146,12,5.87561
147,12,5.89136
148,12,5.90717
149,12,5.92302
150,12,5.93892
151,12,5.95485
152,12,5.9708
153,12,5.98678
154,12,6.00277
155,12,6.01877
156,12,6.03477
157,12,6.05077
158,12,6.06676
159,12,6.08273
160,12,6.09868
161,12,6.11461
162,12,6.1305
163,12,6.14636
164,12,6.16217
165,12,6.17794
166,12,6.19365
167,12,6.20931
168,12,6.22491
169,12,6.24045
170,12,6.25591
171,12,6.2713
172,12,6.28662
173,12,6.30186
174,12,6.31701
175,12,6.33207
176,12,6.34704
177,12,6.36192
178,12,6.3767
179,12,6.39138
180,12,6.40596
-180,13,6.36568
-179,13,6.38122
-178,13,6.39664
-177,13,6.41192
-176,13,6.42708
-175,13,6.4421
-174,13,6.45699
-173,13,6.47174
-172,13,6.48635
-171,13,6.50081
-170,13,6.51513
-169,13,6.52931
-168,13,6.54333
-167,13,6.55721
-166,13,6.57093
-165,13,6.5845
-164,13,6.59792
-163,13,6.61118
-162,13,6.62428
-161,13,6.63722
-160,13,6.65
-159,13,6.66262
-158,13,6.67507
-157,13,6.68736
-156,13,6.69949
-155,13,6.71144
-154,13,6.72323
-153,13,6.73485
-152,13,6.7463
-151,13,6.75757
-150,13,6.76868
-149,13,6.77961
-148,13,6.79037
-147,13,6.80095
-146,13,6.81135
-145,13,6.82158
-144,13,6.83164
-143,13,6.84151
-142,13,6.85121
-141,13,6.86072
-140,13,6.87006
-139,13,6.87921
-138,13,6.88819
-137,13,6.89698
-136,13,6.90559
-135,13,6.91401
-134,13,6.92226
-133,13,6.93032
-132,13,6.9382
-131,13,6.94589
-130,13,6.95339
-129,13,6.96072
-128,13,6.96785
-127,13,6.97481
-126,13,6.98157
-125,13,6.98815
-124,13,6.99454
-123,13,7.00075
-122,13,7.00677
-121,13,7.0126
-120,13,7.01825
-119,13,7.02371
-118,13,7.02898
-117,13,7.03407
-116,13,7.03896
-115,13,7.04368
-114,13,7.0482
-113,13,7.05253
-112,13,7.05668
-111,13,7.06064
-110,13,7.06442
-109,13,7.068
-108,13,7.0714
-107,13,7.07462
-106,13,7.07764
-105,13,7.08048
-104,13,7.08313
-103,13,7.08559
-102,13,7.08787
-101,13,7.08996
-100,13,7.09186
-99,13,7.09358
-98,13,7.09511
-97,13,7.09645
-96,13,7.09761
-95,13,7.09858
-94,13,7.09936
-93,13,7.09996
-92,13,7.10037
-91,13,7.10059
-90,13,7.10063
-89,13,7.10048
-88,13,7.10015
-87,13,7.09963
-86,13,7.09892
-85,13,7.09803
-84,13,7.09696
-83,13,7.09569
-82,13,7.09424
-81,13,7.09261
-80,13,7.09079
-79,13,7.08878
-78,13,7.08659
-77,13,7.08421
-76,13,7.08165
-75,13,7.0789
-74,13,7.07597
-73,13,7.07285
-72,13,7.06955
-71,13,7.06606
-70,13,7.06238
-69,13,7.05852
-68,13,7.05448
-67,13,7.05025
-66,13,7.04583
-65,13,7.04123
-64,13,7.03645
-63,13,7.03148
-62,13,7.02632
-61,13,7.02098
-60,13,7.01546
-59,13,7.00975
-58,13,7.00386
-57,13,6.99779
-56,13,6.99153
-55,13,6.98509
-54,13,6.97846
-53,13,6.97165
-52,13,6.96466
-51,13,6.95749
-50,13,6.95014
-49,13,6.9426
-48,13,6.93488
-47,13,6.92698
-46,13,6.9189
-45,13,6.91064
-44,13,6.9022
-43,13,6.89358
-42,13,6.88478
-41,13,6.8758
-40,13,6.86664
-39,13,6.85731
-38,13,6.8478
-37,13,6.83811
-36,13,6.82825
-35,13,6.81821
-34,13,6.808
-33,13,6.79762
-32,13,6.78706
-31,13,6.77633
-30,13,6.76543
-29,13,6.75435
-28,13,6.74311
-27,13,6.7317
-26,13,6.72012
-25,13,6.70838
-24,13,6.69646
-23,13,6.68439
-22,13,6.67215
-21,13,6.65975
-20,13,6.64718
-19,13,6.63446
-18,13,6.62157
-17,13,6.60853
-16,13,6.59534
-15,13,6.58198
-14,13,6.56848
-13,13,6.55482
-12,13,6.54101
-11,13,6.52705
-10,13,6.51295
-9,13,6.4987
-8,13,6.48431
-7,13,6.46977
-6,13,6.4551
-5,13,6.44029
-4,13,6.42534
-3,13,6.41026
-2,13,6.39505
-1,13,6.37971
0,13,6.36424
1,13,6.34866
2,13,6.33295
3,13,6.31712
4,13,6.30118
5,13,6.28513
6,13,6.26896
7,13,6.2527
8,13,6.23633
9,13,6.21986
10,13,6.2033
11,13,6.18665
12,13,6.16991
13,13,6.15309
14,13,6.1362
15,13,6.11922
16,13,6.10218
17,13,6.08508
18,13,6.06791
19,13,6.0507
20,13,6.03343
21,13,6.01612
22,13,5.99877
23,13,5.98139
24,13,5.96399
25,13,5.94656
26,13,5.92912
27,13,5.91168
28,13,5.89424
29,13,5.8768
30,13,5.85938
31,13,5.84198
32,13,5.82461
33,13,5.80727
34,13,5.78998
35,13,5.77275
36,13,5.75558
37,13,5.73847
38,13,5.72145
39,13,5.70451
40,13,5.68767
41,13,5.67093
42,13,5.65431
43,13,5.63781
44,13,5.62145
45,13,5.60523
46,13,5.58916
47,13,5.57326
48,13,5.55753
49,13,5.54198
50,13,5.52662
51,13,5.51147
52,13,5.49654
53,13,5.48182
54,13,5.46735
55,13,5.45311
56,13,5.43913
57,13,5.42542
58,13,5.41198
59,13,5.39883
60,13,5.38598
61,13,5.37343
62,13,5.3612
63,13,5.34929
64,13,5.33773
65,13,5.3265
66,13,5.31563
67,13,5.30513
68,13,5.295
69,13,5.28525
70,13,5.27589
71,13,5.26693
72,13,5.25837
73,13,5.25024
74,13,5.24252
75,13,5.23523
76,13,5.22838
77,13,5.22197
78,13,5.21601
79,13,5.2105
80,13,5.20545
81,13,5.20087
82,13,5.19675
83,13,5.19311
84,13,5.18994
85,13,5.18725
86,13,5.18504
87,13,5.18331
88,13,5.18207
89,13,5.18132
90,13,5.18105
91,13,5.18128
92,13,5.18198
93,13,5.18318
94,13,5.18486
95,13,5.18703
96,13,5.18967
97,13,5.1928
98,13,5.1964
99,13,5.20047
100,13,5.20502
101,13,5.21003
102,13,5.21549
103,13,5.22142
104,13,5.22779
105,13,5.2346
106,13,5.24185
107,13,5.24953
108,13,5.25764
109,13,5.26616
110,13,5.27509
111,13,5.28442
112,13,5.29414
113,13,5.30424
114,13,5.31472
115,13,5.32556
116,13,5.33676
117,13,5.34831
118,13,5.3602
119,13,5.37241
120,13,5.38494
121,13,5.39778
122,13,5.41092
123,13,5.42435
124,13,5.43805
125,13,5.45202
126,13,5.46625
127,13,5.48073
128,13,5.49544
129,13,5.51038
130,13,5.52553
131,13,5.54089
132,13,5.55645
133,13,5.57219
134,13,5.5881
135,13,5.60418
136,13,5.62042
137,13,5.6368
138,13,5.65332
139,13,5.66996
140,13,5.68672
141,13,5.70359
142,13,5.72056
143,13,5.73762
144,13,5.75475
145,13,5.77196
146,13,5.78923
147,13,5.80656
148,13,5.82394
149,13,5.84135
150,13,5.8588
151,13,5.87626
152,13,5.89375
153,13,5.91125
154,13,5.92874
155,13,5.94623
156,13,5.96372
157,13,5.98118
158,13,5.99862
159,13,6.01603
160,13,6.0334
161,13,6.05073
162,13,6.06801
163,13,6.08525
164,13,6.10242
165,13,6.11953
166,13,6.13657
167,13,6.15354
168,13,6.17043
169,13,6.18724
170,13,6.20397
171,13,6.2206
172,13,6.23715
173,13,6.25359
174,13,6.26993
175,13,6.28617
176,13,6.3023
177,13,6.31832
178,13,6.33422
179,13,6.35001
180,13,6.36568
-180,14,6.32224
-179,14,6.33882
-178,14,6.35527
-177,14,6.37156
-176,14,6.38771
-175,14,6.40371
-174,14,6.41955
-173,14,6.43524
-172,14,6.45077
-171,14,6.46615
-170,14,6.48136
-169,14,6.49641
-168,14,6.5113
-167,14,6.52602
-166,14,6.54057
-165,14,6.55496
-164,14,6.56917
-163,14,6.58321
-162,14,6.59708
-161,14,6.61078
-160,14,6.6243
-159,14,6.63765
-158,14,6.65081
-157,14,6.6638
-156,14,6.67661
-155,14,6.68923
-154,14,6.70168
-153,14,6.71394
-152,14,6.72602
-151,14,6.73791
-150,14,6.74962
-149,14,6.76114
-148,14,6.77248
-147,14,6.78363
-146,14,6.79458
-145,14,6.80535
-144,14,6.81593
-143,14,6.82632
-142,14,6.83652
-141,14,6.84653
-140,14,6.85634
-139,14,6.86596
-138,14,6.87539
-137,14,6.88463
-136,14,6.89367
-135,14,6.90252
-134,14,6.91117
-133,14,6.91963
-132,14,6.92789
-131,14,6.93596
-130,14,6.94383
-129,14,6.9515
-128,14,6.95898
-127,14,6.96627
-126,14,6.97335
-125,14,6.98024
-124,14,6.98693
-123,14,6.99343
-122,14,6.99973
-121,14,7.00583
-120,14,7.01174
-119,14,7.01744
-118,14,7.02296
-117,14,7.02827
-116,14,7.03339
-115,14,7.03831
-114,14,7.04303
-113,14,7.04756
-112,14,7.05189
-111,14,7.05602
-110,14,7.05996
-109,14,7.0637
-108,14,7.06725
-107,14,7.07059
-106,14,7.07375
-105,14,7.0767
-104,14,7.07947
-103,14,7.08203
-102,14,7.0844
-101,14,7.08658
-100,14,7.08856
-99,14,7.09034
-98,14,7.09193
-97,14,7.09333
-96,14,7.09453
-95,14,7.09554
-94,14,7.09635
-93,14,7.09696
-92,14,7.09739
-91,14,7.09762
-90,14,7.09765
-89,14,7.09749
-88,14,7.09714
-87,14,7.09659
-86,14,7.09585
-85,14,7.09492
-84,14,7.09379
-83,14,7.09247
-82,14,7.09095
-81,14,7.08924
-80,14,7.08734
-79,14,7.08524
-78,14,7.08295
-77,14,7.08047
-76,14,7.07779
-75,14,7.07492
-74,14,7.07185
-73,14,7.06859
-72,14,7.06514
-71,14,7.06149
-70,14,7.05765
-69,14,7.05362
-68,14,7.04939
-67,14,7.04497
-66,14,7.04035
-65,14,7.03554
-64,14,7.03054
-63,14,7.02534
-62,14,7.01995
-61,14,7.01436
-60,14,7.00858
-59,14,7.00261
-58,14,6.99644
-57,14,6.99008
-56,14,6.98353
-55,14,6.97678
-54,14,6.96984
-53,14,6.96271
-52,14,6.95538
-51,14,6.94786
-50,14,6.94015
-49,14,6.93225
-48,14,6.92415
-47,14,6.91586
-46,14,6.90738
-45,14,6.89871
-44,14,6.88985
-43,14,6.8808
-42,14,6.87156
-41,14,6.86213
-40,14,6.85251
-39,14,6.8427
-38,14,6.8327
-37,14,6.82251
-36,14,6.81214
-35,14,6.80157
-34,14,6.79083
-33,14,6.77989
-32,14,6.76877
-31,14,6.75747
-30,14,6.74598
-29,14,6.73431
-28,14,6.72246
-27,14,6.71043
-26,14,6.69821
-25,14,6.68582
-24,14,6.67324
-23,14,6.66049
-22,14,6.64756
-21,14,6.63445
-20,14,6.62117
-19,14,6.60772
-18,14,6.59409
-17,14,6.58029
-16,14,6.56632
-15,14,6.55217
-14,14,6.53786
-13,14,6.52339
-12,14,6.50874
-11,14,6.49394
-10,14,6.47897
-9,14,6.46384
-8,14,6.44855
-7,14,6.4331
-6,14,6.41749
-5,14,6.40174
-4,14,6.38583
-3,14,6.36976
-2,14,6.35356
-1,14,6.3372
0,14,6.32071
1,14,6.30407
2,14,6.28729
3,14,6.27038
4,14,6.25334
5,14,6.23616
6,14,6.21886
7,14,6.20144
8,14,6.18389
9,14,6.16623
10,14,6.14846
11,14,6.13057
12,14,6.11259
13,14,6.0945
14,14,6.07631
15,14,6.05803
16,14,6.03967
17,14,6.02122
18,14,6.00269
19,14,5.98409
20,14,5.96543
21,14,5.9467
22,14,5.92792
23,14,5.90909
24,14,5.89022
25,14,5.87131
26,14,5.85237
27,14,5.83341
28,14,5.81444
29,14,5.79545
30,14,5.77647
31,14,5.7575
32,14,5.73854
33,14,5.71961
34,14,5.70071
35,14,5.68185
36,14,5.66305
37,14,5.64431
38,14,5.62564
39,14,5.60705
40,14,5.58855
41,14,5.57015
42,14,5.55186
43,14,5.53369
44,14,5.51566
45,14,5.49777
46,14,5.48003
47,14,5.46246
48,14,5.44507
49,14,5.42787
50,14,5.41087
51,14,5.39408
52,14,5.37751
53,14,5.36118
54,14,5.3451
55,14,5.32929
56,14,5.31374
57,14,5.29848
58,14,5.28351
59,14,5.26886
60,14,5.25452
61,14,5.24052
62,14,5.22686
63,14,5.21356
64,14,5.20063
65,14,5.18807
66,14,5.17591
67,14,5.16414
68,14,5.15279
69,14,5.14186
70,14,5.13136
71,14,5.12131
72,14,5.11171
73,14,5.10257
74,14,5.0939
75,14,5.08571
76,14,5.078
77,14,5.07079
78,14,5.06409
79,14,5.05789
80,14,5.0522
81,14,5.04704
82,14,5.0424
83,14,5.0383
84,14,5.03473
85,14,5.0317
86,14,5.02921
87,14,5.02726
88,14,5.02587
89,14,5.02502
90,14,5.02472
91,14,5.02497
92,14,5.02576
93,14,5.02711
94,14,5.029
95,14,5.03144
96,14,5.03443
97,14,5.03795
98,14,5.042
99,14,5.04659
100,14,5.05171
101,14,5.05734
102,14,5.0635
103,14,5.07016
104,14,5.07732
105,14,5.08499
106,14,5.09313
107,14,5.10176
108,14,5.11086
109,14,5.12043
110,14,5.13045
111,14,5.14091
112,14,5.1518
113,14,5.16312
114,14,5.17485
115,14,5.18699
116,14,5.19952
117,14,5.21243
118,14,5.22571
119,14,5.23934
120,14,5.25333
121,14,5.26764
122,14,5.28228
123,14,5.29723
124,14,5.31248
125,14,5.32802
126,14,5.34383
127,14,5.35991
128,14,5.37623
129,14,5.3928
130,14,5.40959
131,14,5.4266
132,14,5.4438
133,14,5.46121
134,14,5.47879
135,14,5.49654
136,14,5.51444
137,14,5.5325
138,14,5.55068
139,14,5.569
140,14,5.58742
141,14,5.60595
142,14,5.62457
143,14,5.64328
144,14,5.66206
145,14,5.6809
146,14,5.69979
147,14,5.71873
148,14,5.73771
149,14,5.75672
150,14,5.77574
151,14,5.79477
152,14,5.81381
153,14,5.83284
154,14,5.85186
155,14,5.87086
156,14,5.88983
157,14,5.90877
158,14,5.92766
159,14,5.94651
160,14,5.96531
161,14,5.98404
162,14,6.00272
163,14,6.02132
164,14,6.03984
165,14,6.05829
166,14,6.07664
167,14,6.09491
168,14,6.11308
169,14,6.13115
170,14,6.14912
171,14,6.16698
172,14,6.18473
173,14,6.20236
174,14,6.21987
175,14,6.23726
176,14,6.25452
177,14,6.27165
178,14,6.28865
179,14,6.30551
180,14,6.32224
-180,15,6.27566
-179,15,6.29325
-178,15,6.31069
-177,15,6.32796
-176,15,6.34506
-175,15,6.362
-174,15,6.37877
-173,15,6.39536
-172,15,6.41178
-171,15,6.42803
-170,15,6.4441
-169,15,6.45999
-168,15,6.4757
-167,15,6.49123
-166,15,6.50658
-165,15,6.52174
-164,15,6.53672
-163,15,6.55151
-162,15,6.56612
-161,15,6.58053
-160,15,6.59476
-159,15,6.60879
-158,15,6.62264
-157,15,6.63629
-156,15,6.64975
-155,15,6.66301
-154,15,6.67608
-153,15,6.68895
-152,15,6.70163
-151,15,6.71411
-150,15,6.72639
-149,15,6.73847
-148,15,6.75035
-147,15,6.76203
-146,15,6.77351
-145,15,6.78479
-144,15,6.79587
-143,15,6.80674
-142,15,6.81742
-141,15,6.82788
-140,15,6.83815
-139,15,6.84821
-138,15,6.85807
-137,15,6.86772
-136,15,6.87716
-135,15,6.88641
-134,15,6.89544
-133,15,6.90427
-132,15,6.91289
-131,15,6.92131
-130,15,6.92952
-129,15,6.93753
-128,15,6.94532
-127,15,6.95291
-126,15,6.9603
-125,15,6.96748
-124,15,6.97445
-123,15,6.98121
-122,15,6.98777
-121,15,6.99412
-120,15,7.00026
-119,15,7.0062
-118,15,7.01193
-117,15,7.01746
-116,15,7.02277
-115,15,7.02789
-114,15,7.03279
-113,15,7.0375
-112,15,7.04199
-111,15,7.04628
-110,15,7.05037
-109,15,7.05425
-108,15,7.05793
-107,15,7.0614
-106,15,7.06467
-105,15,7.06774
-104,15,7.0706
-103,15,7.07325
-102,15,7.07571
-101,15,7.07796
-100,15,7.08001
-99,15,7.08186
-98,15,7.0835
-97,15,7.08494
-96,15,7.08618
-95,15,7.08722
-94,15,7.08806
-93,15,7.08869
-92,15,7.08913
-91,15,7.08936
-90,15,7.08939
-89,15,7.08922
-88,15,7.08885
-87,15,7.08828
-86,15,7.0875
-85,15,7.08653
-84,15,7.08535
-83,15,7.08398
-82,15,7.0824
-81,15,7.08062
-80,15,7.07864
-79,15,7.07646
-78,15,7.07408
-77,15,7.0715
-76,15,7.06871
-75,15,7.06573
-74,15,7.06254
-73,15,7.05916
-72,15,7.05557
-71,15,7.05177
-70,15,7.04778
-69,15,7.04359
-68,15,7.03919
-67,15,7.03459
-66,15,7.02979
-65,15,7.02478
-64,15,7.01958
-63,15,7.01417
-62,15,7.00856
-61,15,7.00274
-60,15,6.99673
-59,15,6.99051
-58,15,6.98409
-57,15,6.97746
-56,15,6.97063
-55,15,6.9636
-54,15,6.95637
-53,15,6.94893
-52,15,6.9413
-51,15,6.93345
-50,15,6.92541
-49,15,6.91716
-48,15,6.90872
-47,15,6.90007
-46,15,6.89121
-45,15,6.88216
-44,15,6.8729
-43,15,6.86345
-42,15,6.85379
-41,15,6.84393
-40,15,6.83387
-39,15,6.82361
-38,15,6.81316
-37,15,6.8025
-36,15,6.79164
-35,15,6.78059
-34,15,6.76933
-33,15,6.75788
-32,15,6.74624
-31,15,6.73439
-30,15,6.72235
-29,15,6.71012
-28,15,6.69769
-27,15,6.68506
-26,15,6.67225
-25,15,6.65923
-24,15,6.64603
-23,15,6.63264
-22,15,6.61905
-21,15,6.60528
-20,15,6.59131
-19,15,6.57716
-18,15,6.56282
-17,15,6.5483
-16,15,6.53359
-15,15,6.51869
-14,15,6.50362
-13,15,6.48836
-12,15,6.47291
-11,15,6.45729
-10,15,6.4415
-9,15,6.42552
-8,15,6.40937
-7,15,6.39304
-6,15,6.37654
-5,15,6.35988
-4,15,6.34304
-3,15,6.32603
-2,15,6.30886
-1,15,6.29153
0,15,6.27403
1,15,6.25638
2,15,6.23856
3,15,6.2206
4,15,6.20248
5,15,6.18421
6,15,6.1658
7,15,6.14725
8,15,6.12855
9,15,6.10972
10,15,6.09075
11,15,6.07166
12,15,6.05244
13,15,6.0331
14,15,6.01364
15,15,5.99407
16,15,5.97439
17,15,5.95461
18,15,5.93473
19,15,5.91476
20,15,5.8947
21,15,5.87456
22,15,5.85434
23,15,5.83406
24,15,5.81371
25,15,5.79331
26,15,5.77286
27,15,5.75237
28,15,5.73185
29,15,5.7113
30,15,5.69074
31,15,5.67016
32,15,5.64959
33,15,5.62903
34,15,5.60849
35,15,5.58798
36,15,5.5675
37,15,5.54708
38,15,5.52671
39,15,5.50642
40,15,5.48621
41,15,5.46609
42,15,5.44607
43,15,5.42618
44,15,5.40641
45,15,5.38678
46,15,5.36731
47,15,5.348
48,15,5.32887
49,15,5.30994
50,15,5.29121
51,15,5.2727
52,15,5.25443
53,15,5.2364
54,15,5.21863
55,15,5.20114
56,15,5.18394
57,15,5.16704
58,15,5.15046
59,15,5.1342
60,15,5.11829
61,15,5.10275
62,15,5.08757
63,15,5.07278
64,15,5.05839
65,15,5.04441
66,15,5.03086
67,15,5.01775
68,15,5.00509
69,15,4.9929
70,15,4.98118
71,15,4.96995
72,15,4.95922
73,15,4.949
74,15,4.93931
75,15,4.93014
76,15,4.92152
77,15,4.91345
78,15,4.90594
79,15,4.89899
80,15,4.89262
81,15,4.88684
82,15,4.88164
83,15,4.87703
84,15,4.87303
85,15,4.86963
86,15,4.86684
87,15,4.86465
88,15,4.86308
89,15,4.86213
90,15,4.86179
91,15,4.86207
92,15,4.86297
93,15,4.86448
94,15,4.86661
95,15,4.86934
96,15,4.87269
97,15,4.87664
98,15,4.88119
99,15,4.88633
100,15,4.89207
101,15,4.89838
102,15,4.90528
103,15,4.91274
104,15,4.92076
105,15,4.92933
106,15,4.93845
107,15,4.9481
108,15,4.95827
109,15,4.96896
110,15,4.98015
111,15,4.99182
112,15,5.00398
113,15,5.0166
114,15,5.02968
115,15,5.0432
116,15,5.05714
117,15,5.0715
118,15,5.08626
119,15,5.10142
120,15,5.11694
121,15,5.13283
122,15,5.14906
123,15,5.16563
124,15,5.18252
125,15,5.19971
126,15,5.21719
127,15,5.23495
128,15,5.25297
129,15,5.27125
130,15,5.28976
131,15,5.30849
132,15,5.32743
133,15,5.34656
134,15,5.36588
135,15,5.38537
136,15,5.40501
137,15,5.4248
138,15,5.44472
139,15,5.46475
140,15,5.4849
141,15,5.50514
142,15,5.52547
143,15,5.54587
144,15,5.56633
145,15,5.58685
146,15,5.6074
147,15,5.62799
148,15,5.6486
149,15,5.66922
150,15,5.68985
151,15,5.71047
152,15,5.73108
153,15,5.75166
154,15,5.77221
155,15,5.79273
156,15,5.8132
157,15,5.83362
158,15,5.85397
159,15,5.87426
160,15,5.89448
161,15,5.91462
162,15,5.93467
163,15,5.95464
164,15,5.9745
165,15,5.99427
166,15,6.01393
167,15,6.03347
168,15,6.05291
169,15,6.07222
170,15,6.09141
171,15,6.11047
172,15,6.12939
173,15,6.14818
174,15,6.16684
175,15,6.18535
176,15,6.20371
177,15,6.22193
178,15,6.23999
179,15,6.2579
180,15,6.27566
-180,16,6.22595
-179,16,6.24452
-178,16,6.26292
-177,16,6.28112
-176,16,6.29915
-175,16,6.31699
-174,16,6.33464
-173,16,6.35211
-172,16,6.36938
-171,16,6.38646
-170,16,6.40335
-169,16,6.42005
-168,16,6.43655
-167,16,6.45285
-166,16,6.46895
-165,16,6.48486
-164,16,6.50057
-163,16,6.51607
-162,16,6.53138
-161,16,6.54648
-160,16,6.56137
-159,16,6.57607
-158,16,6.59055
-157,16,6.60484
-156,16,6.61891
-155,16,6.63278
-154,16,6.64644
-153,16,6.65989
-152,16,6.67313
-151,16,6.68616
-150,16,6.69898
-149,16,6.71159
-148,16,6.72399
-147,16,6.73618
-146,16,6.74815
-145,16,6.75991
-144,16,6.77146
-143,16,6.78279
-142,16,6.79391
-141,16,6.80481
-140,16,6.8155
-139,16,6.82597
-138,16,6.83623
-137,16,6.84627
-136,16,6.8561
-135,16,6.86571
-134,16,6.8751
-133,16,6.88428
-132,16,6.89324
-131,16,6.90198
-130,16,6.91051
-129,16,6.91882
-128,16,6.92691
-127,16,6.93479
-126,16,6.94245
-125,16,6.94989
-124,16,6.95712
-123,16,6.96413
-122,16,6.97092
-121,16,6.9775
-120,16,6.98387
-119,16,6.99001
-118,16,6.99595
-117,16,7.00166
-116,16,7.00717
-115,16,7.01246
-114,16,7.01753
-113,16,7.02239
-112,16,7.02704
-111,16,7.03147
-110,16,7.03569
-109,16,7.0397
-108,16,7.0435
-107,16,7.04708
-106,16,7.05045
-105,16,7.05361
-104,16,7.05656
-103,16,7.0593
-102,16,7.06183
-101,16,7.06415
-100,16,7.06626
-99,16,7.06816
-98,16,7.06986
-97,16,7.07134
-96,16,7.07261
-95,16,7.07368
-94,16,7.07454
-93,16,7.07519
-92,16,7.07563
-91,16,7.07586
-90,16,7.07589
-89,16,7.07571
-88,16,7.07532
-87,16,7.07472
-86,16,7.07392
-85,16,7.07291
-84,16,7.07169
-83,16,7.07026
-82,16,7.06863
-81,16,7.06679
-80,16,7.06474
-79,16,7.06248
-78,16,7.06002
-77,16,7.05735
-76,16,7.05447
-75,16,7.05138
-74,16,7.04808
-73,16,7.04458
-72,16,7.04086
-71,16,7.03694
-70,16,7.03281
-69,16,7.02846
-68,16,7.02391
-67,16,7.01915
-66,16,7.01418
-65,16,7.009
-64,16,7.00361
-63,16,6.99801
-62,16,6.99219
-61,16,6.98617
-60,16,6.97993
-59,16,6.97349
-58,16,6.96683
-57,16,6.95996
-56,16,6.95288
-55,16,6.94559
-54,16,6.93808
-53,16,6.93036
-52,16,6.92244
-51,16,6.9143
-50,16,6.90594
-49,16,6.89738
-48,16,6.8886
-47,16,6.87961
-46,16,6.87041
-45,16,6.861
-44,16,6.85138
-43,16,6.84154
-42,16,6.83149
-41,16,6.82124
-40,16,6.81077
-39,16,6.80009
-38,16,6.7892
-37,16,6.7781
-36,16,6.76679
-35,16,6.75527
-34,16,6.74354
-33,16,6.7316
-32,16,6.71946
-31,16,6.7071
-30,16,6.69454
-29,16,6.68177
