"Freq [GHz]","Phi [deg]","Theta [deg]","dB(GainTotal) []"
3.8,90.0000000000002,-137,-6.13041181985095
3.8,90.0000000000002,-136,-6.27308647165507
3.8,90.0000000000002,-135,-6.4165060898083
3.8,90.0000000000002,-134,-6.55999410789771
3.8,90.0000000000002,-133,-6.7028287381578
3.8,90.0000000000002,-132,-6.84424297555821
3.8,90.0000000000002,-131,-6.98342567254269
3.8,90.0000000000002,-130,-7.11952390753904
3.8,90.0000000000002,-129,-7.25164686910055
3.8,90.0000000000002,-128,-7.37887145996391
3.8,90.0000000000002,-127,-7.50024978698294
3.8,90.0000000000002,-126,-7.61481864007601
3.8,90.0000000000002,-125,-7.7216109738451
3.8,90.0000000000002,-124,-7.81966928983173
3.8,90.0000000000002,-123,-7.90806067951077
3.8,90.0000000000002,-122,-7.98589313647229
3.8,90.0000000000002,-121,-8.0523325936705
3.8,90.0000000000002,-120,-8.10662000480004
3.8,90.0000000000002,-119,-8.1480876865501
3.8,90.0000000000002,-118,-8.17617408885142
3.8,90.0000000000002,-117,-8.19043617754739
3.8,90.0000000000002,-116,-8.1905587053108
3.8,90.0000000000002,-115,-8.17635980963203
3.8,90.0000000000002,-114,-8.14779259844556
3.8,90.0000000000002,-113,-8.10494264237222
3.8,90.0000000000002,-112,-8.04802155957516
3.8,90.0000000000002,-111,-7.97735712536924
3.8,90.0000000000002,-110,-7.89338053796627
3.8,90.0000000000002,-109,-7.79661160562215
3.8,90.0000000000002,-108,-7.68764268048444
3.8,90.0000000000002,-107,-7.56712215242567
3.8,90.0000000000002,-106,-7.4357382426025
3.8,90.0000000000002,-105,-7.29420371774229
3.8,90.0000000000002,-104,-7.14324200101531
3.8,90.0000000000002,-103,-6.98357500194531
3.8,90.0000000000002,-102,-6.81591284134474
3.8,90.0000000000002,-101,-6.64094551872065
3.8,90.0000000000002,-100,-6.45933646545841
3.8,90.0000000000002,-99,-6.27171784974752
3.8,90.0000000000002,-98,-6.07868744786599
3.8,90.0000000000002,-97,-5.88080686812039
3.8,90.0000000000002,-96,-5.67860090429886
3.8,90.0000000000002,-95,-5.47255780040779
3.8,90.0000000000002,-94,-5.26313022339475
3.8,90.0000000000002,-93,-5.05073676172403
3.8,90.0000000000002,-92,-4.83576379198931
3.8,90.0000000000002,-91,-4.61856758088727
3.8,90.0000000000002,-90,-4.39947651418628
3.8,90.0000000000002,-89,-4.17879336674188
3.8,90.0000000000002,-88,-3.95679754753211
3.8,90.0000000000002,-87,-3.7337472708576
3.8,90.0000000000002,-86,-3.50988161926329
3.8,90.0000000000002,-85,-3.28542247553997
3.8,90.0000000000002,-84,-3.06057631059834
3.8,90.0000000000002,-83,-2.83553582136574
3.8,90.0000000000002,-82,-2.61048141843673
3.8,90.0000000000002,-81,-2.38558256730763
3.8,90.0000000000002,-80,-2.16099898990856
3.8,90.0000000000002,-79,-1.93688173505695
3.8,90.0000000000002,-78,-1.71337412760024
3.8,90.0000000000002,-77,-1.49061260656842
3.8,90.0000000000002,-76,-1.2687274627675
3.8,90.0000000000002,-75,-1.04784348603012
3.8,90.0000000000002,-74,-0.828080531897883
3.8,90.0000000000002,-73,-0.609554016916398
3.8,90.0000000000002,-72,-0.392375351039048
3.8,90.0000000000002,-71,-0.176652314903569
3.8,90.0000000000002,-70,0.0375106109983808
3.8,90.0000000000002,-69,0.250011958970421
3.8,90.0000000000002,-68,0.460753022992687
3.8,90.0000000000002,-67,0.669637638908984
3.8,90.0000000000002,-66,0.876571991604922
3.8,90.0000000000002,-65,1.08146444542128
3.8,90.0000000000002,-64,1.28422539455202
3.8,90.0000000000002,-63,1.48476713062847
3.8,90.0000000000002,-62,1.68300372509252
3.8,90.0000000000002,-61,1.878850924314
3.8,90.0000000000002,-60,2.07222605571614
3.8,90.0000000000002,-59,2.2630479434396
3.8,90.0000000000002,-58,2.4512368323055
3.8,90.0000000000002,-57,2.63671431903449
3.8,90.0000000000002,-56,2.81940328984569
3.8,90.0000000000002,-55,2.99922786369979
3.8,90.0000000000002,-54,3.17611334056873
3.8,90.0000000000002,-53,3.34998615421187
3.8,90.0000000000002,-52,3.52077382901925
3.8,90.0000000000002,-51,3.68840494054876
3.8,90.0000000000002,-50,3.85280907943677
3.8,90.0000000000002,-49,4.01391681840535
3.8,90.0000000000002,-48,4.17165968212208
3.8,90.0000000000002,-47,4.32597011969564
3.8,90.0000000000002,-46,4.47678147961014
3.8,90.0000000000002,-45,4.62402798691653
3.8,90.0000000000002,-44,4.76764472251083
3.8,90.0000000000002,-43,4.9075676043363
3.8,90.0000000000002,-42,5.04373337035264
3.8,90.0000000000002,-41,5.17607956311839
3.8,90.0000000000002,-40,5.30454451583463
3.8,90.0000000000002,-39,5.42906733969906
3.8,90.0000000000002,-38,5.54958791241953
3.8,90.0000000000002,-37,5.66604686773574
3.8,90.0000000000002,-36,5.77838558579734
3.8,90.0000000000002,-35,5.88654618424573
3.8,90.0000000000002,-34,5.99047150984629
3.8,90.0000000000002,-33,6.09010513051751
3.8,90.0000000000002,-32,6.18539132760268
3.8,90.0000000000002,-31,6.27627508823034
3.8,90.0000000000002,-30,6.3627020976094
3.8,90.0000000000002,-29,6.44461873110586
3.8,90.0000000000002,-28,6.52197204594859
3.8,90.0000000000002,-27,6.59470977241265
3.8,90.0000000000002,-26,6.66278030433039
3.8,90.0000000000002,-25,6.72613268878151
3.8,90.0000000000002,-24,6.78471661481542
3.8,90.0000000000002,-23,6.83848240106075
3.8,90.0000000000002,-22,6.88738098207902
3.8,90.0000000000002,-21,6.93136389332109
3.8,90.0000000000002,-20,6.9703832545472
3.8,90.0000000000002,-19,7.00439175157318
3.8,90.0000000000002,-18,7.0333426162072
3.8,90.0000000000002,-17,7.05718960424342
3.8,90.0000000000002,-16,7.07588697138003
3.8,90.0000000000002,-15,7.08938944693146
3.8,90.0000000000002,-14,7.09765220520537
3.8,90.0000000000002,-13,7.10063083441685
3.8,90.0000000000002,-12,7.09828130301377
3.8,90.0000000000002,-11,7.09055992328849
3.8,90.0000000000002,-10,7.07742331215331
3.8,90.0000000000002,-9,7.05882834895889
3.8,90.0000000000002,-8,7.03473213023761
3.8,90.0000000000002,-7,7.00509192125727
3.8,90.0000000000002,-6,6.96986510427481
3.8,90.0000000000002,-5,6.92900912338558
3.8,90.0000000000002,-4,6.88248142587094
3.8,90.0000000000002,-3,6.83023939995711
3.8,90.0000000000002,-2,6.77224030891002
3.8,90.0000000000002,-1,6.70844122140767
3.8,90.0000000000002,0,6.63879893815144
3.8,90.0000000000002,1,6.56326991470395
3.8,90.0000000000002,2,6.4818101805734
3.8,90.0000000000002,3,6.3943752546052
3.8,90.0000000000002,4,6.30092005679245
3.8,90.0000000000002,5,6.20139881667954
3.8,90.0000000000002,6,6.09576497861116
3.8,90.0000000000002,7,5.98397110417481
3.8,90.0000000000002,8,5.8659687723024
3.8,90.0000000000002,9,5.74170847764164
3.8,90.0000000000002,10,5.61113952798411
3.8,90.0000000000002,11,5.47420994175376
3.8,90.0000000000002,12,5.33086634682357
3.8,90.0000000000002,13,5.18105388225045
3.8,90.0000000000002,14,5.02471610491205
3.8,90.0000000000002,15,4.86179490350838
3.8,90.0000000000002,16,4.69223042297599
3.8,90.0000000000002,17,4.51596100307514
3.8,90.0000000000002,18,4.33292313577915
3.8,90.0000000000002,19,4.14305144715481
3.8,90.0000000000002,20,3.94627871071501
3.8,90.0000000000002,21,3.74253590080082
3.8,90.0000000000002,22,3.53175229647448
3.8,90.0000000000002,23,3.31385564875178
3.8,90.0000000000002,24,3.08877242686848
3.8,90.0000000000002,25,2.85642816277225
3.8,90.0000000000002,26,2.6167479173003
3.8,90.0000000000002,27,2.3696568967073
3.8,90.0000000000002,28,2.11508125455296
3.8,90.0000000000002,29,1.85294912167937
3.8,90.0000000000002,30,1.58319191638952
3.8,90.0000000000002,31,1.30574599830711
3.8,90.0000000000002,32,1.02055474312684
3.8,90.0000000000002,33,0.727571131966309
3.8,90.0000000000002,34,0.426760968739619
3.8,90.0000000000002,35,0.118106862311852
3.8,90.0000000000002,36,-0.198386862487726
3.8,90.0000000000002,37,-0.52268812944396
3.8,90.0000000000002,38,-0.854729720125902
3.8,90.0000000000002,39,-1.19440025800853
3.8,90.0000000000002,40,-1.541533257887
3.8,90.0000000000002,41,-1.89589389296667
3.8,90.0000000000002,42,-2.2571631020573
3.8,90.0000000000002,43,-2.62491864699903
3.8,90.0000000000002,44,-2.9986127507492
3.8,90.0000000000002,45,-3.3775460216549
3.8,90.0000000000002,46,-3.76083753084448
3.8,90.0000000000002,47,-4.14739119991704
3.8,90.0000000000002,48,-4.53585912880699
3.8,90.0000000000002,49,-4.9246032099203
3.8,90.0000000000002,50,-5.31165739212526
3.8,90.0000000000002,51,-5.69469430877215
3.8,90.0000000000002,52,-6.07100163428069
3.8,90.0000000000002,53,-6.43747532755127
3.8,90.0000000000002,54,-6.79063850871017
3.8,90.0000000000002,55,-7.12669550252468
3.8,90.0000000000002,56,-7.44162973684195
3.8,90.0000000000002,57,-7.73135079877686
3.8,90.0000000000002,58,-7.99188940043425
3.8,90.0000000000002,59,-8.2196294931247
3.8,90.0000000000002,60,-8.41155584588851
3.8,90.0000000000002,61,-8.56548606984493
3.8,90.0000000000002,62,-8.68025204908814
3.8,90.0000000000002,63,-8.75579991777129
3.8,90.0000000000002,64,-8.79319040811417
3.8,90.0000000000002,65,-8.79449953128457
3.8,90.0000000000002,66,-8.76263770203104
3.8,90.0000000000002,67,-8.70111813289256
3.8,90.0000000000002,68,-8.61380953808459
3.8,90.0000000000002,69,-8.50470419439906
3.8,90.0000000000002,70,-8.37772308582739
3.8,90.0000000000002,71,-8.23656893497267
3.8,90.0000000000002,72,-8.08462840177033
3.8,90.0000000000002,73,-7.9249181661417
3.8,90.0000000000002,74,-7.76006621384644
3.8,90.0000000000002,75,-7.59231879144622
3.8,90.0000000000002,76,-7.42356427837214
3.8,90.0000000000002,77,-7.25536681048227
3.8,90.0000000000002,78,-7.08900428321392
3.8,90.0000000000002,79,-6.9255070137677
3.8,90.0000000000002,80,-6.76569469366186
3.8,90.0000000000002,81,-6.61021028177317
3.8,90.0000000000002,82,-6.45955020530491
3.8,90.0000000000002,83,-6.31409070969138
3.8,90.0000000000002,84,-6.17411048934664
3.8,90.0000000000002,85,-6.03980989304833
3.8,90.0000000000002,86,-5.91132707318707
3.8,90.0000000000002,87,-5.78875146866729
3.8,90.0000000000002,88,-5.67213499914239
3.8,90.0000000000002,89,-5.56150131847866
3.8,90.0000000000002,90,-5.45685343753757
3.8,90.0000000000002,91,-5.35817998649793
3.8,90.0000000000002,92,-5.26546034845686
3.8,90.0000000000002,93,-5.1786688607664
3.8,90.0000000000002,94,-5.09777824927403
3.8,90.0000000000002,95,-5.02276243351487
3.8,90.0000000000002,96,-4.95359881777948
3.8,90.0000000000002,97,-4.89027016350577
3.8,90.0000000000002,98,-4.83276612219259
3.8,90.0000000000002,99,-4.78108449457426
3.8,90.0000000000002,100,-4.73523227071801
3.8,90.0000000000002,101,-4.69522649663937
3.8,90.0000000000002,102,-4.66109500564828
3.8,90.0000000000002,103,-4.6328770466633
3.8,90.0000000000002,104,-4.61062383692706
3.8,90.0000000000002,105,-4.59439906272963
3.8,90.0000000000002,106,-4.58427934873506
3.8,90.0000000000002,107,-4.58035471418347
3.8,90.0000000000002,108,-4.58272903249977
3.8,90.0000000000002,109,-4.59152050960193
3.8,90.0000000000002,110,-4.60686219540229
3.8,90.0000000000002,111,-4.62890254259094
3.8,90.0000000000002,112,-4.6578060267493
3.8,90.0000000000002,113,-4.69375384214652
3.8,90.0000000000002,114,-4.7369446882166
3.8,90.0000000000002,115,-4.78759566270424
3.8,90.0000000000002,116,-4.84594327882002
3.8,90.0000000000002,117,-4.91224462548611
3.8,90.0000000000002,118,-4.98677869192162
3.8,90.0000000000002,119,-5.06984788045848
3.8,90.0000000000002,120,-5.16177973465694
3.8,90.0000000000002,121,-5.26292891357129
3.8,90.0000000000002,122,-5.37367944748549
3.8,90.0000000000002,123,-5.49444731567886
3.8,90.0000000000002,124,-5.62568339288659
3.8,90.0000000000002,125,-5.76787681816885
3.8,90.0000000000002,126,-5.92155884795445
3.8,90.0000000000002,127,-6.08730726408172
3.8,90.0000000000002,128,-6.26575141761782
3.8,90.0000000000002,129,-6.45757799980196
3.8,90.0000000000002,130,-6.66353764199431
3.8,90.0000000000002,131,-6.88445245581233
3.8,90.0000000000002,132,-7.12122463050799
3.8,90.0000000000002,133,-7.37484620324279
3.8,90.0000000000002,134,-7.64641010262534
3.8,90.0000000000002,135,-7.93712252536686
3.8,90.0000000000002,136,-8.24831662090686
3.8,90.0000000000002,137,-8.58146729654853
3.8,90.0000000000002,138,-8.93820666000265
3.8,90.0000000000002,139,-9.32033909120989
3.8,90.0000000000002,140,-9.72985401524188
3.8,90.0000000000002,141,-10.1689328455736
3.8,90.0000000000002,142,-10.6399437807819
3.8,90.0000000000002,143,-11.1454132905247
3.8,90.0000000000002,144,-11.6879546852631
3.8,90.0000000000002,145,-12.2701194754731
3.8,90.0000000000002,146,-12.8941118221738
3.8,90.0000000000002,147,-13.5612632052714
3.8,90.0000000000002,148,-14.271094012122
3.8,90.0000000000002,149,-15.0196843054895
3.8,90.0000000000002,150,-15.7969563709891
3.8,90.0000000000002,151,-16.5824541690364
3.8,90.0000000000002,152,-17.3396777604043
3.8,90.0000000000002,153,-18.0108480813494
3.8,90.0000000000002,154,-18.5178700602177
3.8,90.0000000000002,155,-18.7784805353133
3.8,90.0000000000002,156,-18.7391007854181
3.8,90.0000000000002,157,-18.4039828022167
3.8,90.0000000000002,158,-17.8327155358852
3.8,90.0000000000002,159,-17.1087255749844
3.8,90.0000000000002,160,-16.3080033654752
3.8,90.0000000000002,161,-15.4854117209452
3.8,90.0000000000002,162,-14.6750490768921
3.8,90.0000000000002,163,-13.8957712870617
3.8,90.0000000000002,164,-13.1567129193301
3.8,90.0000000000002,165,-12.461291479636
3.8,90.0000000000002,166,-11.8097536945595
3.8,90.0000000000002,167,-11.2006920536553
3.8,90.0000000000002,168,-10.6319146469435
3.8,90.0000000000002,169,-10.1009303026491
3.8,90.0000000000002,170,-9.60521102009238
3.8,90.0000000000002,171,-9.14232746290472
3.8,90.0000000000002,172,-8.71001298167098
3.8,90.0000000000002,173,-8.30618800394713
3.8,90.0000000000002,174,-7.92896298360356
3.8,90.0000000000002,175,-7.5766302617946
3.8,90.0000000000002,176,-7.24765068976313
3.8,90.0000000000002,177,-6.94063827542591
3.8,90.0000000000002,178,-6.65434462710861
3.8,90.0000000000002,179,-6.38764411355872
3.8,90.0000000000002,180,-6.13952017250207
