Phi[deg],Theta[deg],dB(GainTotal)
68,-7,6.8527
69,-7,6.85292
70,-7,6.85313
71,-7,6.85333
72,-7,6.85352
73,-7,6.8537
74,-7,6.85387
75,-7,6.85403
76,-7,6.85419
77,-7,6.85433
78,-7,6.85446
79,-7,6.85458
80,-7,6.8547
81,-7,6.8548
82,-7,6.8549
83,-7,6.85499
84,-7,6.85507
85,-7,6.85514
86,-7,6.8552
87,-7,6.85525
88,-7,6.85529
89,-7,6.85533
90,-7,6.85535
91,-7,6.85537
92,-7,6.85538
93,-7,6.85538
94,-7,6.85537
95,-7,6.85535
96,-7,6.85533
97,-7,6.85529
98,-7,6.85525
99,-7,6.85519
100,-7,6.85513
101,-7,6.85506
102,-7,6.85498
103,-7,6.85489
104,-7,6.8548
105,-7,6.85469
106,-7,6.85457
107,-7,6.85445
108,-7,6.85431
109,-7,6.85417
110,-7,6.85401
111,-7,6.85385
112,-7,6.85367
113,-7,6.85349
114,-7,6.8533
115,-7,6.85309
116,-7,6.85287
117,-7,6.85265
118,-7,6.85241
119,-7,6.85216
120,-7,6.85191
121,-7,6.85164
122,-7,6.85135
123,-7,6.85106
124,-7,6.85076
125,-7,6.85044
126,-7,6.85011
127,-7,6.84977
128,-7,6.84942
129,-7,6.84906
130,-7,6.84868
131,-7,6.84829
132,-7,6.84789
133,-7,6.84748
134,-7,6.84705
135,-7,6.84661
136,-7,6.84616
137,-7,6.84569
138,-7,6.84521
139,-7,6.84472
140,-7,6.84421
141,-7,6.84369
142,-7,6.84316
143,-7,6.84261
144,-7,6.84205
145,-7,6.84148
146,-7,6.84089
147,-7,6.84029
148,-7,6.83967
149,-7,6.83904
150,-7,6.8384
151,-7,6.83775
152,-7,6.83708
153,-7,6.83639
154,-7,6.8357
155,-7,6.83499
156,-7,6.83426
157,-7,6.83353
158,-7,6.83277
159,-7,6.83201
160,-7,6.83123
161,-7,6.83045
162,-7,6.82964
163,-7,6.82883
164,-7,6.828
165,-7,6.82716
166,-7,6.82631
167,-7,6.82544
168,-7,6.82457
169,-7,6.82368
170,-7,6.82278
171,-7,6.82187
172,-7,6.82095
173,-7,6.82002
174,-7,6.81908
175,-7,6.81812
176,-7,6.81716
177,-7,6.81619
178,-7,6.81521
179,-7,6.81422
180,-7,6.81322
-180,-6,6.83346
-179,-6,6.8326
-178,-6,6.83174
-177,-6,6.83087
-176,-6,6.83
-175,-6,6.82912
-174,-6,6.82824
-173,-6,6.82735
-172,-6,6.82646
-171,-6,6.82556
-170,-6,6.82466
-169,-6,6.82376
-168,-6,6.82285
-167,-6,6.82194
-166,-6,6.82103
-165,-6,6.82012
-164,-6,6.81921
-163,-6,6.81829
-162,-6,6.81738
-161,-6,6.81646
-160,-6,6.81555
-159,-6,6.81463
-158,-6,6.81372
-157,-6,6.8128
-156,-6,6.81189
-155,-6,6.81098
-154,-6,6.81007
-153,-6,6.80917
-152,-6,6.80826
-151,-6,6.80736
-150,-6,6.80647
-149,-6,6.80558
-148,-6,6.80469
-147,-6,6.80381
-146,-6,6.80293
-145,-6,6.80206
-144,-6,6.8012
-143,-6,6.80034
-142,-6,6.79949
-141,-6,6.79865
-140,-6,6.79781
-139,-6,6.79698
-138,-6,6.79616
-137,-6,6.79535
-136,-6,6.79455
-135,-6,6.79376
-134,-6,6.79298
-133,-6,6.79221
-132,-6,6.79145
-131,-6,6.7907
-130,-6,6.78996
-129,-6,6.78923
-128,-6,6.78852
-127,-6,6.78782
-126,-6,6.78713
-125,-6,6.78646
-124,-6,6.7858
-123,-6,6.78515
-122,-6,6.78451
-121,-6,6.7839
-120,-6,6.78329
-119,-6,6.7827
-118,-6,6.78213
-117,-6,6.78157
-116,-6,6.78103
-115,-6,6.78051
-114,-6,6.78
-113,-6,6.77951
-112,-6,6.77903
-111,-6,6.77857
-110,-6,6.77814
-109,-6,6.77771
-108,-6,6.77731
-107,-6,6.77692
-106,-6,6.77656
-105,-6,6.77621
-104,-6,6.77588
-103,-6,6.77557
-102,-6,6.77528
-101,-6,6.775
-100,-6,6.77475
-99,-6,6.77452
-98,-6,6.7743
-97,-6,6.77411
-96,-6,6.77394
-95,-6,6.77378
-94,-6,6.77365
-93,-6,6.77353
-92,-6,6.77344
-91,-6,6.77337
-90,-6,6.77331
-89,-6,6.77328
-88,-6,6.77327
-87,-6,6.77328
-86,-6,6.77331
-85,-6,6.77335
-84,-6,6.77342
-83,-6,6.77351
-82,-6,6.77362
-81,-6,6.77375
-80,-6,6.7739
-79,-6,6.77407
-78,-6,6.77426
-77,-6,6.77447
-76,-6,6.7747
-75,-6,6.77495
-74,-6,6.77522
-73,-6,6.7755
-72,-6,6.77581
-71,-6,6.77614
-70,-6,6.77648
-69,-6,6.77684
-68,-6,6.77723
-67,-6,6.77763
-66,-6,6.77804
-65,-6,6.77848
-64,-6,6.77893
-63,-6,6.7794
-62,-6,6.77989
-61,-6,6.7804
-60,-6,6.78092
-59,-6,6.78145
-58,-6,6.78201
-57,-6,6.78258
-56,-6,6.78316
-55,-6,6.78376
-54,-6,6.78438
-53,-6,6.78501
-52,-6,6.78565
-51,-6,6.78631
-50,-6,6.78698
-49,-6,6.78767
-48,-6,6.78837
-47,-6,6.78908
-46,-6,6.7898
-45,-6,6.79053
-44,-6,6.79128
-43,-6,6.79204
-42,-6,6.79281
-41,-6,6.79359
-40,-6,6.79437
-39,-6,6.79517
-38,-6,6.79598
-37,-6,6.7968
-36,-6,6.79762
-35,-6,6.79846
-34,-6,6.7993
-33,-6,6.80015
-32,-6,6.80101
-31,-6,6.80187
-30,-6,6.80274
-29,-6,6.80361
-28,-6,6.80449
-27,-6,6.80538
-26,-6,6.80627
-25,-6,6.80716
-24,-6,6.80806
-23,-6,6.80896
-22,-6,6.80987
-21,-6,6.81078
-20,-6,6.81169
-19,-6,6.8126
-18,-6,6.81351
-17,-6,6.81443
-16,-6,6.81534
-15,-6,6.81626
-14,-6,6.81717
-13,-6,6.81809
-12,-6,6.819
-11,-6,6.81992
-10,-6,6.82083
-9,-6,6.82174
-8,-6,6.82265
-7,-6,6.82355
-6,-6,6.82446
-5,-6,6.82536
-4,-6,6.82625
-3,-6,6.82715
-2,-6,6.82803
-1,-6,6.82892
0,-6,6.8298
1,-6,6.83067
2,-6,6.83154
3,-6,6.8324
4,-6,6.83326
5,-6,6.83411
6,-6,6.83495
7,-6,6.83579
8,-6,6.83662
9,-6,6.83744
10,-6,6.83826
11,-6,6.83907
12,-6,6.83987
13,-6,6.84066
14,-6,6.84144
15,-6,6.84222
16,-6,6.84298
17,-6,6.84374
18,-6,6.84449
19,-6,6.84522
20,-6,6.84595
21,-6,6.84667
22,-6,6.84738
23,-6,6.84808
24,-6,6.84877
25,-6,6.84945
26,-6,6.85012
27,-6,6.85077
28,-6,6.85142
29,-6,6.85206
30,-6,6.85268
31,-6,6.8533
32,-6,6.8539
33,-6,6.8545
34,-6,6.85508
35,-6,6.85565
36,-6,6.85621
37,-6,6.85676
38,-6,6.8573
39,-6,6.85783
40,-6,6.85834
41,-6,6.85885
42,-6,6.85934
43,-6,6.85983
44,-6,6.8603
45,-6,6.86076
46,-6,6.86121
47,-6,6.86165
48,-6,6.86208
49,-6,6.86249
50,-6,6.8629
51,-6,6.86329
52,-6,6.86368
53,-6,6.86405
54,-6,6.86441
55,-6,6.86477
56,-6,6.86511
57,-6,6.86544
58,-6,6.86576
59,-6,6.86607
60,-6,6.86637
61,-6,6.86666
62,-6,6.86694
63,-6,6.86721
64,-6,6.86747
65,-6,6.86772
66,-6,6.86796
67,-6,6.86819
68,-6,6.86841
69,-6,6.86862
70,-6,6.86883
71,-6,6.86902
72,-6,6.8692
73,-6,6.86938
74,-6,6.86954
75,-6,6.8697
76,-6,6.86984
77,-6,6.86998
78,-6,6.87011
79,-6,6.87023
80,-6,6.87034
81,-6,6.87044
82,-6,6.87053
83,-6,6.87062
84,-6,6.87069
85,-6,6.87076
86,-6,6.87082
87,-6,6.87087
88,-6,6.87091
89,-6,6.87094
90,-6,6.87097
91,-6,6.87098
92,-6,6.87099
93,-6,6.87099
94,-6,6.87098
95,-6,6.87096
96,-6,6.87093
97,-6,6.8709
98,-6,6.87085
99,-6,6.8708
100,-6,6.87074
101,-6,6.87067
102,-6,6.87059
103,-6,6.8705
104,-6,6.87041
105,-6,6.8703
106,-6,6.87019
107,-6,6.87006
108,-6,6.86993
109,-6,6.86979
110,-6,6.86964
111,-6,6.86948
112,-6,6.86931
113,-6,6.86913
114,-6,6.86894
115,-6,6.86874
116,-6,6.86853
117,-6,6.86832
118,-6,6.86809
119,-6,6.86785
120,-6,6.86761
121,-6,6.86735
122,-6,6.86708
123,-6,6.86681
124,-6,6.86652
125,-6,6.86622
126,-6,6.86591
127,-6,6.8656
128,-6,6.86527
129,-6,6.86493
130,-6,6.86458
131,-6,6.86422
132,-6,6.86385
133,-6,6.86346
134,-6,6.86307
135,-6,6.86267
136,-6,6.86225
137,-6,6.86182
138,-6,6.86139
139,-6,6.86094
140,-6,6.86048
141,-6,6.86001
142,-6,6.85953
143,-6,6.85903
144,-6,6.85853
145,-6,6.85801
146,-6,6.85749
147,-6,6.85695
148,-6,6.8564
149,-6,6.85584
150,-6,6.85527
151,-6,6.85469
152,-6,6.85409
153,-6,6.85349
154,-6,6.85287
155,-6,6.85225
156,-6,6.85161
157,-6,6.85097
158,-6,6.85031
159,-6,6.84964
160,-6,6.84896
161,-6,6.84827
162,-6,6.84757
163,-6,6.84687
164,-6,6.84615
165,-6,6.84542
166,-6,6.84468
167,-6,6.84393
168,-6,6.84318
169,-6,6.84241
170,-6,6.84164
171,-6,6.84086
172,-6,6.84006
173,-6,6.83926
174,-6,6.83846
175,-6,6.83764
176,-6,6.83682
177,-6,6.83599
178,-6,6.83515
179,-6,6.83431
180,-6,6.83346
-180,-5,6.85056
-179,-5,6.84985
-178,-5,6.84914
-177,-5,6.84842
-176,-5,6.8477
-175,-5,6.84697
-174,-5,6.84624
-173,-5,6.84551
-172,-5,6.84478
-171,-5,6.84404
-170,-5,6.84331
-169,-5,6.84257
-168,-5,6.84182
-167,-5,6.84108
-166,-5,6.84034
-165,-5,6.83959
-164,-5,6.83884
-163,-5,6.8381
-162,-5,6.83735
-161,-5,6.8366
-160,-5,6.83586
-159,-5,6.83511
-158,-5,6.83437
-157,-5,6.83363
-156,-5,6.83289
-155,-5,6.83215
-154,-5,6.83141
-153,-5,6.83068
-152,-5,6.82994
-151,-5,6.82922
-150,-5,6.82849
-149,-5,6.82777
-148,-5,6.82705
-147,-5,6.82634
-146,-5,6.82564
-145,-5,6.82493
-144,-5,6.82424
-143,-5,6.82354
-142,-5,6.82286
-141,-5,6.82218
-140,-5,6.82151
-139,-5,6.82084
-138,-5,6.82018
-137,-5,6.81953
-136,-5,6.81889
-135,-5,6.81825
-134,-5,6.81763
-133,-5,6.81701
-132,-5,6.8164
-131,-5,6.8158
-130,-5,6.81521
-129,-5,6.81462
-128,-5,6.81405
-127,-5,6.81349
-126,-5,6.81294
-125,-5,6.8124
-124,-5,6.81187
-123,-5,6.81136
-122,-5,6.81085
-121,-5,6.81035
-120,-5,6.80987
-119,-5,6.8094
-118,-5,6.80895
-117,-5,6.8085
-116,-5,6.80807
-115,-5,6.80765
-114,-5,6.80725
-113,-5,6.80685
-112,-5,6.80648
-111,-5,6.80611
-110,-5,6.80576
-109,-5,6.80542
-108,-5,6.8051
-107,-5,6.8048
-106,-5,6.8045
-105,-5,6.80423
-104,-5,6.80396
-103,-5,6.80372
-102,-5,6.80349
-101,-5,6.80327
-100,-5,6.80307
-99,-5,6.80288
-98,-5,6.80271
-97,-5,6.80256
-96,-5,6.80242
-95,-5,6.8023
-94,-5,6.80219
-93,-5,6.8021
-92,-5,6.80203
-91,-5,6.80197
-90,-5,6.80193
-89,-5,6.8019
-88,-5,6.80189
-87,-5,6.8019
-86,-5,6.80192
-85,-5,6.80196
-84,-5,6.80202
-83,-5,6.80209
-82,-5,6.80218
-81,-5,6.80228
-80,-5,6.8024
-79,-5,6.80253
-78,-5,6.80268
-77,-5,6.80285
-76,-5,6.80303
-75,-5,6.80323
-74,-5,6.80345
-73,-5,6.80367
-72,-5,6.80392
-71,-5,6.80418
-70,-5,6.80445
-69,-5,6.80474
-68,-5,6.80505
-67,-5,6.80537
-66,-5,6.8057
-65,-5,6.80605
-64,-5,6.80641
-63,-5,6.80678
-62,-5,6.80717
-61,-5,6.80758
-60,-5,6.80799
-59,-5,6.80842
-58,-5,6.80886
-57,-5,6.80932
-56,-5,6.80979
-55,-5,6.81027
-54,-5,6.81076
-53,-5,6.81126
-52,-5,6.81178
-51,-5,6.8123
-50,-5,6.81284
-49,-5,6.81339
-48,-5,6.81395
-47,-5,6.81452
-46,-5,6.8151
-45,-5,6.81569
-44,-5,6.81629
-43,-5,6.81689
-42,-5,6.81751
-41,-5,6.81814
-40,-5,6.81877
-39,-5,6.81941
-38,-5,6.82006
-37,-5,6.82072
-36,-5,6.82138
-35,-5,6.82206
-34,-5,6.82273
-33,-5,6.82342
-32,-5,6.82411
-31,-5,6.8248
-30,-5,6.82551
-29,-5,6.82621
-28,-5,6.82692
-27,-5,6.82764
-26,-5,6.82836
-25,-5,6.82908
-24,-5,6.82981
-23,-5,6.83054
-22,-5,6.83127
-21,-5,6.83201
-20,-5,6.83275
-19,-5,6.83349
-18,-5,6.83423
-17,-5,6.83497
-16,-5,6.83572
-15,-5,6.83647
-14,-5,6.83721
-13,-5,6.83796
-12,-5,6.8387
-11,-5,6.83945
-10,-5,6.8402
-9,-5,6.84094
-8,-5,6.84168
-7,-5,6.84243
-6,-5,6.84317
-5,-5,6.8439
-4,-5,6.84464
-3,-5,6.84537
-2,-5,6.84611
-1,-5,6.84683
0,-5,6.84756
1,-5,6.84828
2,-5,6.849
3,-5,6.84971
4,-5,6.85042
5,-5,6.85112
6,-5,6.85182
7,-5,6.85252
8,-5,6.85321
9,-5,6.8539
10,-5,6.85457
11,-5,6.85525
12,-5,6.85592
13,-5,6.85658
14,-5,6.85723
15,-5,6.85788
16,-5,6.85853
17,-5,6.85916
18,-5,6.85979
19,-5,6.86041
20,-5,6.86103
21,-5,6.86164
22,-5,6.86224
23,-5,6.86283
24,-5,6.86341
25,-5,6.86399
26,-5,6.86456
27,-5,6.86512
28,-5,6.86568
29,-5,6.86622
30,-5,6.86676
31,-5,6.86729
32,-5,6.86781
33,-5,6.86832
34,-5,6.86882
35,-5,6.86931
36,-5,6.8698
37,-5,6.87028
38,-5,6.87075
39,-5,6.8712
40,-5,6.87165
41,-5,6.8721
42,-5,6.87253
43,-5,6.87295
44,-5,6.87337
45,-5,6.87377
46,-5,6.87417
47,-5,6.87456
48,-5,6.87494
49,-5,6.87531
50,-5,6.87567
51,-5,6.87602
52,-5,6.87636
53,-5,6.8767
54,-5,6.87702
55,-5,6.87734
56,-5,6.87764
57,-5,6.87794
58,-5,6.87823
59,-5,6.87851
60,-5,6.87878
61,-5,6.87905
62,-5,6.8793
63,-5,6.87955
64,-5,6.87978
65,-5,6.88001
66,-5,6.88023
67,-5,6.88044
68,-5,6.88065
69,-5,6.88084
70,-5,6.88103
71,-5,6.8812
72,-5,6.88137
73,-5,6.88153
74,-5,6.88168
75,-5,6.88183
76,-5,6.88196
77,-5,6.88209
78,-5,6.88221
79,-5,6.88232
80,-5,6.88242
81,-5,6.88252
82,-5,6.8826
83,-5,6.88268
84,-5,6.88275
85,-5,6.88281
86,-5,6.88287
87,-5,6.88291
88,-5,6.88295
89,-5,6.88298
90,-5,6.883
91,-5,6.88302
92,-5,6.88302
93,-5,6.88302
94,-5,6.88301
95,-5,6.88299
96,-5,6.88297
97,-5,6.88293
98,-5,6.88289
99,-5,6.88284
100,-5,6.88278
101,-5,6.88271
102,-5,6.88264
103,-5,6.88256
104,-5,6.88247
105,-5,6.88237
106,-5,6.88226
107,-5,6.88214
108,-5,6.88202
109,-5,6.88189
110,-5,6.88175
111,-5,6.8816
112,-5,6.88144
113,-5,6.88127
114,-5,6.8811
115,-5,6.88092
116,-5,6.88073
117,-5,6.88053
118,-5,6.88032
119,-5,6.8801
120,-5,6.87987
121,-5,6.87964
122,-5,6.8794
123,-5,6.87914
124,-5,6.87888
125,-5,6.87861
126,-5,6.87833
127,-5,6.87805
128,-5,6.87775
129,-5,6.87744
130,-5,6.87713
131,-5,6.87681
132,-5,6.87647
133,-5,6.87613
134,-5,6.87578
135,-5,6.87542
136,-5,6.87505
137,-5,6.87468
138,-5,6.87429
139,-5,6.87389
140,-5,6.87349
141,-5,6.87308
142,-5,6.87265
143,-5,6.87222
144,-5,6.87178
145,-5,6.87133
146,-5,6.87087
147,-5,6.87041
148,-5,6.86993
149,-5,6.86944
150,-5,6.86895
151,-5,6.86845
152,-5,6.86794
153,-5,6.86742
154,-5,6.86689
155,-5,6.86635
156,-5,6.86581
157,-5,6.86526
158,-5,6.86469
159,-5,6.86413
160,-5,6.86355
161,-5,6.86296
162,-5,6.86237
163,-5,6.86177
164,-5,6.86116
165,-5,6.86055
166,-5,6.85993
167,-5,6.8593
168,-5,6.85866
169,-5,6.85802
170,-5,6.85737
171,-5,6.85671
172,-5,6.85605
173,-5,6.85539
174,-5,6.85471
175,-5,6.85403
176,-5,6.85335
177,-5,6.85266
178,-5,6.85196
179,-5,6.85126
180,-5,6.85056
-180,-4,6.86451
-179,-4,6.86394
-178,-4,6.86338
-177,-4,6.86281
-176,-4,6.86223
-175,-4,6.86166
-174,-4,6.86108
-173,-4,6.86051
-172,-4,6.85993
-171,-4,6.85935
-170,-4,6.85876
-169,-4,6.85818
-168,-4,6.8576
-167,-4,6.85701
-166,-4,6.85642
-165,-4,6.85584
-164,-4,6.85525
-163,-4,6.85467
-162,-4,6.85408
-161,-4,6.8535
-160,-4,6.85292
-159,-4,6.85233
-158,-4,6.85175
-157,-4,6.85117
-156,-4,6.8506
-155,-4,6.85002
-154,-4,6.84945
-153,-4,6.84888
-152,-4,6.84831
-151,-4,6.84774
-150,-4,6.84718
-149,-4,6.84662
-148,-4,6.84606
-147,-4,6.84551
-146,-4,6.84496
-145,-4,6.84442
-144,-4,6.84388
-143,-4,6.84335
-142,-4,6.84282
-141,-4,6.84229
-140,-4,6.84177
-139,-4,6.84126
-138,-4,6.84075
-137,-4,6.84025
-136,-4,6.83975
-135,-4,6.83926
-134,-4,6.83878
-133,-4,6.83831
-132,-4,6.83784
-131,-4,6.83738
-130,-4,6.83692
-129,-4,6.83648
-128,-4,6.83604
-127,-4,6.83561
-126,-4,6.83518
-125,-4,6.83477
-124,-4,6.83437
-123,-4,6.83397
-122,-4,6.83358
-121,-4,6.8332
-120,-4,6.83283
-119,-4,6.83247
-118,-4,6.83212
-117,-4,6.83178
-116,-4,6.83145
-115,-4,6.83113
-114,-4,6.83083
-113,-4,6.83053
-112,-4,6.83024
-111,-4,6.82996
-110,-4,6.82969
-109,-4,6.82944
-108,-4,6.82919
-107,-4,6.82896
-106,-4,6.82873
-105,-4,6.82852
-104,-4,6.82832
-103,-4,6.82813
-102,-4,6.82796
-101,-4,6.82779
-100,-4,6.82764
-99,-4,6.8275
-98,-4,6.82737
-97,-4,6.82725
-96,-4,6.82715
-95,-4,6.82705
-94,-4,6.82697
-93,-4,6.82691
-92,-4,6.82685
-91,-4,6.8268
-90,-4,6.82677
-89,-4,6.82675
-88,-4,6.82675
-87,-4,6.82675
-86,-4,6.82677
-85,-4,6.8268
-84,-4,6.82684
-83,-4,6.8269
-82,-4,6.82696
-81,-4,6.82704
-80,-4,6.82713
-79,-4,6.82724
-78,-4,6.82735
-77,-4,6.82748
-76,-4,6.82762
-75,-4,6.82777
-74,-4,6.82793
-73,-4,6.82811
-72,-4,6.82829
-71,-4,6.82849
-70,-4,6.8287
-69,-4,6.82892
-68,-4,6.82915
-67,-4,6.8294
-66,-4,6.82965
-65,-4,6.82992
-64,-4,6.83019
-63,-4,6.83048
-62,-4,6.83078
-61,-4,6.83109
-60,-4,6.83141
-59,-4,6.83173
-58,-4,6.83207
-57,-4,6.83242
-56,-4,6.83278
-55,-4,6.83315
-54,-4,6.83352
-53,-4,6.83391
-52,-4,6.8343
-51,-4,6.83471
-50,-4,6.83512
-49,-4,6.83554
-48,-4,6.83597
-47,-4,6.83641
-46,-4,6.83685
-45,-4,6.83731
-44,-4,6.83777
-43,-4,6.83823
-42,-4,6.83871
-41,-4,6.83919
-40,-4,6.83968
-39,-4,6.84017
-38,-4,6.84067
-37,-4,6.84118
-36,-4,6.84169
-35,-4,6.84221
-34,-4,6.84274
-33,-4,6.84327
-32,-4,6.8438
-31,-4,6.84434
-30,-4,6.84488
-29,-4,6.84543
-28,-4,6.84598
-27,-4,6.84653
-26,-4,6.84709
-25,-4,6.84766
-24,-4,6.84822
-23,-4,6.84879
-22,-4,6.84936
-21,-4,6.84993
-20,-4,6.85051
-19,-4,6.85108
-18,-4,6.85166
-17,-4,6.85224
-16,-4,6.85283
-15,-4,6.85341
-14,-4,6.85399
-13,-4,6.85458
-12,-4,6.85516
-11,-4,6.85575
-10,-4,6.85633
-9,-4,6.85692
-8,-4,6.8575
-7,-4,6.85809
-6,-4,6.85867
-5,-4,6.85925
-4,-4,6.85983
-3,-4,6.86041
-2,-4,6.86099
-1,-4,6.86157
0,-4,6.86214
1,-4,6.86272
2,-4,6.86328
3,-4,6.86385
4,-4,6.86442
5,-4,6.86498
6,-4,6.86554
7,-4,6.86609
8,-4,6.86664
9,-4,6.86719
10,-4,6.86774
11,-4,6.86828
12,-4,6.86881
13,-4,6.86935
14,-4,6.86987
15,-4,6.8704
16,-4,6.87092
17,-4,6.87143
18,-4,6.87194
19,-4,6.87244
20,-4,6.87294
21,-4,6.87344
22,-4,6.87393
23,-4,6.87441
24,-4,6.87489
25,-4,6.87536
26,-4,6.87582
27,-4,6.87628
28,-4,6.87674
29,-4,6.87719
30,-4,6.87763
31,-4,6.87807
32,-4,6.87849
33,-4,6.87892
34,-4,6.87933
35,-4,6.87974
36,-4,6.88015
37,-4,6.88055
38,-4,6.88094
39,-4,6.88132
40,-4,6.8817
41,-4,6.88207
42,-4,6.88243
43,-4,6.88279
44,-4,6.88313
45,-4,6.88348
46,-4,6.88381
47,-4,6.88414
48,-4,6.88446
49,-4,6.88477
50,-4,6.88508
51,-4,6.88538
52,-4,6.88567
53,-4,6.88596
54,-4,6.88624
55,-4,6.88651
56,-4,6.88677
57,-4,6.88703
58,-4,6.88728
59,-4,6.88752
60,-4,6.88775
61,-4,6.88798
62,-4,6.8882
63,-4,6.88841
64,-4,6.88862
65,-4,6.88882
66,-4,6.88901
67,-4,6.88919
68,-4,6.88937
69,-4,6.88954
70,-4,6.8897
71,-4,6.88986
72,-4,6.89
73,-4,6.89014
74,-4,6.89028
75,-4,6.8904
76,-4,6.89052
77,-4,6.89063
78,-4,6.89074
79,-4,6.89084
80,-4,6.89093
81,-4,6.89101
82,-4,6.89109
83,-4,6.89115
84,-4,6.89122
85,-4,6.89127
86,-4,6.89132
87,-4,6.89136
88,-4,6.89139
89,-4,6.89142
90,-4,6.89144
91,-4,6.89145
92,-4,6.89145
93,-4,6.89145
94,-4,6.89144
95,-4,6.89142
96,-4,6.8914
97,-4,6.89137
98,-4,6.89133
99,-4,6.89129
100,-4,6.89123
101,-4,6.89117
102,-4,6.89111
103,-4,6.89103
104,-4,6.89095
105,-4,6.89086
106,-4,6.89077
107,-4,6.89067
108,-4,6.89056
109,-4,6.89044
110,-4,6.89032
111,-4,6.89018
112,-4,6.89005
113,-4,6.8899
114,-4,6.88975
115,-4,6.88959
116,-4,6.88942
117,-4,6.88924
118,-4,6.88906
119,-4,6.88887
120,-4,6.88867
121,-4,6.88847
122,-4,6.88826
123,-4,6.88804
124,-4,6.88781
125,-4,6.88758
126,-4,6.88734
127,-4,6.88709
128,-4,6.88684
129,-4,6.88658
130,-4,6.88631
131,-4,6.88603
132,-4,6.88574
133,-4,6.88545
134,-4,6.88515
135,-4,6.88485
136,-4,6.88454
137,-4,6.88422
138,-4,6.88389
139,-4,6.88355
140,-4,6.88321
141,-4,6.88286
142,-4,6.88251
143,-4,6.88215
144,-4,6.88178
145,-4,6.8814
146,-4,6.88102
147,-4,6.88063
148,-4,6.88023
149,-4,6.87983
150,-4,6.87942
151,-4,6.879
152,-4,6.87858
153,-4,6.87815
154,-4,6.87772
155,-4,6.87727
156,-4,6.87683
157,-4,6.87637
158,-4,6.87591
159,-4,6.87545
160,-4,6.87498
161,-4,6.8745
162,-4,6.87401
163,-4,6.87353
164,-4,6.87303
165,-4,6.87253
166,-4,6.87203
167,-4,6.87152
168,-4,6.87101
169,-4,6.87049
170,-4,6.86996
171,-4,6.86944
172,-4,6.8689
173,-4,6.86837
174,-4,6.86783
175,-4,6.86728
176,-4,6.86673
177,-4,6.86618
178,-4,6.86563
179,-4,6.86507
180,-4,6.86451
-180,-3,6.8753
-179,-3,6.87488
-178,-3,6.87446
-177,-3,6.87403
-176,-3,6.87361
-175,-3,6.87318
-174,-3,6.87275
-173,-3,6.87232
-172,-3,6.87189
-171,-3,6.87146
-170,-3,6.87103
-169,-3,6.8706
-168,-3,6.87017
-167,-3,6.86974
-166,-3,6.8693
-165,-3,6.86887
-164,-3,6.86844
-163,-3,6.86801
-162,-3,6.86758
-161,-3,6.86715
-160,-3,6.86672
-159,-3,6.8663
-158,-3,6.86587
-157,-3,6.86545
-156,-3,6.86503
-155,-3,6.86461
-154,-3,6.86419
-153,-3,6.86377
-152,-3,6.86336
-151,-3,6.86294
-150,-3,6.86253
-149,-3,6.86213
-148,-3,6.86172
-147,-3,6.86132
-146,-3,6.86093
-145,-3,6.86053
-144,-3,6.86014
-143,-3,6.85975
-142,-3,6.85937
-141,-3,6.85899
-140,-3,6.85861
-139,-3,6.85824
-138,-3,6.85788
-137,-3,6.85751
-136,-3,6.85716
-135,-3,6.8568
-134,-3,6.85646
-133,-3,6.85611
-132,-3,6.85578
-131,-3,6.85544
-130,-3,6.85512
-129,-3,6.8548
-128,-3,6.85448
-127,-3,6.85417
-126,-3,6.85387
-125,-3,6.85357
-124,-3,6.85328
-123,-3,6.853
-122,-3,6.85272
-121,-3,6.85245
-120,-3,6.85219
-119,-3,6.85193
-118,-3,6.85168
-117,-3,6.85143
-116,-3,6.8512
-115,-3,6.85097
-114,-3,6.85075
-113,-3,6.85053
-112,-3,6.85033
-111,-3,6.85013
-110,-3,6.84994
-109,-3,6.84976
-108,-3,6.84958
-107,-3,6.84941
-106,-3,6.84926
-105,-3,6.84911
-104,-3,6.84896
-103,-3,6.84883
-102,-3,6.8487
-101,-3,6.84859
-100,-3,6.84848
-99,-3,6.84838
-98,-3,6.84828
-97,-3,6.8482
-96,-3,6.84813
-95,-3,6.84806
-94,-3,6.848
-93,-3,6.84795
-92,-3,6.84791
-91,-3,6.84788
-90,-3,6.84786
-89,-3,6.84785
-88,-3,6.84784
-87,-3,6.84785
-86,-3,6.84786
-85,-3,6.84788
-84,-3,6.84791
-83,-3,6.84795
-82,-3,6.848
-81,-3,6.84805
-80,-3,6.84812
-79,-3,6.84819
-78,-3,6.84827
-77,-3,6.84836
-76,-3,6.84846
-75,-3,6.84857
-74,-3,6.84869
-73,-3,6.84881
-72,-3,6.84895
-71,-3,6.84909
-70,-3,6.84924
-69,-3,6.84939
-68,-3,6.84956
-67,-3,6.84973
-66,-3,6.84992
-65,-3,6.85011
-64,-3,6.8503
-63,-3,6.85051
-62,-3,6.85072
-61,-3,6.85094
-60,-3,6.85117
-59,-3,6.8514
-58,-3,6.85165
-57,-3,6.8519
-56,-3,6.85215
-55,-3,6.85242
-54,-3,6.85269
-53,-3,6.85296
-52,-3,6.85325
-51,-3,6.85354
-50,-3,6.85383
-49,-3,6.85413
-48,-3,6.85444
-47,-3,6.85476
-46,-3,6.85508
