"Freq [GHz]","Phi [deg]","Theta [deg]","dB(RealizedGainTotal) []"
3.8,45,39,-15.8108637241655
3.8,45,40,-16.1276283301295
3.8,45,41,-16.5906480933438
3.8,45,42,-17.1911663759847
3.8,45,43,-17.9215606125549
3.8,45,44,-18.7748718178313
3.8,45,45,-19.744215407517
3.8,45,46,-20.8219139744562
3.8,45,47,-21.9980782835461
3.8,45,48,-23.258179780768
3.8,45,49,-24.5789395579695
3.8,45,50,-25.9218606865242
3.8,45,51,-27.2248521363619
3.8,45,52,-28.3965201139732
3.8,45,53,-29.3252882326041
3.8,45,54,-29.9161321127135
3.8,45,55,-30.1408663525538
3.8,45,56,-30.054524550126
3.8,45,57,-29.7587847229542
3.8,45,58,-29.3528961513575
3.8,45,59,-28.9092637158128
3.8,45,60,-28.472510806014
3.8,45,61,-28.0672433088382
3.8,45,62,-27.7057328462229
3.8,45,63,-27.3932055977918
