"Freq [GHz]","Phi [deg]","Theta [deg]","dB(RealizedGainTotal) []"
3.8,0,-86,-5.59095882324225
3.8,0,-85,-5.37869381374431
3.8,0,-84,-5.15492540566468
3.8,0,-83,-4.92128358892585
3.8,0,-82,-4.67967946393095
3.8,0,-81,-4.43228723459684
3.8,0,-80,-4.18152483112644
3.8,0,-79,-3.9300342383544
3.8,0,-78,-3.68066275730075
3.8,0,-77,-3.43644648132905
3.8,0,-76,-3.20059721878259
3.8,0,-75,-2.97649394869081
3.8,0,-74,-2.76767966674777
3.8,0,-73,-2.57786416880441
3.8,0,-72,-2.41093290823664
3.8,0,-71,-2.27096148584756
3.8,0,-70,-2.16223444114212
3.8,0,-69,-2.08926552832225
3.8,0,-68,-2.05681404892833
3.8,0,-67,-2.06988709501501
3.8,0,-66,-2.13370891813476
3.8,0,-65,-2.25362272430019
3.8,0,-64,-2.43486084605886
3.8,0,-63,-2.68206547907629
3.8,0,-62,-2.9983458244762
3.8,0,-61,-3.38349421639469
3.8,0,-60,-3.83074409622792
3.8,0,-59,-4.32123901113902
3.8,0,-58,-4.81571941426719
3.8,0,-57,-5.24537563564841
3.8,0,-56,-5.51061494128626
3.8,0,-55,-5.50420203466617
3.8,0,-54,-5.16321671652401
3.8,0,-53,-4.51161807446863
3.8,0,-52,-3.64572319654266
3.8,0,-51,-2.68007341567061
3.8,0,-50,-1.70712286627128
3.8,0,-49,-0.787586813479003
3.8,0,-48,0.0428123741851464
3.8,0,-47,0.763833220565911
3.8,0,-46,1.36341858453265
3.8,0,-45,1.83299193136863
3.8,0,-44,2.16451978181957
3.8,0,-43,2.3485214631937
3.8,0,-42,2.3724206878449
3.8,0,-41,2.21876995073807
3.8,0,-40,1.86288898801716
3.8,0,-39,1.26934375332122
3.8,0,-38,0.38652823173437
3.8,0,-37,-0.860945724516096
3.8,0,-36,-2.57658848027663
3.8,0,-35,-4.84329064175063
3.8,0,-34,-7.2907889894519
3.8,0,-33,-7.76068636867983
3.8,0,-32,-5.1972591444529
3.8,0,-31,-2.14595227328104
3.8,0,-30,0.386697757295799
3.8,0,-29,2.38511809709528
3.8,0,-28,3.95118539812009
3.8,0,-27,5.16448908096025
3.8,0,-26,6.0754953657403
3.8,0,-25,6.71226402417725
3.8,0,-24,7.08525143254731
3.8,0,-23,7.1888384043365
3.8,0,-22,6.99931614150668
3.8,0,-21,6.46780900348531
3.8,0,-20,5.50329536701978
3.8,0,-19,3.93113519672517
3.8,0,-18,1.37655391141018
3.8,0,-17,-3.13730421700624
3.8,0,-16,-10.5341488994937
3.8,0,-15,-3.15333606824989
3.8,0,-14,2.94705500717252
3.8,0,-13,6.82645348483123
3.8,0,-12,9.64549907070807
3.8,0,-11,11.8400694431214
3.8,0,-10,13.6131243533604
3.8,0,-9,15.0746984022343
3.8,0,-8,16.2908036074595
3.8,0,-7,17.303902533743
3.8,0,-6,18.1426675754438
3.8,0,-5,18.8270969642539
3.8,0,-4,19.3713933126162
3.8,0,-3,19.7856691695308
3.8,0,-2,20.0769921564386
3.8,0,-1,20.250032715796
3.8,0,0,20.3074551409555
3.8,0,1,20.25012754757
3.8,0,2,20.0771882894598
3.8,0,3,19.7859802032536
3.8,0,4,19.3718414127381
3.8,0,5,18.8277153430609
3.8,0,6,18.1435045331055
3.8,0,7,17.3050280341515
3.8,0,8,16.2923202790817
3.8,0,9,15.0767608526034
3.8,0,10,13.6159754593418
3.8,0,11,11.8441150450671
3.8,0,12,9.65148203224424
3.8,0,13,6.83593777452434
3.8,0,14,2.96419088624228
3.8,0,15,-3.11185910520076
3.8,0,16,-10.4722895985201
3.8,0,17,-3.15618115249541
3.8,0,18,1.35993050715396
3.8,0,19,3.9171931980673
3.8,0,20,5.49110327517831
3.8,0,21,6.45682121734842
3.8,0,22,6.98924076292762
3.8,0,23,7.17953754339924
3.8,0,24,7.07669616836155
3.8,0,25,6.70452205017867
3.8,0,26,6.06874351211048
3.8,0,27,5.1590553234203
3.8,0,28,3.94764068807583
3.8,0,29,2.38446952120495
3.8,0,30,0.390802638686404
3.8,0,31,-2.1335601304822
3.8,0,32,-5.17111217274299
3.8,0,33,-7.7272970853474
3.8,0,34,-7.28583228605945
3.8,0,35,-4.86063061305214
3.8,0,36,-2.60128770000913
3.8,0,37,-0.888166202626908
3.8,0,38,0.358066643907181
3.8,0,39,1.2398866604348
3.8,0,40,1.83233712538248
3.8,0,41,2.1868761046937
3.8,0,42,2.33884413723492
3.8,0,43,2.31283418790837
3.8,0,44,2.12619209319945
3.8,0,45,1.79136605048589
3.8,0,46,1.31767334030441
3.8,0,47,0.712943735902801
3.8,0,48,-0.014484195415098
3.8,0,49,-0.852788828428305
3.8,0,50,-1.78185050579921
3.8,0,51,-2.76569020921568
3.8,0,52,-3.7424634539164
3.8,0,53,-4.61714870836767
3.8,0,54,-5.27141768629736
3.8,0,55,-5.60611941552502
3.8,0,56,-5.59826614698107
3.8,0,57,-5.31515163733761
3.8,0,58,-4.86833674314219
3.8,0,59,-4.35958113438672
3.8,0,60,-3.85803340039952
3.8,0,61,-3.4024720718871
3.8,0,62,-3.01109978022747
3.8,0,63,-2.69010934452288
3.8,0,64,-2.43926972207463
3.8,0,65,-2.2551538526832
3.8,0,66,-2.13289359296766
3.8,0,67,-2.06709641954219
3.8,0,68,-2.05230497321597
3.8,0,69,-2.08321301115247
3.8,0,70,-2.15475412917739
3.8,0,71,-2.26212598963583
3.8,0,72,-2.400783772571
3.8,0,73,-2.56642094945028
3.8,0,74,-2.75494705861648
3.8,0,75,-2.96246759330974
3.8,0,76,-3.18526860119777
3.8,0,77,-3.41980717460469
3.8,0,78,-3.66270816489486
3.8,0,79,-3.91076690752631
3.8,0,80,-4.16095735633569
3.8,0,81,-4.41044473414655
3.8,0,82,-4.65660159328979
3.8,0,83,-4.8970260482975
3.8,0,84,-5.12956090537742
3.8,0,85,-5.35231247623882
3.8,0,86,-5.56366802154844
3.8,0,87,-5.76231099942842
3.8,0,88,-5.94723356003111
3.8,0,89,-6.11774598386037
3.8,0,90,-6.2734829675873
3.8,0,91,-6.41440678874316
3.8,0,92,-6.54080742316935
3.8,0,93,-6.65329966260065
3.8,0,94,-6.75281721808892
3.8,0,95,-6.84060373921405
3.8,0,96,-6.91820066482122
3.8,0,97,-6.98743186757717
3.8,0,98,-7.05038515853791
3.8,0,99,-7.10939085323105
3.8,0,100,-7.16699772469685
3.8,0,101,-7.22594673066693
3.8,0,102,-7.28914285121539
3.8,0,103,-7.35962516513056
3.8,0,104,-7.44053488900157
3.8,0,105,-7.53508046389691
3.8,0,106,-7.64649785202874
3.8,0,107,-7.77800292924428
3.8,0,108,-7.93273112435107
3.8,0,109,-8.11365712144215
3.8,0,110,-8.32348434359427
3.8,0,111,-8.5644899563489
3.8,0,112,-8.83830636509113
3.8,0,113,-9.14561534482218
3.8,0,114,-9.4857281840675
3.8,0,115,-9.85602963869628
3.8,0,116,-10.2512853693814
3.8,0,117,-10.6628693733475
3.8,0,118,-11.0780818482884
3.8,0,119,-11.4799079240492
3.8,0,120,-11.8477623582057
3.8,0,121,-12.159796641439
3.8,0,122,-12.3969228854559
3.8,0,123,-12.5477084572258
3.8,0,124,-12.612229999687
3.8,0,125,-12.6029315571897
3.8,0,126,-12.5419905480907
3.8,0,127,-12.4565723736588
3.8,0,128,-12.3740719145068
3.8,0,129,-12.3187277524829
3.8,0,130,-12.3098342933697
3.8,0,131,-12.3610406306296
3.8,0,132,-12.4800530510782
3.8,0,133,-12.6682008025491
3.8,0,134,-12.9195753622172
3.8,0,135,-13.2197888527033
3.8,0,136,-13.5449269954527
3.8,0,137,-13.8620592763401
3.8,0,138,-14.1333361445828
3.8,0,139,-14.3250222123592
3.8,0,140,-14.419524305328
3.8,0,141,-14.4242437484062
3.8,0,142,-14.3712522231368
3.8,0,143,-14.3082008350949
3.8,0,144,-14.2868103700687
3.8,0,145,-14.354719390614
3.8,0,146,-14.5519993555246
3.8,0,147,-14.9103407134899
3.8,0,148,-15.4517434942455
3.8,0,149,-16.1826197310015
3.8,0,150,-17.0767169397866
3.8,0,151,-18.0377989028313
3.8,0,152,-18.8489460044045
3.8,0,153,-19.19566404905
3.8,0,154,-18.8954065362531
3.8,0,155,-18.1077048100041
3.8,0,156,-17.1613718906274
3.8,0,157,-16.3056827740276
3.8,0,158,-15.6690602805764
3.8,0,159,-15.3102824713701
3.8,0,160,-15.2619430771919
3.8,0,161,-15.5545159750181
3.8,0,162,-16.2305999509659
3.8,0,163,-17.3568281813368
3.8,0,164,-19.0346363495582
3.8,0,165,-21.3811468995229
3.8,0,166,-24.2331682995777
3.8,0,167,-25.6901890961458
3.8,0,168,-23.6828038068468
3.8,0,169,-20.856047548828
3.8,0,170,-18.6423232986501
3.8,0,171,-17.0951098578144
3.8,0,172,-16.1006902539726
3.8,0,173,-15.573611708845
3.8,0,174,-15.4643375099305
3.8,0,175,-15.7483395818402
3.8,0,176,-16.4129674126769
3.8,0,177,-17.433146417815
3.8,0,178,-18.7084061968819
3.8,0,179,-19.9215028953442
3.8,0,180,-20.4521590342684
