"Freq [GHz]","Phi [deg]","Theta [deg]","dB(RealizedGainTotal) []"
3.8,0,139,-8.117583066486
3.8,0,140,-8.38677184569496
3.8,0,141,-8.30001121244996
3.8,0,142,-7.89369842354061
3.8,0,143,-7.29788957294057
3.8,0,144,-6.65828107729412
3.8,0,145,-6.08582148881428
3.8,0,146,-5.6509211917694
3.8,0,147,-5.39633614071837
3.8,0,148,-5.3506014985938
3.8,0,149,-5.53740353378405
3.8,0,150,-5.98142122176231
3.8,0,151,-6.71141173454569
3.8,0,152,-7.75899899594624
3.8,0,153,-9.14411111716694
3.8,0,154,-10.813549623277
3.8,0,155,-12.4487594675183
3.8,0,156,-13.2271134361143
3.8,0,157,-12.5368375395298
3.8,0,158,-11.0205465587214
3.8,0,159,-9.50379554166653
3.8,0,160,-8.30994865059217
3.8,0,161,-7.50569717844488
3.8,0,162,-7.091582865632
3.8,0,163,-7.06465006435522
3.8,0,164,-7.43711606385616
3.8,0,165,-8.24484083732714
3.8,0,166,-9.55493325271127
3.8,0,167,-11.4660157832858
3.8,0,168,-14.0247851735621
3.8,0,169,-16.5898543570863
3.8,0,170,-16.6397981461747
3.8,0,171,-14.1794095831143
3.8,0,172,-11.7361362186921
3.8,0,173,-9.95813859190763
3.8,0,174,-8.80831334364722
3.8,0,175,-8.20138429797144
3.8,0,176,-8.09005095203602
3.8,0,177,-8.47017156084927
3.8,0,178,-9.38440227926715
3.8,0,179,-10.9378672500823
3.8,0,180,-13.3267521995031
