"Freq [GHz]","Phi [deg]","Theta [deg]","dB(RealizedGainTotal) []"
3.8,0,72,-1.07914628706721
3.8,0,73,-1.30577729750841
3.8,0,74,-1.43797581415898
3.8,0,75,-1.50288609291762
3.8,0,76,-1.52503598775151
3.8,0,77,-1.52420990282376
3.8,0,78,-1.51509480956112
3.8,0,79,-1.50789647154652
3.8,0,80,-1.5092944509257
3.8,0,81,-1.5233841504843
3.8,0,82,-1.55246346694829
3.8,0,83,-1.59763620508116
3.8,0,84,-1.65925307958086
3.8,0,85,-1.73722481906339
3.8,0,86,-1.83124045129407
3.8,0,87,-1.94091748431015
3.8,0,88,-2.06590381003066
3.8,0,89,-2.20594526873948
3.8,0,90,-2.36092819523363
3.8,0,91,-2.53090272415973
3.8,0,92,-2.71608983335825
3.8,0,93,-2.91687270488447
3.8,0,94,-3.13377064738579
3.8,0,95,-3.36739120960755
3.8,0,96,-3.61835285516517
3.8,0,97,-3.88716626111853
3.8,0,98,-4.17405655634599
3.8,0,99,-4.47870143588784
3.8,0,100,-4.79985158788942
3.8,0,101,-5.13479267343685
3.8,0,102,-5.47860901710283
3.8,0,103,-5.8232336895159
3.8,0,104,-6.1563470812897
3.8,0,105,-6.46035834167804
3.8,0,106,-6.71199714278064
3.8,0,107,-6.88337634071474
3.8,0,108,-6.94543124241069
3.8,0,109,-6.87385219996071
3.8,0,110,-6.65585321814545
3.8,0,111,-6.29454780204115
3.8,0,112,-5.80833673832322
3.8,0,113,-5.22568531906908
3.8,0,114,-4.57827903560755
3.8,0,115,-3.8955625690137
3.8,0,116,-3.20187223641665
3.8,0,117,-2.51577267704187
3.8,0,118,-1.85064972446684
3.8,0,119,-1.2157651837709
3.8,0,120,-0.61732121306741
3.8,0,121,-0.0593492677875213
3.8,0,122,0.455613965802447
3.8,0,123,0.926038827063058
3.8,0,124,1.3510608492219
3.8,0,125,1.73024417079617
3.8,0,126,2.06341711397075
3.8,0,127,2.35055491148835
3.8,0,128,2.59169125937516
3.8,0,129,2.78684543281881
3.8,0,130,2.93595539675379
3.8,0,131,3.03881005846397
3.8,0,132,3.09497588956821
3.8,0,133,3.10371483296616
3.8,0,134,3.0638918361276
3.8,0,135,2.97387153046462
3.8,0,136,2.83140442060587
3.8,0,137,2.63350329953419
3.8,0,138,2.37631029247563
3.8,0,139,2.05495384821728
3.8,0,140,1.66339321996179
3.8,0,141,1.19424595563196
3.8,0,142,0.638592825653895
3.8,0,143,-0.014242777587487
3.8,0,144,-0.776931041674199
3.8,0,145,-1.66433813043057
3.8,0,146,-2.69353755022564
3.8,0,147,-3.88318770329469
3.8,0,148,-5.25108214670897
3.8,0,149,-6.80674560347143
3.8,0,150,-8.53142482135437
3.8,0,151,-10.3309155588044
3.8,0,152,-11.9587077370833
3.8,0,153,-13.0210084821783
3.8,0,154,-13.2912865135429
3.8,0,155,-13.0094107490259
3.8,0,156,-12.6031133767121
3.8,0,157,-12.3638214865946
3.8,0,158,-12.4368569751682
3.8,0,159,-12.9053177971815
3.8,0,160,-13.8513738322325
3.8,0,161,-15.4028005199605
3.8,0,162,-17.796399566121
3.8,0,163,-21.4738818361172
3.8,0,164,-26.2647251983823
3.8,0,165,-24.806864359501
3.8,0,166,-20.1524576442075
3.8,0,167,-17.0115911765027
3.8,0,168,-14.9967804082936
3.8,0,169,-13.7508900900438
3.8,0,170,-13.0985171728209
3.8,0,171,-12.9627298873784
3.8,0,172,-13.3291706611161
3.8,0,173,-14.2396902462806
3.8,0,174,-15.8107986663627
3.8,0,175,-18.2911121141366
3.8,0,176,-22.1586158852352
3.8,0,177,-26.9001099041368
3.8,0,178,-24.4406632710633
3.8,0,179,-19.8635515133644
3.8,0,180,-16.8708535992244
