"Freq [GHz]","Phi [deg]","Theta [deg]","dB(RealizedGainTotal) []"
3.8,90,47,-2.81143164018591
3.8,90,48,-2.87944627836473
3.8,90,49,-2.94086837036712
3.8,90,50,-3.00686401312392
3.8,90,51,-3.08528959849611
3.8,90,52,-3.18086303709306
3.8,90,53,-3.29563988342581
3.8,90,54,-3.42958614142721
3.8,90,55,-3.58113998356127
3.8,90,56,-3.74772013435069
3.8,90,57,-3.92617165532909
3.8,90,58,-4.11315110317023
3.8,90,59,-4.30545268348371
3.8,90,60,-4.50027253598853
3.8,90,61,-4.69540456507109
3.8,90,62,-4.88936100482812
3.8,90,63,-5.0814148913154
3.8,90,64,-5.27156871522567
3.8,90,65,-5.46046145540381
3.8,90,66,-5.64923243879862
3.8,90,67,-5.83936329540008
3.8,90,68,-6.03251825360112
3.8,90,69,-6.2303989590317
3.8,90,70,-6.43462438092996
3.8,90,71,-6.64664069291987
3.8,90,72,-6.8676613360558
3.8,90,73,-7.0986342596782
3.8,90,74,-7.34023156842897
3.8,90,75,-7.59285617367315
3.8,90,76,-7.85666015481504
3.8,90,77,-8.13157001943953
3.8,90,78,-8.41731464880352
3.8,90,79,-8.71345227382968
3.8,90,80,-9.01939328507531
3.8,90,81,-9.33441604218746
3.8,90,82,-9.65767315806973
3.8,90,83,-9.98818605438329
3.8,90,84,-10.3248259892511
3.8,90,85,-10.6662803177107
3.8,90,86,-11.0110035350662
3.8,90,87,-11.3571537539954
3.8,90,88,-11.7025167704642
3.8,90,89,-12.0444218817564
3.8,90,90,-12.379656219249
3.8,90,91,-12.7043875686277
3.8,90,92,-13.0141093259869
3.8,90,93,-13.3036249295608
3.8,90,94,-13.5670919055329
3.8,90,95,-13.7981461235033
3.8,90,96,-13.99012311507
3.8,90,97,-14.1363836176577
3.8,90,98,-14.2307341932786
3.8,90,99,-14.2679124382106
3.8,90,100,-14.2440845689109
3.8,90,101,-14.1572880959196
3.8,90,102,-14.0077509420856
3.8,90,103,-13.7980342696703
3.8,90,104,-13.5329768449186
3.8,90,105,-13.2194554871893
3.8,90,106,-12.8660081000322
3.8,90,107,-12.4823843758931
3.8,90,108,-12.0790915068586
3.8,90,109,-11.6669909023972
3.8,90,110,-11.2569832264716
3.8,90,111,-10.8597995928175
3.8,90,112,-10.485901240158
3.8,90,113,-10.145480664868
3.8,90,114,-9.84855419326058
3.8,90,115,-9.60513846781878
3.8,90,116,-9.42551039756255
3.8,90,117,-9.32056163111204
3.8,90,118,-9.30227586597116
3.8,90,119,-9.38438410285141
3.8,90,120,-9.58329764323796
3.8,90,121,-9.91949895064366
3.8,90,122,-10.4197253772171
3.8,90,123,-11.1206008798128
3.8,90,124,-12.0750835853476
3.8,90,125,-13.364821166015
3.8,90,126,-15.1260596673437
3.8,90,127,-17.6094247378374
3.8,90,128,-21.3160171853857
3.8,90,129,-26.65623778004
3.8,90,130,-25.7544325404021
3.8,90,131,-20.270479639156
3.8,90,132,-16.5238632792983
3.8,90,133,-13.9318434656051
3.8,90,134,-12.0495032204225
3.8,90,135,-10.6594486540443
3.8,90,136,-9.64856017956395
3.8,90,137,-8.95579528257632
3.8,90,138,-8.55004167671702
3.8,90,139,-8.4205487005962
3.8,90,140,-8.57368863738021
3.8,90,141,-9.03422886479723
3.8,90,142,-9.85195548122871
3.8,90,143,-11.1182419356632
3.8,90,144,-13.0074453548769
3.8,90,145,-15.8987848324417
3.8,90,146,-20.878977140564
3.8,90,147,-34.2627636598534
3.8,90,148,-24.1216521335623
3.8,90,149,-17.3548904920618
3.8,90,150,-13.7926694186991
3.8,90,151,-11.538211674363
3.8,90,152,-10.0538430612217
3.8,90,153,-9.12097433021264
3.8,90,154,-8.63988798035724
3.8,90,155,-8.57053016107946
3.8,90,156,-8.91336655149542
3.8,90,157,-9.70814818956114
3.8,90,158,-11.0485299781075
3.8,90,159,-13.1243202606793
3.8,90,160,-16.324924303082
3.8,90,161,-21.2649428596899
3.8,90,162,-23.529667922626
3.8,90,163,-18.2918396725802
3.8,90,164,-14.38672693894
3.8,90,165,-11.8967508563213
3.8,90,166,-10.300736878818
3.8,90,167,-9.34602038705285
3.8,90,168,-8.91406109978936
3.8,90,169,-8.95773540862222
3.8,90,170,-9.47887224380427
3.8,90,171,-10.5253029991945
3.8,90,172,-12.1992935228876
3.8,90,173,-14.6502822921275
3.8,90,174,-17.7843856338412
3.8,90,175,-19.3954056889695
3.8,90,176,-16.9969454303403
3.8,90,177,-13.9734841397897
3.8,90,178,-11.738929765222
3.8,90,179,-10.2478308409768
3.8,90,180,-9.35792062355189
