"Freq [GHz]","Phi [deg]","Theta [deg]","dB(RealizedGainTotal) []"
3.8,90,-127,-0.0128450452712482
3.8,90,-126,0.352153055107032
3.8,90,-125,0.630356051872143
3.8,90,-124,0.820282146135369
3.8,90,-123,0.922051812067968
3.8,90,-122,0.93659447769649
3.8,90,-121,0.865188516486535
3.8,90,-120,0.709237345759323
3.8,90,-119,0.470233964549039
3.8,90,-118,0.149912396425692
3.8,90,-117,-0.249366876915153
3.8,90,-116,-0.723891273110092
3.8,90,-115,-1.2673495775841
3.8,90,-114,-1.86880664407867
3.8,90,-113,-2.50963177923526
3.8,90,-112,-3.1593881492955
3.8,90,-111,-3.77171745149604
3.8,90,-110,-4.28352377256502
3.8,90,-109,-4.62328987943913
3.8,90,-108,-4.73219545926886
3.8,90,-107,-4.58969340450044
3.8,90,-106,-4.22359129822196
3.8,90,-105,-3.69503730602481
3.8,90,-104,-3.07239210698648
3.8,90,-103,-2.41271312384448
3.8,90,-102,-1.75592458084713
3.8,90,-101,-1.12677061784066
3.8,90,-100,-0.539108002716759
3.8,90,-99,0.000173230499670188
3.8,90,-98,0.488317469739658
3.8,90,-97,0.924861166133563
3.8,90,-96,1.31049680199017
3.8,90,-95,1.64639223844763
3.8,90,-94,1.93378918305021
3.8,90,-93,2.17376784040137
3.8,90,-92,2.36710835530897
3.8,90,-91,2.51420723469446
3.8,90,-90,2.61502381472312
3.8,90,-89,2.66904213924299
3.8,90,-88,2.67524014325266
3.8,90,-87,2.63206271110951
3.8,90,-86,2.53739951280185
3.8,90,-85,2.38857409584725
3.8,90,-84,2.18235979357729
3.8,90,-83,1.91505453460703
3.8,90,-82,1.58267795318431
3.8,90,-81,1.18141421783198
3.8,90,-80,0.708538155864482
3.8,90,-79,0.164271988868873
3.8,90,-78,-0.444629956273382
3.8,90,-77,-1.09833522648309
3.8,90,-76,-1.75324638958712
3.8,90,-75,-2.32873416006387
3.8,90,-74,-2.70256934628467
3.8,90,-73,-2.74010192847593
3.8,90,-72,-2.36636752169482
3.8,90,-71,-1.6217860598776
3.8,90,-70,-0.632015993323173
3.8,90,-69,0.468720405210263
3.8,90,-68,1.5830412230731
3.8,90,-67,2.65411686008083
3.8,90,-66,3.65332744576529
3.8,90,-65,4.56821535625158
3.8,90,-64,5.39460452147253
3.8,90,-63,6.13214841387622
3.8,90,-62,6.78197423552632
3.8,90,-61,7.34547541173926
3.8,90,-60,7.8237015582636
3.8,90,-59,8.21704813965743
3.8,90,-58,8.52508859550814
3.8,90,-57,8.74646581726234
3.8,90,-56,8.87879825176963
3.8,90,-55,8.91857613845028
3.8,90,-54,8.86103553564157
3.8,90,-53,8.70000905898542
3.8,90,-52,8.42777116046
3.8,90,-51,8.03493847352794
3.8,90,-50,7.51058975110303
3.8,90,-49,6.8430276871956
3.8,90,-48,6.02224479099277
3.8,90,-47,5.04670481968084
3.8,90,-46,3.94041382099541
3.8,90,-45,2.79080792771764
3.8,90,-44,1.80858662950702
3.8,90,-43,1.33270500868014
3.8,90,-42,1.60837307858161
3.8,90,-41,2.50961742866897
3.8,90,-40,3.68714148740986
3.8,90,-39,4.86800560475691
3.8,90,-38,5.91944637660462
3.8,90,-37,6.79288399531958
3.8,90,-36,7.47575638058018
3.8,90,-35,7.96771046307915
3.8,90,-34,8.27056386320346
3.8,90,-33,8.38423023149745
3.8,90,-32,8.30498112640636
3.8,90,-31,8.02458286549559
3.8,90,-30,7.52989864982113
3.8,90,-29,6.80340121781513
3.8,90,-28,5.82673905840721
3.8,90,-27,4.5943834344995
3.8,90,-26,3.15797502940856
3.8,90,-25,1.74343917434908
3.8,90,-24,0.899694160353358
3.8,90,-23,1.18948386183147
3.8,90,-22,2.4064912335236
3.8,90,-21,3.89337043567574
3.8,90,-20,5.25008752640028
3.8,90,-19,6.34417255418386
3.8,90,-18,7.15116395066669
3.8,90,-17,7.67581014417267
3.8,90,-16,7.92494746094309
3.8,90,-15,7.89873420083267
3.8,90,-14,7.58717787213258
3.8,90,-13,6.96757874699058
3.8,90,-12,6.00182850979063
3.8,90,-11,4.63607085480402
