"Freq [GHz]","Phi [deg]","Theta [deg]","dB(RealizedGainTotal) []"
3.8,90,-112,-7.75962399532578
3.8,90,-111,-7.46771452055469
3.8,90,-110,-7.05418300227818
3.8,90,-109,-6.57675176734035
3.8,90,-108,-6.07760361996935
3.8,90,-107,-5.5836513057967
3.8,90,-106,-5.11020426553863
3.8,90,-105,-4.6648336128323
3.8,90,-104,-4.25034355364558
3.8,90,-103,-3.86677536090804
3.8,90,-102,-3.51267296143182
3.8,90,-101,-3.18585398650248
3.8,90,-100,-2.88386940615819
3.8,90,-99,-2.60427319090819
3.8,90,-98,-2.34477814288629
3.8,90,-97,-2.10334438041116
3.8,90,-96,-1.87822852291873
3.8,90,-95,-1.66801044486422
3.8,90,-94,-1.47160777645565
3.8,90,-93,-1.28828436019408
3.8,90,-92,-1.11765654685305
3.8,90,-91,-0.959699888234125
3.8,90,-90,-0.814758076859177
3.8,90,-89,-0.683555674457837
3.8,90,-88,-0.567216138578254
3.8,90,-87,-0.467286837575169
3.8,90,-86,-0.385773116426147
3.8,90,-85,-0.325184045580148
3.8,90,-84,-0.288593279369402
3.8,90,-83,-0.279719507721166
3.8,90,-82,-0.303032333048878
3.8,90,-81,-0.363891003531212
3.8,90,-80,-0.468725022862822
3.8,90,-79,-0.625266343479657
3.8,90,-78,-0.842840030249478
3.8,90,-77,-1.13270671436937
3.8,90,-76,-1.5084059024688
3.8,90,-75,-1.98591877207296
3.8,90,-74,-2.58309535910409
3.8,90,-73,-3.31672566833834
3.8,90,-72,-4.19264680173139
3.8,90,-71,-5.17667512226191
3.8,90,-70,-6.12221393028465
3.8,90,-69,-6.6607097238843
3.8,90,-68,-6.28857465740661
3.8,90,-67,-4.90448457753818
3.8,90,-66,-2.95585381333203
3.8,90,-65,-0.886990997774114
3.8,90,-64,1.09460241250998
3.8,90,-63,2.92788987283264
3.8,90,-62,4.60849748483834
3.8,90,-61,6.14912429740197
3.8,90,-60,7.56552472354258
3.8,90,-59,8.87213813913267
3.8,90,-58,10.0810432141372
3.8,90,-57,11.2019844196052
3.8,90,-56,12.2426929094476
3.8,90,-55,13.2092422888486
3.8,90,-54,14.1063611183396
3.8,90,-53,14.9376863337706
3.8,90,-52,15.7059617244249
3.8,90,-51,16.4131905978721
3.8,90,-50,17.060751697606
3.8,90,-49,17.6494859174254
3.8,90,-48,18.179759625664
3.8,90,-47,18.6515088573837
3.8,90,-46,19.0642673231101
3.8,90,-45,19.4171800796149
3.8,90,-44,19.7090037384245
3.8,90,-43,19.9380931665372
3.8,90,-42,20.102373666478
3.8,90,-41,20.1992964944922
3.8,90,-40,20.225774132056
3.8,90,-39,20.1780897398626
3.8,90,-38,20.0517723375447
3.8,90,-37,19.8414248749334
3.8,90,-36,19.5404854706737
3.8,90,-35,19.1408908596459
3.8,90,-34,18.6325920882216
3.8,90,-33,18.0028390338023
3.8,90,-32,17.2350886345695
3.8,90,-31,16.307271731604
3.8,90,-30,15.1889046687213
3.8,90,-29,13.8359741837455
3.8,90,-28,12.1811453482966
3.8,90,-27,10.1129677851418
3.8,90,-26,7.42477219645118
3.8,90,-25,3.65729988237212
3.8,90,-24,-2.63680054813299
3.8,90,-23,-37.470957649482
3.8,90,-22,-3.79951438418925
3.8,90,-21,1.70753162328109
3.8,90,-20,4.57985884552683
3.8,90,-19,6.31695469142763
3.8,90,-18,7.37710248842324
3.8,90,-17,7.95497078266834
3.8,90,-16,8.14387330124421
3.8,90,-15,7.98646993181874
3.8,90,-14,7.492867790419
3.8,90,-13,6.64493817752843
3.8,90,-12,5.3905885441791
3.8,90,-11,3.6232770603597
3.8,90,-10,1.12574037402086
3.8,90,-9,-2.60707509112688
3.8,90,-8,-9.11688981103965
3.8,90,-7,-15.9634464401403
3.8,90,-6,-6.66242882048072
3.8,90,-5,-2.11480033544922
3.8,90,-4,0.496610383421958
3.8,90,-3,2.12419006134908
3.8,90,-2,3.12056397020633
3.8,90,-1,3.64710309081436
3.8,90,0,3.78378625309731
3.8,90,1,3.56707998990382
3.8,90,2,3.00395881991406
3.8,90,3,2.07508281056361
3.8,90,4,0.730359146487734
3.8,90,5,-1.12348391996964
3.8,90,6,-3.63898529118029
3.8,90,7,-6.96141130422644
3.8,90,8,-10.2505316194289
3.8,90,9,-9.66379806240754
3.8,90,10,-6.54466604324956
3.8,90,11,-3.94934243773426
3.8,90,12,-2.11697103371977
3.8,90,13,-0.865770335120956
3.8,90,14,-0.0551535881611099
3.8,90,15,0.403099748052739
3.8,90,16,0.563142685560367
3.8,90,17,0.457374588751086
3.8,90,18,0.103349540059404
3.8,90,19,-0.492383152973786
3.8,90,20,-1.33175734415077
3.8,90,21,-2.42200539319677
3.8,90,22,-3.76752884925458
3.8,90,23,-5.3449778143585
3.8,90,24,-7.03201250192464
3.8,90,25,-8.46245243154546
3.8,90,26,-9.01521792108535
3.8,90,27,-8.43514437898509
3.8,90,28,-7.21482075607855
3.8,90,29,-5.90235386769757
3.8,90,30,-4.74270861760264
3.8,90,31,-3.79829519883897
3.8,90,32,-3.06727835982371
3.8,90,33,-2.53147579310314
3.8,90,34,-2.17173677102155
3.8,90,35,-1.97216859786806
3.8,90,36,-1.92089352101829
3.8,90,37,-2.00985206692974
3.8,90,38,-2.23445833732352
3.8,90,39,-2.59336139675145
3.8,90,40,-3.08839438788071
3.8,90,41,-3.72474479075846
3.8,90,42,-4.51136640400481
3.8,90,43,-5.46162745693313
3.8,90,44,-6.59406836655333
3.8,90,45,-7.93267565960939
3.8,90,46,-9.50439116002506
3.8,90,47,-11.3255912918084
3.8,90,48,-13.3494767834899
3.8,90,49,-15.3041624496903
3.8,90,50,-16.461614341023
3.8,90,51,-16.1462792482812
3.8,90,52,-14.8090684049081
3.8,90,53,-13.2622204631711
3.8,90,54,-11.8693334465894
3.8,90,55,-10.7063090626983
3.8,90,56,-9.7597399694375
3.8,90,57,-8.99799819740288
3.8,90,58,-8.39032911156556
3.8,90,59,-7.91075849789138
3.8,90,60,-7.53804534227626
3.8,90,61,-7.25480699923944
3.8,90,62,-7.0466399104553
3.8,90,63,-6.90141567529861
3.8,90,64,-6.80875949011767
3.8,90,65,-6.75967893469714
3.8,90,66,-6.74630845450394
3.8,90,67,-6.76174033895182
3.8,90,68,-6.79991869239686
3.8,90,69,-6.85557717533028
3.8,90,70,-6.92420431775249
3.8,90,71,-7.00202258312411
3.8,90,72,-7.08596967739346
3.8,90,73,-7.17367323108956
3.8,90,74,-7.26341302434941
3.8,90,75,-7.35406818826334
3.8,90,76,-7.44504992554029
3.8,90,77,-7.53622282749652
3.8,90,78,-7.62781950106916
3.8,90,79,-7.72035383453183
3.8,90,80,-7.81453791579809
3.8,90,81,-7.91120662795589
3.8,90,82,-8.01125260984075
3.8,90,83,-8.11557289294461
3.8,90,84,-8.22502733801213
3.8,90,85,-8.34040812177986
3.8,90,86,-8.46241900058661
3.8,90,87,-8.59166287115427
3.8,90,88,-8.72863619139862
3.8,90,89,-8.87372903481891
3.8,90,90,-9.02722985222943
3.8,90,91,-9.18933433421729
3.8,90,92,-9.36015804522816
3.8,90,93,-9.53975267965883
3.8,90,94,-9.72812581784136
3.8,90,95,-9.9252638813645
3.8,90,96,-10.1311575495076
3.8,90,97,-10.3458281530003
3.8,90,98,-10.5693524702984
3.8,90,99,-10.8018818957766
3.8,90,100,-11.0436501332858
3.8,90,101,-11.2949614241996
3.8,90,102,-11.556148911375
3.8,90,103,-11.8274901936057
3.8,90,104,-12.1090647076759
3.8,90,105,-12.4005359132989
3.8,90,106,-12.700841776311
3.8,90,107,-13.0077827416842
3.8,90,108,-13.3175128645962
3.8,90,109,-13.6239759486724
3.8,90,110,-13.9183950308385
3.8,90,111,-14.1890242660243
3.8,90,112,-14.4214838801983
3.8,90,113,-14.6000415465791
3.8,90,114,-14.7100376425098
3.8,90,115,-14.7411724229778
3.8,90,116,-14.6907182583887
3.8,90,117,-14.5653718855448
3.8,90,118,-14.3808943124428
3.8,90,119,-14.1597499398483
3.8,90,120,-13.9278624473352
3.8,90,121,-13.7117320330157
3.8,90,122,-13.5366353847646
3.8,90,123,-13.4260060764343
3.8,90,124,-13.4017394825108
3.8,90,125,-13.4851085947349
3.8,90,126,-13.6980783702175
3.8,90,127,-14.0649396012704
3.8,90,128,-14.6142659450623
3.8,90,129,-15.3811050290809
3.8,90,130,-16.4085814095774
3.8,90,131,-17.7447413617918
3.8,90,132,-19.4161457911132
3.8,90,133,-21.3050379669753
3.8,90,134,-22.7737677395507
3.8,90,135,-22.6170932200619
3.8,90,136,-20.8906304063802
3.8,90,137,-18.8121553360791
3.8,90,138,-16.9918353228672
3.8,90,139,-15.5458418758645
3.8,90,140,-14.4590691816731
3.8,90,141,-13.7004648370719
3.8,90,142,-13.2486154117653
3.8,90,143,-13.0965294561814
3.8,90,144,-13.2533515019118
3.8,90,145,-13.7480086401931
3.8,90,146,-14.6381048022993
3.8,90,147,-16.0305952902472
3.8,90,148,-18.1330832865823
3.8,90,149,-21.4015753983948
3.8,90,150,-27.0145893854993
3.8,90,151,-32.0976898372461
3.8,90,152,-24.5751089384255
3.8,90,153,-19.9136192255877
3.8,90,154,-17.0721438690929
3.8,90,155,-15.2201709930732
3.8,90,156,-14.0288849569841
3.8,90,157,-13.3502516594151
3.8,90,158,-13.1188601410412
3.8,90,159,-13.318765806478
3.8,90,160,-13.9751672492667
3.8,90,161,-15.1617112967908
3.8,90,162,-17.0254656747176
3.8,90,163,-19.8246021647737
3.8,90,164,-23.6964013151977
3.8,90,165,-25.4817048790359
3.8,90,166,-21.8501568261762
3.8,90,167,-18.3291532984302
3.8,90,168,-15.9115777814279
3.8,90,169,-14.3140942297488
3.8,90,170,-13.3334039076403
3.8,90,171,-12.8628388285261
3.8,90,172,-12.856204540647
3.8,90,173,-13.310108527909
3.8,90,174,-14.2589805047221
3.8,90,175,-15.77399946872
3.8,90,176,-17.9311891873642
3.8,90,177,-20.5304851461126
3.8,90,178,-21.9368731968681
3.8,90,179,-20.3025801436841
3.8,90,180,-17.714378106957
