"$Ha [mm]","Freq [GHz]","Length [mm]","Phi [deg]","Theta [deg]","dB(RealizedGainTotal) []"
2,3.8,28,90.0000000000002,85,2.35308525755969
2,3.8,28,90.0000000000002,86,2.04868792083527
2,3.8,28,90.0000000000002,87,1.75151275683544
2,3.8,28,90.0000000000002,88,1.46361907401498
2,3.8,28,90.0000000000002,89,1.18705321180274
2,3.8,28,90.0000000000002,90,0.923819253008362
2,3.8,28,90.0000000000002,91,0.675839449968059
2,3.8,28,90.0000000000002,92,0.444904208861361
2,3.8,28,90.0000000000002,93,0.232612568833799
2,3.8,28,90.0000000000002,94,0.0403054612076145
2,3.8,28,90.0000000000002,95,-0.131004529741994
2,3.8,28,90.0000000000002,96,-0.280701918854638
2,3.8,28,90.0000000000002,97,-0.408629816228518
2,3.8,28,90.0000000000002,98,-0.515138377208023
2,3.8,28,90.0000000000002,99,-0.601115314313237
2,3.8,28,90.0000000000002,100,-0.667995355653409
2,3.8,28,90.0000000000002,101,-0.717747925750375
2,3.8,28,90.0000000000002,102,-0.752844900185926
2,3.8,28,90.0000000000002,103,-0.776212563570863
2,3.8,28,90.0000000000002,104,-0.791173485883206
2,3.8,28,90.0000000000002,105,-0.80138472036967
2,3.8,28,90.0000000000002,106,-0.810778536595772
2,3.8,28,90.0000000000002,107,-0.823511040356134
2,3.8,28,90.0000000000002,108,-0.843922804535394
2,3.8,28,90.0000000000002,109,-0.876514357177617
2,3.8,28,90.0000000000002,110,-0.92593830196425
2,3.8,28,90.0000000000002,111,-0.997009151011987
2,3.8,28,90.0000000000002,112,-1.09473171674983
2,3.8,28,90.0000000000002,113,-1.22434916991186
2,3.8,28,90.0000000000002,114,-1.39141263676121
2,3.8,28,90.0000000000002,115,-1.60187550909415
2,3.8,28,90.0000000000002,116,-1.86221754903229
2,3.8,28,90.0000000000002,117,-2.17960652458259
2,3.8,28,90.0000000000002,118,-2.56210870949398
2,3.8,28,90.0000000000002,119,-3.01896431437785
2,3.8,28,90.0000000000002,120,-3.56094971088632
2,3.8,28,90.0000000000002,121,-4.20085396307017
2,3.8,28,90.0000000000002,122,-4.95409762585384
2,3.8,28,90.0000000000002,123,-5.83949942769887
2,3.8,28,90.0000000000002,124,-6.88009311789641
2,3.8,28,90.0000000000002,125,-8.10351923761597
2,3.8,28,90.0000000000002,126,-9.54021069755636
2,3.8,28,90.0000000000002,127,-11.2131333587704
2,3.8,28,90.0000000000002,128,-13.0984221734413
2,3.8,28,90.0000000000002,129,-15.0027004696256
2,3.8,28,90.0000000000002,130,-16.344936575971
2,3.8,28,90.0000000000002,131,-16.3942945503932
2,3.8,28,90.0000000000002,132,-15.3158854832585
2,3.8,28,90.0000000000002,133,-13.9018694957626
2,3.8,28,90.0000000000002,134,-12.6203453049242
2,3.8,28,90.0000000000002,135,-11.6096984218309
2,3.8,28,90.0000000000002,136,-10.8874655178126
2,3.8,28,90.0000000000002,137,-10.4428900481926
2,3.8,28,90.0000000000002,138,-10.2654604685414
2,3.8,28,90.0000000000002,139,-10.353163877288
2,3.8,28,90.0000000000002,140,-10.7157503681021
2,3.8,28,90.0000000000002,141,-11.3781273317614
2,3.8,28,90.0000000000002,142,-12.3865520888463
2,3.8,28,90.0000000000002,143,-13.8208986542664
2,3.8,28,90.0000000000002,144,-15.818858037311
2,3.8,28,90.0000000000002,145,-18.6160270649504
2,3.8,28,90.0000000000002,146,-22.4772399539633
2,3.8,28,90.0000000000002,147,-25.7139916453555
2,3.8,28,90.0000000000002,148,-23.1572183009379
2,3.8,28,90.0000000000002,149,-19.4700199817853
2,3.8,28,90.0000000000002,150,-16.8594646201165
2,3.8,28,90.0000000000002,151,-15.1011253756666
2,3.8,28,90.0000000000002,152,-13.9568979931542
2,3.8,28,90.0000000000002,153,-13.2915071521116
2,3.8,28,90.0000000000002,154,-13.032575791354
2,3.8,28,90.0000000000002,155,-13.1454343375851
2,3.8,28,90.0000000000002,156,-13.6206143781117
2,3.8,28,90.0000000000002,157,-14.4672538005961
2,3.8,28,90.0000000000002,158,-15.7064058532693
2,3.8,28,90.0000000000002,159,-17.3516569847536
2,3.8,28,90.0000000000002,160,-19.3364255559704
2,3.8,28,90.0000000000002,161,-21.2900469632097
2,3.8,28,90.0000000000002,162,-22.3042530049892
2,3.8,28,90.0000000000002,163,-21.8584015932911
2,3.8,28,90.0000000000002,164,-20.7590672766768
2,3.8,28,90.0000000000002,165,-19.8239223052645
2,3.8,28,90.0000000000002,166,-19.3430590710573
2,3.8,28,90.0000000000002,167,-19.3735128415704
2,3.8,28,90.0000000000002,168,-19.8951215243192
2,3.8,28,90.0000000000002,169,-20.7918289324915
2,3.8,28,90.0000000000002,170,-21.6802323302856
2,3.8,28,90.0000000000002,171,-21.7843049787464
2,3.8,28,90.0000000000002,172,-20.6764865880024
2,3.8,28,90.0000000000002,173,-18.9614274620197
2,3.8,28,90.0000000000002,174,-17.3286907304544
2,3.8,28,90.0000000000002,175,-16.0602816916381
2,3.8,28,90.0000000000002,176,-15.2267400882056
2,3.8,28,90.0000000000002,177,-14.8441036254762
2,3.8,28,90.0000000000002,178,-14.9335601446319
2,3.8,28,90.0000000000002,179,-15.5489441179508
2,3.8,28,90.0000000000002,180,-16.80808797513
