"Freq [GHz]","Phi [deg]","Theta [deg]","dB(RealizedGainTotal) []"
3.8,45,-84,-20.8993516051557
3.8,45,-83,-20.6227451082853
3.8,45,-82,-20.3414770119599
3.8,45,-81,-20.0580475389353
3.8,45,-80,-19.7752197628679
3.8,45,-79,-19.4960236712642
3.8,45,-78,-19.2237617677151
3.8,45,-77,-18.9620174899626
3.8,45,-76,-18.7146680357512
3.8,45,-75,-18.485903515191
3.8,45,-74,-18.2802547294507
3.8,45,-73,-18.1026323750375
3.8,45,-72,-17.9583811818728
3.8,45,-71,-17.8533535423931
3.8,45,-70,-17.7940087713045
3.8,45,-69,-17.7875465498417
3.8,45,-68,-17.8420868345082
3.8,45,-67,-17.9669143495896
3.8,45,-66,-18.1728151182283
3.8,45,-65,-18.4725477838988
3.8,45,-64,-18.8815182728902
3.8,45,-63,-19.4187712906055
3.8,45,-62,-20.1084932127904
3.8,45,-61,-20.9823723609841
3.8,45,-60,-22.0834536191264
3.8,45,-59,-23.4726836567544
3.8,45,-58,-25.2402974446093
3.8,45,-57,-27.524522162201
3.8,45,-56,-30.5249817737466
3.8,45,-55,-34.3013301675306
3.8,45,-54,-36.8623904970791
3.8,45,-53,-34.8347991566196
3.8,45,-52,-31.890397274286
3.8,45,-51,-29.7242161261048
3.8,45,-50,-28.1675828432582
3.8,45,-49,-26.8673183956477
3.8,45,-48,-25.4582127502472
3.8,45,-47,-23.6851074831623
3.8,45,-46,-21.5522796920597
3.8,45,-45,-19.2576862865993
3.8,45,-44,-17.0002245948405
3.8,45,-43,-14.8961233315623
3.8,45,-42,-12.9944212618094
3.8,45,-41,-11.3089552338029
3.8,45,-40,-9.8389725282255
3.8,45,-39,-8.57934059970923
3.8,45,-38,-7.52513585072323
3.8,45,-37,-6.67366329401202
3.8,45,-36,-6.02543084844558
3.8,45,-35,-5.58480433524556
3.8,45,-34,-5.3607193352338
3.8,45,-33,-5.3677073333824
3.8,45,-32,-5.62750969742492
3.8,45,-31,-6.1716910286756
3.8,45,-30,-7.04598848646149
3.8,45,-29,-8.31784772008609
3.8,45,-28,-10.0902468703373
3.8,45,-27,-12.5290673807969
3.8,45,-26,-15.9226476033796
3.8,45,-25,-20.819376184783
3.8,45,-24,-28.0388211027635
3.8,45,-23,-30.974906037704
3.8,45,-22,-25.5919680436372
3.8,45,-21,-19.2778885149019
3.8,45,-20,-13.1747049334204
3.8,45,-19,-8.03413626844243
3.8,45,-18,-3.77868770131203
3.8,45,-17,-0.205925866900371
3.8,45,-16,2.84282915059042
3.8,45,-15,5.47824548158694
3.8,45,-14,7.77731654700516
3.8,45,-13,9.79475657237964
3.8,45,-12,11.5704226844721
3.8,45,-11,13.1340216550014
3.8,45,-10,14.5081315411828
3.8,45,-9,15.7101857744252
3.8,45,-8,16.7538077355152
3.8,45,-7,17.6497288399233
3.8,45,-6,18.4064325245346
3.8,45,-5,19.0306130484399
3.8,45,-4,19.527505826876
3.8,45,-3,19.9011261607543
3.8,45,-2,20.1544406450195
3.8,45,-1,20.2894873283664
3.8,45,0,20.3074551409967
3.8,45,1,20.2087291637494
3.8,45,2,19.9929053172542
3.8,45,3,19.6587755487358
3.8,45,4,19.2042822350019
3.8,45,5,18.6264379790541
3.8,45,6,17.9212038905704
3.8,45,7,17.0833153223629
3.8,45,8,16.1060381613262
3.8,45,9,14.9808299803512
3.8,45,10,13.6968666883873
3.8,45,11,12.2403733437976
3.8,45,12,10.5936613235279
3.8,45,13,8.73371147660717
3.8,45,14,6.63003185752205
3.8,45,15,4.24131475535339
3.8,45,16,1.51003215347566
3.8,45,17,-1.64662768446317
3.8,45,18,-5.35239258992753
3.8,45,19,-9.79829133176796
3.8,45,20,-15.2740150043643
3.8,45,21,-22.0578805560924
3.8,45,22,-29.06195350899
3.8,45,23,-32.847070786105
3.8,45,24,-29.5942276030101
3.8,45,25,-22.9351559352343
3.8,45,26,-18.1206811079016
3.8,45,27,-14.7515005922453
3.8,45,28,-12.3342343491267
3.8,45,29,-10.5852278201916
3.8,45,30,-9.33673347914286
3.8,45,31,-8.48333613156275
3.8,45,32,-7.9553524542869
3.8,45,33,-7.70496981416359
3.8,45,34,-7.69856783667661
3.8,45,35,-7.91223339281149
3.8,45,36,-8.32902866735616
3.8,45,37,-8.93727383800886
3.8,45,38,-9.72944032163458
3.8,45,39,-10.7014130665614
3.8,45,40,-11.8519504102216
3.8,45,41,-13.1821719838235
3.8,45,42,-14.694823668828
3.8,45,43,-16.3928344475502
3.8,45,44,-18.2761226495717
3.8,45,45,-20.3343865102306
3.8,45,46,-22.5313478875294
3.8,45,47,-24.7739887269066
3.8,45,48,-26.8701225390845
3.8,45,49,-28.5291961137226
3.8,45,50,-29.5124575747619
3.8,45,51,-29.83522570335
3.8,45,52,-29.7076311436817
3.8,45,53,-29.3225482456886
3.8,45,54,-28.7824469946017
3.8,45,55,-28.137192327071
3.8,45,56,-27.4247687656184
3.8,45,57,-26.6848024088364
3.8,45,58,-25.9554080389835
3.8,45,59,-25.2673501486632
3.8,45,60,-24.6415455049433
3.8,45,61,-24.0897985110591
3.8,45,62,-23.6169460291914
3.8,45,63,-23.223090644457
3.8,45,64,-22.9053840554307
3.8,45,65,-22.6592817121215
3.8,45,66,-22.4793632046006
3.8,45,67,-22.3598431894096
3.8,45,68,-22.2948775216967
3.8,45,69,-22.2787398833438
3.8,45,70,-22.3059192418166
3.8,45,71,-22.3711704598027
3.8,45,72,-22.4695382777014
3.8,45,73,-22.5963670452976
3.8,45,74,-22.7473035689112
3.8,45,75,-22.9182972541024
3.8,45,76,-23.1055996940638
3.8,45,77,-23.3057645592557
3.8,45,78,-23.5156478272124
3.8,45,79,-23.7324078983753
3.8,45,80,-23.9535048816601
3.8,45,81,-24.176698244018
3.8,45,82,-24.4000420601581
3.8,45,83,-24.6218772371111
3.8,45,84,-24.8408202903835
3.8,45,85,-25.0557484819283
3.8,45,86,-25.2657813656776
3.8,45,87,-25.4702590005354
3.8,45,88,-25.6687172692122
3.8,45,89,-25.8608608809808
3.8,45,90,-26.0465347457223
3.8,45,91,-26.2256945039322
3.8,45,92,-26.3983771079486
3.8,45,93,-26.5646725012051
3.8,45,94,-26.7246976592564
3.8,45,95,-26.878574553189
3.8,45,96,-27.0264139694599
3.8,45,97,-27.1683075398869
3.8,45,98,-27.3043307350864
3.8,45,99,-27.4345598452309
3.8,45,100,-27.5591059635641
3.8,45,101,-27.678168526018
3.8,45,102,-27.792109884186
3.8,45,103,-27.9015506167195
3.8,45,104,-28.0074828918514
3.8,45,105,-28.1113964834323
3.8,45,106,-28.2154095570684
3.8,45,107,-28.3223947803846
3.8,45,108,-28.4360913310885
3.8,45,109,-28.5611953322737
3.8,45,110,-28.7034249483868
3.8,45,111,-28.8695609949553
3.8,45,112,-29.0674680329503
3.8,45,113,-29.3061026332341
3.8,45,114,-29.595512262152
3.8,45,115,-29.9468159260916
3.8,45,116,-30.372127980477
3.8,45,117,-30.8843206245489
3.8,45,118,-31.4963756374659
3.8,45,119,-32.2197556888972
3.8,45,120,-33.0605311583139
3.8,45,121,-34.010617109215
3.8,45,122,-35.0294795597238
3.8,45,123,-36.012628969096
3.8,45,124,-36.7630471267609
3.8,45,125,-37.0370662266739
3.8,45,126,-36.7204037131614
3.8,45,127,-35.9458250423167
3.8,45,128,-34.9618084872615
3.8,45,129,-33.9616343679584
3.8,45,130,-33.0444243227883
3.8,45,131,-32.2444240387525
3.8,45,132,-31.5609156665498
3.8,45,133,-30.9753463561313
3.8,45,134,-30.4603276256056
3.8,45,135,-29.9857253395567
3.8,45,136,-29.5246310559348
3.8,45,137,-29.0595194308016
3.8,45,138,-28.586928352253
3.8,45,139,-28.1185890486237
3.8,45,140,-27.6785461199863
3.8,45,141,-27.2980145031573
3.8,45,142,-27.0105174452764
3.8,45,143,-26.8489457709935
3.8,45,144,-26.844835787596
3.8,45,145,-27.0294237058458
3.8,45,146,-27.436017391436
3.8,45,147,-28.1036316920322
3.8,45,148,-29.0824926881142
3.8,45,149,-30.4431080210997
3.8,45,150,-32.2928146222627
3.8,45,151,-34.8083225323928
3.8,45,152,-38.2940016608739
3.8,45,153,-43.0862323349268
3.8,45,154,-46.3969756197174
3.8,45,155,-43.3339364836345
3.8,45,156,-40.3121040493605
3.8,45,157,-38.4110226940926
3.8,45,158,-37.0061369070049
3.8,45,159,-35.4921404660355
3.8,45,160,-33.5446747321463
3.8,45,161,-31.2814451586217
3.8,45,162,-28.9978103873012
3.8,45,163,-26.8923707218333
3.8,45,164,-25.0415926318909
3.8,45,165,-23.4567871797071
3.8,45,166,-22.1242291047679
3.8,45,167,-21.0235143950516
3.8,45,168,-20.1348043189555
3.8,45,169,-19.4414647867766
3.8,45,170,-18.9309123578343
3.8,45,171,-18.5946941001236
3.8,45,172,-18.4280268037979
3.8,45,173,-18.4285713705517
3.8,45,174,-18.593768217461
3.8,45,175,-18.9153491856877
3.8,45,176,-19.3685681332357
3.8,45,177,-19.8932505429488
3.8,45,178,-20.3693567897088
3.8,45,179,-20.613553362422
3.8,45,180,-20.4521590339768
