"Freq [GHz]","Phi [deg]","Theta [deg]","dB(RealizedGainTotal) []"
3.8,45,-18,-10.4307856205421
3.8,45,-17,-8.02952462547747
3.8,45,-16,-6.32105840151736
3.8,45,-15,-5.14353811735832
3.8,45,-14,-4.40173476490013
3.8,45,-13,-4.03769316443348
3.8,45,-12,-4.01664287937172
3.8,45,-11,-4.31973223763543
3.8,45,-10,-4.94013636890661
3.8,45,-9,-5.88089758479791
3.8,45,-8,-7.15342526337202
3.8,45,-7,-8.7753415392726
3.8,45,-6,-10.7649500303553
3.8,45,-5,-13.1259050464388
3.8,45,-4,-15.8095332110106
3.8,45,-3,-18.6500419409217
3.8,45,-2,-21.3621891642847
3.8,45,-1,-23.8235981541285
3.8,45,0,-26.3468602886056
3.8,45,1,-28.5500329654224
3.8,45,2,-26.9652940122437
3.8,45,3,-22.8379737095578
3.8,45,4,-19.3133423327901
3.8,45,5,-16.6780404786112
3.8,45,6,-14.7478804111774
3.8,45,7,-13.3715679670101
3.8,45,8,-12.4497480331091
3.8,45,9,-11.9178947453638
3.8,45,10,-11.7335952577809
3.8,45,11,-11.8685690175729
3.8,45,12,-12.3031856562199
3.8,45,13,-13.0216710835156
3.8,45,14,-14.0063585340915
3.8,45,15,-15.2292228529289
3.8,45,16,-16.6395033534049
3.8,45,17,-18.1505219059026
3.8,45,18,-19.6413689645716
3.8,45,19,-21.0008516998197
3.8,45,20,-22.2074519222751
3.8,45,21,-23.3616183826139
3.8,45,22,-24.6047266055118
3.8,45,23,-25.9405005306281
3.8,45,24,-26.9376705543788
3.8,45,25,-26.6984608946623
3.8,45,26,-25.1040354039893
3.8,45,27,-23.0759491121919
3.8,45,28,-21.2377698642398
3.8,45,29,-19.7587726443599
3.8,45,30,-18.6421776216821
3.8,45,31,-17.8533795610007
3.8,45,32,-17.3552489364158
3.8,45,33,-17.1154281647267
3.8,45,34,-17.1062054573263
3.8,45,35,-17.3024393161039
3.8,45,36,-17.6788394047902
3.8,45,37,-18.2068706901093
3.8,45,38,-18.8515569139594
3.8,45,39,-19.5691163632257
3.8,45,40,-20.3075131453023
3.8,45,41,-21.0127206584307
3.8,45,42,-21.641500686609
3.8,45,43,-22.1755973050169
3.8,45,44,-22.6274610851226
3.8,45,45,-23.0320324654712
3.8,45,46,-23.4296283136216
3.8,45,47,-23.8489977929467
3.8,45,48,-24.2947186949951
3.8,45,49,-24.7382613405353
3.8,45,50,-25.1137485998594
3.8,45,51,-25.3270631681925
3.8,45,52,-25.2899514914527
3.8,45,53,-24.9694083307398
3.8,45,54,-24.4098577041485
3.8,45,55,-23.7042677991149
3.8,45,56,-22.9471855161016
3.8,45,57,-22.2081678845258
3.8,45,58,-21.5288030622511
3.8,45,59,-20.9298274153364
3.8,45,60,-20.4189765208584
3.8,45,61,-19.9966527456028
3.8,45,62,-19.659418799438
3.8,45,63,-19.4019931413214
3.8,45,64,-19.2183394609324
3.8,45,65,-19.1022391820213
3.8,45,66,-19.047577258498
3.8,45,67,-19.0484717451321
3.8,45,68,-19.0993197265838
3.8,45,69,-19.1947996994113
3.8,45,70,-19.3298525097237
3.8,45,71,-19.4996530317461
3.8,45,72,-19.699579320208
3.8,45,73,-19.9251829877512
3.8,45,74,-20.1721629483537
3.8,45,75,-20.4363438195836
3.8,45,76,-20.7136598477236
3.8,45,77,-21.0001450130854
3.8,45,78,-21.2919298699157
3.8,45,79,-21.5852456009053
3.8,45,80,-21.8764356689485
3.8,45,81,-22.1619752912886
3.8,45,82,-22.4384987171914
3.8,45,83,-22.7028339449247
3.8,45,84,-22.9520440666624
3.8,45,85,-23.1834738993111
3.8,45,86,-23.3947999859019
3.8,45,87,-23.5840815001214
3.8,45,88,-23.7498091389545
3.8,45,89,-23.8909488367874
3.8,45,90,-24.006977161186
3.8,45,91,-24.0979056083064
3.8,45,92,-24.1642917072568
3.8,45,93,-24.2072358098487
3.8,45,94,-24.2283635696507
3.8,45,95,-24.2297952480298
3.8,45,96,-24.2141039628732
3.8,45,97,-24.1842656814915
3.8,45,98,-24.143604068449
3.8,45,99,-24.0957332107746
3.8,45,100,-24.0445007936926
3.8,45,101,-23.9939335637665
3.8,45,102,-23.9481859783187
3.8,45,103,-23.9114918704995
3.8,45,104,-23.8881177944111
3.8,45,105,-23.8823154448925
3.8,45,106,-23.8982691151479
3.8,45,107,-23.9400324654563
3.8,45,108,-24.0114468116225
3.8,45,109,-24.1160306151274
3.8,45,110,-24.256826913805
3.8,45,111,-24.4361924701743
3.8,45,112,-24.6555106142023
3.8,45,113,-24.9148118457862
3.8,45,114,-25.2122976737131
3.8,45,115,-25.5437932390525
3.8,45,116,-25.9022158440806
3.8,45,117,-26.2772496378479
3.8,45,118,-26.655549328069
3.8,45,119,-27.0218888912924
3.8,45,120,-27.3615753455702
3.8,45,121,-27.6640010149738
3.8,45,122,-27.9264634479637
3.8,45,123,-28.1568191263144
3.8,45,124,-28.3737982257089
3.8,45,125,-28.604937867049
3.8,45,126,-28.8832499100594
3.8,45,127,-29.2440361639196
3.8,45,128,-29.7226413967941
3.8,45,129,-30.3529157724708
3.8,45,130,-31.164964026132
3.8,45,131,-32.1787140255216
3.8,45,132,-33.385123036463
3.8,45,133,-34.6983575349967
3.8,45,134,-35.8693036728523
3.8,45,135,-36.4696379366965
3.8,45,136,-36.2246149323007
3.8,45,137,-35.3755682972973
3.8,45,138,-34.3756659767254
3.8,45,139,-33.5156005439546
3.8,45,140,-32.9123176955124
3.8,45,141,-32.5951543458628
3.8,45,142,-32.5532894105346
3.8,45,143,-32.7464423046894
3.8,45,144,-33.0942549399305
3.8,45,145,-33.459192668915
3.8,45,146,-33.6572564990235
3.8,45,147,-33.5426175551094
3.8,45,148,-33.1224818743348
3.8,45,149,-32.5554863255433
3.8,45,150,-32.0371166502138
3.8,45,151,-31.7194374458668
3.8,45,152,-31.7058325702835
3.8,45,153,-32.0761833105072
3.8,45,154,-32.9136794324788
3.8,45,155,-34.3273476738242
3.8,45,156,-36.4537604057538
3.8,45,157,-39.262421285145
3.8,45,158,-41.2374905612171
3.8,45,159,-39.5999326234135
3.8,45,160,-36.6913752688056
3.8,45,161,-34.4184609403498
3.8,45,162,-32.909996805896
3.8,45,163,-32.0516501113185
3.8,45,164,-31.7618526396362
3.8,45,165,-32.0081937160641
3.8,45,166,-32.8027486886631
3.8,45,167,-34.2035162104552
3.8,45,168,-36.3195747970106
3.8,45,169,-39.270818176742
3.8,45,170,-42.7110338668174
3.8,45,171,-44.1113558147688
3.8,45,172,-42.4886191334492
3.8,45,173,-40.9649311353256
3.8,45,174,-40.6081246179215
3.8,45,175,-41.6679181495461
3.8,45,176,-44.6205360937083
3.8,45,177,-48.3056200625179
3.8,45,178,-43.3897406861693
3.8,45,179,-37.988258444068
3.8,45,180,-34.364642199258
